Contrast,Dissimilarity,Energy,ASM,Correlation
[764.42137652],[15.54129234],[0.0515835],[0.00267056],[0.86616416]
[653.34340945],[14.59579828],[0.03445164],[0.00119077],[0.84575256]
[606.80559024],[13.840392],[0.04668732],[0.00220589],[0.8665045]
[633.67643188],[14.59811745],[0.02890411],[0.00083732],[0.84123413]
[592.69568461],[13.3315211],[0.06077673],[0.00371479],[0.88881676]
[635.89282347],[14.6278835],[0.02661875],[0.0007108],[0.83132789]
[594.81497695],[14.12283746],[0.02939067],[0.00086631],[0.84557671]
[623.63630821],[14.53497429],[0.03263057],[0.00107106],[0.84779921]
[591.63719421],[14.0967713],[0.03211564],[0.00103893],[0.85079732]
[557.50863502],[13.82074553],[0.02932276],[0.00086406],[0.84007783]
[613.81480321],[14.44245995],[0.03633827],[0.0013284],[0.85403283]
[640.3343964],[14.79548899],[0.03243782],[0.00105752],[0.84323366]
[651.4106291],[14.45510932],[0.06683387],[0.00449933],[0.87916669]
[638.05413215],[14.69828141],[0.02834096],[0.00080613],[0.83125924]
[624.44509052],[13.9798246],[0.05874852],[0.00347567],[0.88194758]
[566.71476478],[13.57253912],[0.04912006],[0.00242576],[0.88398746]
[541.25441132],[12.91695224],[0.04616443],[0.00214272],[0.8840542]
[978.75257024],[20.15068877],[0.01404297],[0.00019757],[0.71710813]
[905.00631635],[19.49730391],[0.01522441],[0.00023234],[0.76168241]
[452.08424303],[8.38181222],[0.04818826],[0.00232498],[0.94559399]
[879.02544025],[19.20680798],[0.01540676],[0.00023807],[0.76197503]
[897.47253206],[19.72510539],[0.01404718],[0.00019775],[0.75282889]
[758.18585532],[18.24695637],[0.0148472],[0.00022108],[0.74641214]
[835.70077103],[19.31302353],[0.0138931],[0.00019335],[0.77332392]
[823.29866433],[18.87830361],[0.01423761],[0.000203],[0.77524907]
[881.72630067],[19.22741171],[0.01384602],[0.00019208],[0.76687058]
[773.05733649],[18.12007136],[0.0150686],[0.00022755],[0.75778517]
[812.33091259],[18.92128011],[0.01381316],[0.00019114],[0.74292742]
[932.54194793],[19.70219364],[0.01432887],[0.00020579],[0.71020909]
[790.84369646],[17.98113422],[0.0166441],[0.00027754],[0.75483967]
[868.34279694],[18.50515339],[0.01619133],[0.00026247],[0.72119304]
[803.1870771],[18.01728898],[0.01564394],[0.00024504],[0.72522462]
[797.6253294],[18.6192939],[0.01389358],[0.00019336],[0.74395765]
[826.76974645],[19.05896328],[0.01398881],[0.00019625],[0.73604718]
[729.97462846],[17.98715703],[0.01454233],[0.00021189],[0.76852301]
[756.61932754],[17.42402294],[0.01804219],[0.00032612],[0.8053654]
[693.36164229],[16.87244031],[0.0176188],[0.00031089],[0.74463982]
[643.85168117],[16.51859807],[0.01699417],[0.00028908],[0.75654326]
[910.08597873],[19.40188435],[0.01523797],[0.00023246],[0.79300476]
[649.7446259],[16.14812726],[0.01877254],[0.00035296],[0.75324976]
[643.30016661],[16.44424654],[0.01643526],[0.00027056],[0.75618465]
[696.80462734],[16.90558815],[0.01744794],[0.00030496],[0.74148615]
[870.55464854],[19.14582157],[0.01481315],[0.00021969],[0.78384239]
[973.32099442],[19.91994109],[0.01685075],[0.00028455],[0.78534817]
[868.45851365],[18.50402448],[0.01616746],[0.00026178],[0.828167]
[874.65915522],[19.34837261],[0.01451105],[0.00021088],[0.80692437]
[769.15987816],[16.35623696],[0.02008831],[0.00040453],[0.78075254]
[880.52290308],[19.17851134],[0.01470389],[0.00021647],[0.82010911]
[1089.7357348],[21.23806008],[0.01444189],[0.00021006],[0.71961707]
[819.02256908],[18.764808],[0.0138408],[0.00019213],[0.74883977]
[681.38920947],[16.59566385],[0.02630757],[0.00070084],[0.72906867]
[881.46106566],[18.63989982],[0.02432746],[0.00059547],[0.70485819]
[755.654956],[18.35463668],[0.01380179],[0.00019084],[0.71686387]
[1091.76896915],[21.14372927],[0.01370284],[0.00018834],[0.72252725]
[1404.70819191],[23.3913274],[0.01390559],[0.00019666],[0.7569599]
[1198.15665311],[21.61036545],[0.01323415],[0.0001756],[0.74141626]
[1096.95268199],[21.17684832],[0.01537243],[0.00023884],[0.69578466]
[798.29464311],[19.15176311],[0.01371114],[0.00018931],[0.76507914]
[1057.49562005],[20.81099428],[0.02139672],[0.00047052],[0.71352148]
[1024.28260423],[20.82990973],[0.0131781],[0.00017446],[0.77644629]
[1004.98124603],[20.16302643],[0.01799232],[0.00032869],[0.659675]
[1069.43964538],[20.99165287],[0.01542316],[0.00024047],[0.68183698]
[912.80068455],[19.52425564],[0.01373916],[0.00018933],[0.7015508]
[912.45289218],[19.39865819],[0.01609225],[0.00026405],[0.68340871]
[698.96077696],[17.86569936],[0.01526927],[0.00023538],[0.78674966]
[1123.40694278],[21.80843068],[0.01342399],[0.00018136],[0.70932922]
[1239.29429144],[21.96370503],[0.01310061],[0.0001722],[0.75585551]
[1339.66570832],[22.76188592],[0.01280931],[0.00016458],[0.7577898]
[889.47252527],[20.20046788],[0.01236863],[0.00015323],[0.75417897]
[1067.93059252],[22.11962134],[0.01278102],[0.00016365],[0.84891885]
[907.44335888],[20.79978166],[0.01294897],[0.0001681],[0.81217021]
[1138.4796575],[23.00921044],[0.01177569],[0.00013927],[0.84457938]
[1820.79194472],[25.03620847],[0.02238817],[0.00051398],[0.7446846]
[1488.37113722],[23.64160909],[0.0179009],[0.00032907],[0.74577989]
[1375.8473331],[21.31688634],[0.03575675],[0.00131105],[0.78568197]
[1259.4187992],[20.33565691],[0.03165435],[0.00102825],[0.78222543]
[1385.80206506],[24.16885543],[0.01211093],[0.00014685],[0.79316643]
[1327.37585945],[24.2787417],[0.01167376],[0.00013652],[0.81724964]
[1224.66476595],[23.12882943],[0.01328747],[0.00017698],[0.83150514]
[1343.53850913],[21.45869705],[0.0377089],[0.00144976],[0.78841405]
[1257.01467145],[22.89734449],[0.01284208],[0.00016522],[0.81676622]
[1177.60014312],[22.80945381],[0.01255718],[0.0001585],[0.83926491]
[1116.63459586],[21.92542188],[0.01335522],[0.00017907],[0.84974554]
[1211.70781423],[22.88597004],[0.0125341],[0.00015762],[0.8357398]
[1462.44503309],[22.60208686],[0.03084544],[0.00097326],[0.77614247]
[1247.01930119],[23.64847136],[0.01175704],[0.00013891],[0.84080422]
[1291.85235221],[23.84431575],[0.0120788],[0.00014622],[0.82144201]
[1345.22026405],[24.13389122],[0.01182893],[0.00014009],[0.79874356]
[1279.62472371],[20.73109101],[0.03083748],[0.00100004],[0.77501426]
[1364.52213543],[21.33217456],[0.02968549],[0.00090678],[0.78029357]
[1498.75821612],[23.36735576],[0.01851456],[0.00034972],[0.74021293]
[1850.26406968],[25.2534394],[0.0187245],[0.00035701],[0.74109348]
[1114.75374354],[23.1252553],[0.01195777],[0.00014361],[0.84987703]
[1233.5643853],[24.16059796],[0.01083097],[0.00011749],[0.8174088]
[1036.57167311],[21.70280659],[0.01272304],[0.00016217],[0.85211595]
[1183.07615444],[22.2884853],[0.02264593],[0.00053675],[0.81170262]
[1164.78353031],[21.97109471],[0.01408064],[0.00019844],[0.74567251]
[1570.45493644],[24.90981844],[0.01274772],[0.00016284],[0.73666074]
[1077.37577365],[22.06778076],[0.01370643],[0.00018878],[0.8480985]
[1116.6615503],[23.15494015],[0.01195588],[0.00014346],[0.8455669]
[1541.45883585],[24.08637263],[0.01407628],[0.00019884],[0.78377421]
[1775.10910677],[24.62795161],[0.02391924],[0.00057998],[0.74234865]
[1456.12243271],[21.95071512],[0.04144506],[0.0017415],[0.78269032]
[1316.3580981],[20.83723327],[0.03118653],[0.00099751],[0.78527556]
[1202.7777991],[19.79073279],[0.03043356],[0.00094606],[0.7994931]
[1303.63810342],[23.64263663],[0.01268716],[0.00016128],[0.80173773]
[1233.66795662],[23.62956765],[0.01233533],[0.00015279],[0.82295687]
[1196.00617278],[23.00987959],[0.01237142],[0.00015332],[0.82049761]
[1234.25320187],[20.0099994],[0.03396428],[0.00118332],[0.76670445]
[494.93193932],[14.44430685],[0.01979713],[0.00039294],[0.88256385]
[596.360637],[15.90187491],[0.0195494],[0.00038351],[0.9023872]
[445.73669543],[13.70760154],[0.02628056],[0.00069376],[0.88576498]
[563.51096439],[15.20968753],[0.02201357],[0.00048614],[0.86359323]
[526.48204337],[14.99387636],[0.02519431],[0.00063671],[0.88114807]
[767.79053978],[16.95942387],[0.01973143],[0.00039055],[0.89203215]
[492.36714323],[14.70702248],[0.02046978],[0.00041973],[0.87944801]
[845.11461983],[17.03384873],[0.01871228],[0.00035122],[0.89127351]
[559.64390579],[15.80057588],[0.01719709],[0.0002988],[0.89265529]
[498.60956637],[15.01317235],[0.01746906],[0.00030595],[0.88646405]
[552.08470027],[15.55051147],[0.01840645],[0.00034088],[0.89700398]
[430.49878851],[13.56866866],[0.02439869],[0.00059675],[0.89026173]
[509.9312266],[15.02821636],[0.01932033],[0.00037445],[0.9057603]
[611.93769101],[16.12554273],[0.0174922],[0.00030733],[0.88252205]
[133.03901081],[7.00074389],[0.05626694],[0.00332068],[0.8867796]
[105.42708236],[6.54413817],[0.04839202],[0.00241202],[0.90447768]
[108.31742281],[6.50864403],[0.05315133],[0.0028939],[0.90093538]
[133.18687274],[7.16296637],[0.02941305],[0.00087359],[0.85693275]
[115.36071469],[6.68248258],[0.04464155],[0.00201914],[0.8808124]
[236.74811622],[8.53543173],[0.06277054],[0.00395723],[0.84888059]
[148.9794286],[7.48753865],[0.03454031],[0.00119982],[0.86419777]
[84.19505614],[5.91910532],[0.04128008],[0.00171831],[0.9113766]
[222.0336151],[8.28239362],[0.06073496],[0.00372268],[0.84755385]
[110.30453114],[6.52891241],[0.05363843],[0.0028993],[0.89304209]
[112.35789478],[6.52391214],[0.05864492],[0.00350877],[0.88533487]
[129.59181384],[6.67596317],[0.08236223],[0.00681977],[0.88982163]
[139.50064858],[7.12223876],[0.06865904],[0.00476137],[0.88793087]
[120.16822485],[6.67496428],[0.05646934],[0.00322759],[0.87485413]
[105.65438618],[6.52538899],[0.03836507],[0.00149826],[0.88581021]
[110.64757915],[6.26301573],[0.05120446],[0.00264582],[0.89204748]
[107.30926009],[6.36393553],[0.0517108],[0.00271171],[0.89215942]
[109.73924601],[6.49622007],[0.06638636],[0.00443469],[0.89285587]
[127.53562874],[6.31605379],[0.12193745],[0.0148973],[0.87903837]
[187.53004942],[8.09284364],[0.02995344],[0.00090727],[0.83370813]
[163.68624124],[7.37258575],[0.08449776],[0.00725192],[0.86589288]
[112.47801541],[6.65162356],[0.09577731],[0.00929712],[0.88342693]
[132.02053786],[6.41464839],[0.13908619],[0.01941682],[0.90142082]
[199.30246952],[7.88018507],[0.08063924],[0.00659623],[0.8589274]
[110.9251542],[6.58615516],[0.05195961],[0.002723],[0.89124475]
[129.63995036],[6.64168057],[0.08024526],[0.00649315],[0.8852732]
[114.65807604],[6.72883504],[0.04866513],[0.00237377],[0.85466222]
[455.14658416],[13.61137137],[0.01781693],[0.00031821],[0.75707262]
[429.65586598],[13.33487995],[0.01860817],[0.00034723],[0.76720913]
[456.89253566],[13.75933952],[0.01734702],[0.00030164],[0.75489561]
[445.99894807],[13.6097081],[0.01749865],[0.00030701],[0.76209558]
[432.5408033],[13.44369457],[0.01771753],[0.00031463],[0.76553342]
[458.4740888],[13.87149679],[0.01753581],[0.00030804],[0.74956741]
[458.88104004],[13.89031071],[0.01764376],[0.00031186],[0.76727278]
[304.91273517],[11.65441018],[0.02060893],[0.00042549],[0.75468471]
[441.47736242],[13.59740256],[0.0177923],[0.00031714],[0.75469131]
[307.68047139],[11.5148926],[0.02120041],[0.00045027],[0.74460209]
[318.74670345],[11.52164029],[0.02166416],[0.00047037],[0.73906533]
[296.29516272],[11.315256],[0.02177099],[0.00047471],[0.75069211]
[292.56668223],[11.1841685],[0.02206822],[0.00048813],[0.75217592]
[427.38468567],[13.32823049],[0.01868338],[0.00034968],[0.77246362]
[441.50026928],[13.53490402],[0.01795372],[0.00032295],[0.75793899]
[465.67784715],[13.621049],[0.01806768],[0.00032706],[0.74561661]
[271.85983006],[10.61286496],[0.0229428],[0.00052788],[0.77363564]
[438.85600507],[13.41473226],[0.0186186],[0.00034726],[0.76374381]
[454.92810658],[13.56748875],[0.01768323],[0.00031337],[0.76092241]
[294.92173574],[11.11630138],[0.02186471],[0.00047914],[0.75534149]
[469.97773165],[14.0184465],[0.0178192],[0.00031809],[0.75260286]
[300.57135963],[11.42375845],[0.02115133],[0.00044838],[0.7578862]
[297.98828234],[11.36639104],[0.02131203],[0.00045541],[0.75532875]
[303.77083869],[11.38780134],[0.02250756],[0.00050778],[0.74349012]
[462.00889563],[14.04405105],[0.0171137],[0.00029338],[0.74437504]
[526.46326703],[15.49724069],[0.01572014],[0.00024757],[0.88153609]
[544.74157177],[15.65935886],[0.01621779],[0.00026367],[0.88195709]
[518.92485607],[14.78314158],[0.01704032],[0.00029102],[0.9090476]
[577.68341199],[15.81545476],[0.01561951],[0.00024425],[0.86163641]
[591.07343731],[15.71690917],[0.01621205],[0.00026323],[0.88033415]
[603.1247539],[16.19108371],[0.01595361],[0.00025523],[0.87247715]
[564.64215925],[15.44684989],[0.01715027],[0.00029468],[0.87710743]
[537.6439596],[15.00675814],[0.01706623],[0.00029171],[0.89517021]
[597.0449819],[16.07261505],[0.01670523],[0.00027957],[0.86130118]
[622.87922077],[15.98288063],[0.01607631],[0.00025876],[0.87545753]
[482.42916647],[14.4755715],[0.01813753],[0.00033077],[0.86190005]
[444.25618457],[13.86325091],[0.01779583],[0.00031754],[0.82893616]
[623.44964063],[16.4595186],[0.01564075],[0.00024488],[0.86991036]
[568.59657961],[15.77990889],[0.01662526],[0.00027676],[0.88315248]
[536.0578766],[14.66869608],[0.01935195],[0.00037477],[0.76497519]
[498.25690741],[14.34372647],[0.01939314],[0.0003765],[0.74631847]
[672.94046544],[16.53331021],[0.01693417],[0.00028708],[0.6939968]
[464.40775498],[13.82700132],[0.01933164],[0.00037404],[0.77658602]
[554.58737318],[15.30019924],[0.01756927],[0.00030893],[0.74909514]
[488.01677034],[14.16785504],[0.01910339],[0.00036518],[0.75232869]
[470.99870135],[13.89342794],[0.01863133],[0.00034728],[0.77355615]
[552.62743801],[15.06527628],[0.01758548],[0.00030946],[0.75517297]
[488.9295852],[14.26821183],[0.01942293],[0.0003778],[0.75281966]
[509.92534753],[15.01035518],[0.01755075],[0.00030822],[0.74041855]
[589.80393385],[15.99535573],[0.01711276],[0.00029301],[0.7164443]
[481.94903438],[14.31078387],[0.01834971],[0.0003371],[0.78009002]
[628.72352857],[16.77762949],[0.01517583],[0.00023053],[0.74707218]
[458.88000822],[13.81051862],[0.01878122],[0.00035344],[0.75985091]
[525.51916646],[14.82247749],[0.01882002],[0.00035452],[0.75080518]
[369.38746609],[12.85134883],[0.01831924],[0.00033615],[0.85158286]
[459.34300101],[14.14630566],[0.01805243],[0.00032643],[0.79342137]
[577.05062272],[16.40927756],[0.01406402],[0.0001991],[0.89589495]
[541.40729316],[15.72850755],[0.01430756],[0.0002061],[0.90188578]
[563.47511202],[16.06144965],[0.01455457],[0.00021295],[0.89504865]
[569.60143504],[16.1363821],[0.01430398],[0.00020579],[0.90211633]
[541.63224401],[15.72761728],[0.01448083],[0.00021082],[0.89709521]
[583.03122455],[16.19403752],[0.01435041],[0.00020719],[0.8883722]
[548.85348925],[15.92560704],[0.01433526],[0.00020668],[0.89472352]
[555.0576921],[15.87938252],[0.01463144],[0.00021585],[0.89300344]
[559.60760006],[16.3675544],[0.01379548],[0.00019213],[0.8955488]
[496.89809373],[14.55070833],[0.01683555],[0.00028607],[0.90846578]
[544.21255835],[14.60594215],[0.0217384],[0.00048002],[0.91649426]
[514.82100041],[15.18646338],[0.01667245],[0.00028146],[0.90528383]
[520.01697436],[15.18162856],[0.01587582],[0.00025368],[0.90544632]
[530.51930344],[15.68584674],[0.01533363],[0.00023652],[0.89732151]
[514.85915297],[15.48210033],[0.01476557],[0.00021889],[0.89714504]
[550.30334444],[15.68400624],[0.01553101],[0.00024251],[0.89168245]
[581.4341378],[16.16332638],[0.01506668],[0.00022823],[0.89714556]
[532.99472671],[15.31370293],[0.01519297],[0.00023262],[0.90675519]
[520.14173496],[15.61985087],[0.01466039],[0.0002161],[0.90264186]
[554.69602078],[16.05342962],[0.01421478],[0.00020328],[0.89831124]
[551.24013277],[15.85883462],[0.01439823],[0.00020834],[0.89896644]
[538.29363797],[15.43452648],[0.01496078],[0.00022532],[0.89950779]
[581.64735795],[16.41694859],[0.014465],[0.00021086],[0.89529657]
[505.41691812],[15.13961565],[0.01526427],[0.00023452],[0.90805743]
[518.20291211],[15.49685152],[0.01565146],[0.00024561],[0.85538493]
[1492.43355898],[24.64311578],[0.01327509],[0.00017885],[0.78244422]
[1540.6159753],[25.42508274],[0.01339202],[0.0001822],[0.76654072]
[1419.41508605],[23.72619176],[0.01698952],[0.00029802],[0.80978265]
[1098.48592978],[21.05074941],[0.01410885],[0.00019949],[0.80061845]
[1496.21050163],[24.18457034],[0.01592478],[0.00026432],[0.80272218]
[1167.34781821],[21.57989506],[0.01509458],[0.00022902],[0.79236398]
[1478.9347289],[24.19403033],[0.01517555],[0.00023566],[0.80300675]
[1146.88231209],[21.2379887],[0.01456453],[0.00021257],[0.80462457]
[948.36895189],[19.43436951],[0.01587089],[0.00025332],[0.8126713]
[1472.51591368],[23.79638595],[0.01361892],[0.00018703],[0.79234247]
[509.95372155],[16.0438386],[0.01647119],[0.00027197],[0.77095921]
[381.65658597],[13.77288738],[0.01653552],[0.0002738],[0.7887558]
[351.0402335],[13.39275694],[0.01593978],[0.00025449],[0.80865206]
[423.17062412],[14.44564437],[0.01576066],[0.00024884],[0.8162616]
[459.16381503],[14.74278187],[0.02399544],[0.00057853],[0.79326894]
[117.56135874],[5.4040628],[0.04259523],[0.00182166],[0.90103573]
[581.42743854],[17.21847457],[0.01400218],[0.00019654],[0.74142117]
[449.73787646],[14.77271374],[0.01600984],[0.00025654],[0.76568085]
[477.43155907],[15.21283263],[0.01505371],[0.00022687],[0.76532878]
[506.30346946],[16.26131197],[0.01447615],[0.00020986],[0.7904819]
[607.40166207],[17.26489805],[0.01356621],[0.00018431],[0.77692719]
[559.944361],[16.60426969],[0.03167976],[0.00102419],[0.74979876]
[397.21972358],[13.92303411],[0.01594389],[0.00025457],[0.8354149]
[402.73948705],[14.01292541],[0.01590903],[0.00025342],[0.81472517]
[433.88355672],[14.56547393],[0.01603985],[0.0002576],[0.77457793]
[342.86853706],[12.16495868],[0.02287053],[0.00052365],[0.87812325]
[453.2575084],[13.42038723],[0.02321818],[0.00053953],[0.84842638]
[320.22744725],[11.80715827],[0.02246801],[0.00050523],[0.87010824]
[418.88089333],[12.910235],[0.0233608],[0.000546],[0.83259902]
[380.14590633],[12.52475849],[0.02287467],[0.00052356],[0.84133597]
[357.16847632],[12.25121292],[0.02299935],[0.0005292],[0.86439043]
[303.81078605],[11.49565026],[0.02474675],[0.00061297],[0.8871696]
[340.90789205],[11.94363393],[0.0245824],[0.00060486],[0.86931946]
[353.91802004],[12.31048744],[0.02166795],[0.00046976],[0.86581761]
[306.54871737],[11.45987121],[0.02258875],[0.00051068],[0.89027033]
[447.22029501],[13.26451928],[0.02265023],[0.00051402],[0.84381589]
[410.08515473],[13.06317986],[0.02268116],[0.00051512],[0.86321686]
[377.16050323],[12.43098302],[0.0242544],[0.00058895],[0.85269889]
[331.19573086],[11.69040815],[0.02437051],[0.00059445],[0.88438337]
[588.25474328],[17.06002559],[0.01482819],[0.00022079],[0.73201471]
[503.42057333],[15.05358666],[0.01704888],[0.0002918],[0.76676529]
[596.58527621],[17.3054392],[0.01530976],[0.00023569],[0.71614354]
[676.52641908],[18.11482373],[0.01506288],[0.00022819],[0.693653]
[481.80185067],[14.88155574],[0.01728626],[0.00029964],[0.78200095]
[601.68621237],[17.41129093],[0.01474218],[0.00021843],[0.71317161]
[460.29677353],[14.79569098],[0.01617666],[0.00026241],[0.78788418]
[550.16292362],[16.72196056],[0.01546822],[0.00024028],[0.73536958]
[457.80180638],[14.55091689],[0.016432],[0.00027105],[0.78618336]
[571.74799088],[16.94065384],[0.01424574],[0.00020387],[0.71729193]
[588.31750721],[17.29873687],[0.01396724],[0.00019578],[0.73652236]
[574.48467315],[17.06008592],[0.01444191],[0.00020949],[0.72996838]
[452.40578308],[14.65446586],[0.01674965],[0.00028111],[0.79103434]
[560.10359428],[16.62421968],[0.01455875],[0.00021284],[0.72402229]
[619.64322758],[17.57737705],[0.01426128],[0.00020414],[0.71888242]
[458.16678055],[14.54253375],[0.01685637],[0.00028503],[0.7887124]
[511.12841449],[15.16014748],[0.02003049],[0.00040326],[0.77375052]
[645.30436156],[17.82577857],[0.01591302],[0.00025493],[0.71403923]
[576.49667719],[16.54049178],[0.01603155],[0.00025873],[0.72548757]
[630.15482359],[17.58647316],[0.01506155],[0.00022793],[0.71309236]
[483.65324395],[14.97381184],[0.01724483],[0.00029827],[0.78895265]
[472.51795565],[14.8814454],[0.01680337],[0.00028344],[0.78408082]
[477.91322838],[15.07660515],[0.01663642],[0.00027768],[0.78229418]
[484.34730529],[15.19548907],[0.01635656],[0.00026911],[0.78524107]
[564.94792045],[16.85123621],[0.01443367],[0.00020943],[0.72940405]
[442.5584647],[14.41524651],[0.01755912],[0.00030968],[0.78869811]
[575.30373816],[17.06208381],[0.01495562],[0.00022504],[0.72372679]
[855.42164413],[17.84527522],[0.02051774],[0.00042219],[0.80844835]
[905.58618535],[18.58212279],[0.01893188],[0.00035921],[0.79245599]
[905.28190744],[18.252054],[0.01903593],[0.00036299],[0.78987414]
[942.15663325],[19.17449642],[0.01678361],[0.00028217],[0.79192051]
[894.19928086],[18.29011853],[0.01819696],[0.00033171],[0.80075819]
[869.76004996],[17.94138432],[0.01822875],[0.00033289],[0.80382641]
[872.92680557],[18.19073761],[0.01736062],[0.00030213],[0.81743736]
[873.9770494],[18.04974835],[0.01946846],[0.00038006],[0.81293468]
[880.55298048],[18.12624496],[0.02056612],[0.00042573],[0.80690343]
[984.23737753],[18.83166792],[0.01985722],[0.00039632],[0.78793378]
[1058.58713803],[19.43270994],[0.02054372],[0.00042404],[0.7852659]
[356.07054991],[12.79062278],[0.019064],[0.00036479],[0.93576059]
[299.19736673],[10.53955057],[0.0282658],[0.00080604],[0.94364502]
[1099.53932863],[19.65719696],[0.01940997],[0.00038283],[0.83707402]
[458.13919203],[14.22122768],[0.01960558],[0.00038611],[0.91973859]
[991.48957026],[18.79657383],[0.01921231],[0.00036989],[0.77904977]
[472.54972743],[14.45683807],[0.01954405],[0.00038368],[0.91795314]
[942.92639561],[19.22473053],[0.01734424],[0.00030144],[0.802228]
[472.54972743],[14.45683807],[0.01954405],[0.00038368],[0.91795314]
[867.87303853],[18.21533658],[0.01855313],[0.00034516],[0.80033219]
[472.36755731],[14.45559343],[0.01954551],[0.00038374],[0.91798104]
[1058.1019547],[19.646568],[0.01759542],[0.00031034],[0.77475635]
[477.03895336],[14.474907],[0.0195467],[0.00038375],[0.91732433]
[888.15456705],[18.33977108],[0.01806939],[0.00032736],[0.79509767]
[595.75187125],[16.08980644],[0.01919643],[0.00037133],[0.89896351]
[433.31465848],[12.37035669],[0.03156626],[0.00099942],[0.80702296]
[210.64399592],[9.18184411],[0.02988901],[0.0008958],[0.77604626]
[279.23329621],[10.23239046],[0.03072765],[0.00094563],[0.83910015]
[301.23231773],[10.65939118],[0.02866664],[0.00082307],[0.8406953]
[301.92841435],[10.57803688],[0.02861655],[0.00082063],[0.78336844]
[257.39494834],[9.98074456],[0.02896025],[0.00084031],[0.75975065]
[236.80693562],[9.8335175],[0.0271734],[0.0007413],[0.77363521]
[274.44710756],[10.1011681],[0.03055296],[0.00093527],[0.78623442]
[315.39943435],[10.75399834],[0.02844105],[0.0008103],[0.83602123]
[260.34192057],[10.21006276],[0.02857569],[0.00081831],[0.7814959]
[225.69078459],[9.28996711],[0.03015815],[0.00091108],[0.76071109]
[457.96648086],[11.99925757],[0.02879985],[0.00083169],[0.76784435]
[269.21516455],[10.03407209],[0.02977835],[0.00088811],[0.76418909]
[938.03654298],[18.97458109],[0.01520753],[0.00023186],[0.63609472]
[538.8828053],[13.14808786],[0.01812476],[0.0003294],[0.83010594]
[858.87223717],[17.78828993],[0.01524096],[0.00023307],[0.66698118]
[653.9499251],[15.97049442],[0.01755199],[0.0003089],[0.74166227]
[278.89992113],[10.26649045],[0.02407622],[0.00058009],[0.90644621]
[827.64190369],[17.73969328],[0.01568824],[0.00024752],[0.68821096]
[589.60409464],[15.51361067],[0.0169651],[0.00028855],[0.82184364]
[512.90637802],[14.43962337],[0.01635812],[0.0002681],[0.83642986]
[537.94797709],[13.23926412],[0.01934386],[0.00037573],[0.79805268]
[790.73915856],[14.82652468],[0.02088158],[0.00043721],[0.77686599]
[809.22373738],[13.95632183],[0.03020638],[0.00091809],[0.87089545]
[675.80236118],[16.76572617],[0.0137912],[0.00019071],[0.79496986]
[517.78116167],[14.50568213],[0.01574138],[0.00024833],[0.83737129]
[514.2023273],[13.36977916],[0.01745393],[0.00030531],[0.81507374]
[723.98897904],[16.1222416],[0.0167213],[0.00028024],[0.65113283]
[795.88954499],[14.94810242],[0.02050071],[0.00042109],[0.77061056]
[831.27607172],[14.13656837],[0.02904116],[0.00084797],[0.86636599]
[675.10944123],[16.78954961],[0.01367232],[0.00018741],[0.79279407]
[538.50697664],[13.44486802],[0.01625641],[0.00026473],[0.81641218]
[611.94002594],[15.18078886],[0.01685212],[0.00028451],[0.66229536]
[520.17374286],[14.5256626],[0.01549137],[0.00024026],[0.8373313]
[813.80308423],[15.12761596],[0.02067932],[0.00042863],[0.76251601]
[875.76837343],[14.7081121],[0.02919216],[0.00085654],[0.85330107]
[679.36320133],[16.81367147],[0.01369215],[0.00018783],[0.79146683]
[592.02366063],[14.96805281],[0.01756219],[0.00030913],[0.65164809]
[504.75677421],[14.35085055],[0.01565999],[0.00024558],[0.8433892]
[509.67506663],[13.36285523],[0.01661927],[0.00027649],[0.79749712]
[802.97683986],[15.10861416],[0.0201342],[0.00040626],[0.76721611]
[881.41447182],[14.72073302],[0.02940261],[0.00086892],[0.85056787]
[338.99112116],[11.74866419],[0.0189314],[0.00035939],[0.85316748]
[718.92922089],[16.83673636],[0.0159143],[0.0002544],[0.71024251]
[444.90964301],[12.61964459],[0.0253435],[0.00064463],[0.74904534]
[547.32225376],[14.30810897],[0.01661037],[0.00027675],[0.78919803]
[291.90359314],[11.18241455],[0.02003786],[0.0004038],[0.86456834]
[237.44966041],[10.80841637],[0.01893185],[0.00035944],[0.88765901]
[714.84378121],[17.01192214],[0.01577209],[0.00024936],[0.6788653]
[493.60125455],[13.36540701],[0.02337841],[0.00054841],[0.72204306]
[591.74072559],[15.12647474],[0.01555821],[0.0002426],[0.79646685]
[241.05536209],[10.72562539],[0.01963962],[0.00038635],[0.87302042]
[546.87463029],[14.45895391],[0.016919],[0.00028662],[0.71081579]
[606.48706413],[15.29863693],[0.01672259],[0.00028016],[0.66870486]
[394.55620475],[12.97763517],[0.01857013],[0.00034609],[0.67976991]
[599.4322688],[15.24149913],[0.01536035],[0.00023636],[0.79295887]
[254.56761582],[10.56229896],[0.02036183],[0.000416],[0.85167982]
[978.34367032],[18.93075181],[0.01638965],[0.0002691],[0.58912965]
[611.19059544],[15.08645895],[0.01703281],[0.00029075],[0.65552405]
[582.26787408],[15.03843999],[0.01687064],[0.00028516],[0.65063355]
[565.38930289],[14.72894763],[0.01766658],[0.00031274],[0.66782973]
[593.52265834],[15.32329788],[0.01648226],[0.00027225],[0.64221417]
[245.31140244],[10.94257945],[0.01884857],[0.0003568],[0.86112691]
[603.21302988],[15.32379963],[0.01630041],[0.00026643],[0.6974457]
[891.36498484],[18.07886381],[0.01598251],[0.00025632],[0.59526569]
