Contrast,Dissimilarity,Energy,ASM,Correlation
[20.32338247],[2.71505058],[0.03899997],[0.00153134],[0.98807325]
[39.95418881],[3.43442554],[0.03244455],[0.00106082],[0.98664038]
[32.99658442],[3.23792402],[0.03233953],[0.00105349],[0.98825644]
[30.04422958],[3.24985662],[0.03153671],[0.00100201],[0.98897585]
[34.59460262],[3.35830731],[0.03103598],[0.00097084],[0.98961078]
[30.99458601],[3.18232481],[0.03204604],[0.00103598],[0.99108423]
[34.93447531],[3.40730812],[0.03046339],[0.00093549],[0.98899308]
[28.40912308],[3.12595761],[0.0327967],[0.00108617],[0.98957578]
[36.36551265],[3.4268717],[0.03272609],[0.00107984],[0.98946728]
[38.34341106],[3.45727114],[0.03195311],[0.00103112],[0.98836854]
[36.10765026],[3.3889533],[0.0346164],[0.00120684],[0.98875316]
[32.51546431],[3.17217132],[0.03166633],[0.00101333],[0.99047572]
[28.6058376],[2.98671575],[0.03527269],[0.0012539],[0.99118084]
[34.2637719],[3.20154509],[0.03373102],[0.00114758],[0.98993027]
[33.9761911],[3.19785753],[0.03507255],[0.00123883],[0.98990616]
[33.59612623],[3.43097098],[0.03146567],[0.00099749],[0.98656046]
[31.0970331],[3.30622007],[0.03384046],[0.00115628],[0.99013855]
[30.60194915],[3.18584331],[0.03315101],[0.00110932],[0.9896819]
[33.88177024],[3.31764613],[0.03449736],[0.00120083],[0.98844655]
[32.04735381],[3.31356175],[0.03232139],[0.00105402],[0.98889511]
[28.88615772],[3.07570784],[0.03409436],[0.0011727],[0.99062922]
[30.6163023],[3.18739126],[0.0334633],[0.00112887],[0.99025132]
[33.48794703],[3.24974183],[0.0318182],[0.0010195],[0.98979877]
[39.92261137],[3.57609462],[0.02970854],[0.00088976],[0.98696267]
[14.83507071],[2.3367171],[0.07740711],[0.00600067],[0.99669659]
[20.64539053],[2.75708448],[0.03629437],[0.00132664],[0.99409347]
[22.65282098],[2.77301621],[0.03811879],[0.00146371],[0.98840575]
[33.79616042],[3.33049106],[0.03146598],[0.00099861],[0.98895933]
[35.6691436],[3.4406436],[0.03370413],[0.00114567],[0.98883562]
[34.42344583],[3.33394526],[0.03281568],[0.00108739],[0.98981362]
[31.2391174],[3.17685935],[0.0333911],[0.00112457],[0.98976744]
[36.80358748],[3.41294286],[0.03087537],[0.00096278],[0.98875076]
[25.77209856],[2.92429216],[0.03423035],[0.00118327],[0.99023164]
[31.10234549],[3.10828419],[0.03415545],[0.00117697],[0.98991993]
[18.00008961],[2.47820235],[0.03870755],[0.00150827],[0.99151576]
[26.76999068],[2.93326849],[0.0412897],[0.00171514],[0.99209923]
[40.64089104],[4.1265058],[0.02821653],[0.00080184],[0.99015864]
[42.10388835],[4.18524269],[0.02709878],[0.00073939],[0.98856347]
[38.3884045],[4.04856293],[0.02656898],[0.00071202],[0.98945491]
[43.32541407],[4.36370326],[0.02426219],[0.00059415],[0.98801881]
[36.25206368],[3.92781975],[0.02845721],[0.0008153],[0.99045028]
[47.12282854],[4.41623299],[0.02609631],[0.000687],[0.98753629]
[34.31349648],[3.79875644],[0.02895728],[0.00084411],[0.99158711]
[45.3120103],[4.33186656],[0.02762234],[0.00076883],[0.98753919]
[46.89039395],[4.39844622],[0.02712242],[0.00074202],[0.98758364]
[42.63428198],[4.28396747],[0.02536405],[0.0006476],[0.98786409]
[39.15248882],[4.09808686],[0.02696904],[0.00073245],[0.98924611]
[46.44235962],[4.3839233],[0.02529975],[0.00064502],[0.98744209]
[42.81372717],[4.22821132],[0.02642921],[0.00070546],[0.9869204]
[36.10980295],[3.89201928],[0.02803477],[0.00079161],[0.99039121]
[36.81180686],[3.90310713],[0.02737168],[0.00075393],[0.9906466]
[35.1993746],[3.92297877],[0.02858382],[0.00082179],[0.99115659]
[55.82228391],[4.58069534],[0.02342961],[0.00055278],[0.98894859]
[38.89633192],[3.90307298],[0.02638218],[0.00070133],[0.99009505]
[50.35100123],[4.43443426],[0.02378411],[0.00056975],[0.99008505]
[53.66679341],[4.48460629],[0.02413809],[0.00058654],[0.98924024]
[56.8961797],[4.63262614],[0.02394328],[0.00057767],[0.98859454]
[51.08732209],[4.42394934],[0.02375987],[0.00056845],[0.9899797]
[54.1955071],[4.52780887],[0.02344094],[0.00055331],[0.9892597]
[54.57593756],[4.61116889],[0.0232367],[0.00054389],[0.98915232]
[62.51278026],[4.73932556],[0.02485195],[0.00062301],[0.98783717]
[56.44675279],[4.5770446],[0.02448087],[0.00060408],[0.98906484]
[39.5142616],[3.95704396],[0.02636586],[0.00070111],[0.9902403]
[54.83776093],[4.54000558],[0.02384591],[0.00057341],[0.98935512]
[53.453493],[4.46644231],[0.02414428],[0.00058719],[0.98977899]
[79.0276684],[5.26949698],[0.02749378],[0.00076306],[0.97222022]
[78.95038573],[5.22217732],[0.02957253],[0.00088209],[0.97223066]
[74.92890899],[5.22131949],[0.02531825],[0.00064723],[0.97524552]
[65.73127766],[4.83451077],[0.02912058],[0.00085635],[0.97671732]
[85.48149357],[5.50902187],[0.02391236],[0.00057916],[0.97225435]
[82.03078112],[5.46499197],[0.0237466],[0.00057102],[0.97201285]
[68.44396727],[4.99618663],[0.02941608],[0.00087311],[0.97339341]
[67.69562468],[4.77492792],[0.02973941],[0.0008917],[0.97309793]
[79.84999845],[5.34168317],[0.02431212],[0.00059615],[0.97369558]
[76.25144477],[5.05329819],[0.02703137],[0.00073636],[0.97269469]
[68.58585976],[5.00392514],[0.02866371],[0.0008298],[0.97534403]
[75.00934519],[5.24830335],[0.03027462],[0.0009245],[0.97177281]
[71.47546224],[5.05056207],[0.03095256],[0.00096519],[0.97498131]
[72.24180932],[4.98507771],[0.0308963],[0.00096165],[0.97325696]
[68.97579537],[4.91262984],[0.02999203],[0.00090711],[0.97527698]
[72.06918754],[5.15106306],[0.02688923],[0.00072997],[0.97440881]
[82.72269185],[5.40994119],[0.0246738],[0.00061458],[0.97221021]
[78.7037823],[5.25654416],[0.02456431],[0.00060943],[0.97334147]
[70.81304747],[5.06277573],[0.02821927],[0.00080276],[0.97509369]
[73.12135156],[5.07983666],[0.02707817],[0.00073904],[0.97299863]
[77.93289237],[5.24785082],[0.03000331],[0.00090691],[0.97051172]
[54.71883186],[4.5076374],[0.02994023],[0.00090439],[0.9791947]
[76.14210089],[5.15960164],[0.02448036],[0.0006043],[0.97718588]
[76.57174032],[5.23825449],[0.0236803],[0.0005658],[0.97679332]
[75.63102334],[5.31364519],[0.02780196],[0.0007793],[0.97300592]
[71.17811086],[5.05957001],[0.02703557],[0.00073697],[0.974139]
[71.99378691],[5.05594809],[0.02786056],[0.00078235],[0.97450299]
[61.16509894],[4.63072327],[0.02865069],[0.00082692],[0.97719782]
[87.06503583],[5.47409158],[0.02401634],[0.00058232],[0.97158012]
[78.93548366],[5.22492349],[0.02862171],[0.00082582],[0.97368486]
[82.8327801],[5.50427752],[0.02904046],[0.00085018],[0.97127749]
[66.44903481],[4.99300864],[0.02750781],[0.00076353],[0.97609111]
[70.99472793],[5.04159276],[0.02761973],[0.00076937],[0.97436886]
[75.11083576],[5.26481113],[0.02866814],[0.00082858],[0.97387571]
[54.93295704],[4.32548346],[0.03233175],[0.00105399],[0.98741776]
[69.81216191],[4.81786616],[0.02819269],[0.00080203],[0.98618637]
[62.24685567],[4.54971514],[0.03045054],[0.00093609],[0.98438034]
[84.85162402],[5.33318794],[0.0238449],[0.00057239],[0.9887855]
[90.51347134],[5.43409423],[0.02225013],[0.00049896],[0.98885188]
[92.66026693],[5.53263023],[0.02223941],[0.00049845],[0.98833428]
[57.91571398],[4.48106477],[0.02760816],[0.00076882],[0.98777669]
[63.07889225],[4.73890488],[0.02720324],[0.00074696],[0.98659003]
[66.63761485],[4.65454475],[0.02901454],[0.00084852],[0.98425891]
[94.61231577],[5.59250842],[0.02257046],[0.00051349],[0.98725565]
[88.03795909],[5.31252059],[0.02218792],[0.0004961],[0.98892976]
[100.93183365],[5.71843479],[0.02128554],[0.00045641],[0.98770679]
[72.84360856],[5.00743226],[0.02336029],[0.00055013],[0.9896528]
[76.38341385],[5.16959674],[0.02475425],[0.00061757],[0.9886295]
[76.58973997],[5.29788335],[0.0233525],[0.00055007],[0.98834642]
[80.72030073],[5.13298784],[0.02335748],[0.00054986],[0.99009581]
[92.31866768],[5.6308228],[0.02274341],[0.00052098],[0.98699679]
[27.23553012],[3.36401859],[0.03305409],[0.00110214],[0.99194312]
[28.823091],[3.47082446],[0.03068491],[0.00095056],[0.99186613]
[22.73309625],[3.11899253],[0.03212728],[0.0010406],[0.99319712]
[27.27339257],[3.35434972],[0.02992322],[0.0009033],[0.99215554]
[24.96287549],[3.13904036],[0.03311915],[0.00110677],[0.99270725]
[25.50137163],[3.24476499],[0.0333102],[0.0011197],[0.99209229]
[24.33934726],[3.20513952],[0.03020685],[0.00092044],[0.99281524]
[22.16897395],[2.98888636],[0.03470073],[0.00121313],[0.99312606]
[27.66044518],[3.38412637],[0.03069154],[0.00095061],[0.99122529]
[30.16412874],[3.4710015],[0.03132089],[0.00098988],[0.99102477]
[25.65994543],[3.26242994],[0.03559598],[0.00127626],[0.99199045]
[22.80838486],[3.18832186],[0.02981499],[0.00089811],[0.99283361]
[26.41632284],[3.36513932],[0.02922698],[0.00086225],[0.99185725]
[31.61578983],[3.56732124],[0.03038275],[0.00093167],[0.991002]
[26.42220522],[3.33272815],[0.02929606],[0.00086648],[0.99219001]
[27.80776208],[3.39756877],[0.03004827],[0.00091123],[0.99141744]
[28.55011136],[3.40618412],[0.03135684],[0.00099127],[0.99140103]
[29.3053609],[3.47082858],[0.03006899],[0.00091331],[0.99077429]
[29.3339202],[3.48614769],[0.02910693],[0.00085421],[0.99137574]
[29.84897872],[3.51317491],[0.02926208],[0.00086444],[0.99129863]
[31.84050299],[3.58434996],[0.02959589],[0.00088507],[0.99046446]
[28.38995971],[3.40123622],[0.03058231],[0.00094383],[0.99148859]
[41.18624426],[3.7398981],[0.04117705],[0.0017126],[0.9901963]
[38.70527345],[3.71460786],[0.0358097],[0.00129355],[0.99044219]
[36.32581913],[3.61936211],[0.03855477],[0.00149915],[0.99105441]
[41.68571968],[3.87692418],[0.03666466],[0.00135617],[0.98948511]
[40.23033058],[3.84396422],[0.03828191],[0.00148007],[0.98959665]
[41.68291514],[3.8114816],[0.03802477],[0.00146052],[0.99012544]
[44.74727841],[4.03443102],[0.03562082],[0.00128092],[0.98898668]
[41.92835898],[3.7643965],[0.03847497],[0.00149271],[0.99091877]
[38.82152744],[3.76647569],[0.03389724],[0.00116021],[0.98991407]
[37.27096403],[3.62741001],[0.04150364],[0.00173635],[0.99089905]
[40.74374138],[3.89418686],[0.03826273],[0.00148171],[0.99043337]
[41.99471691],[3.82924948],[0.03859189],[0.00150285],[0.99012567]
[85.44220051],[4.73006975],[0.03300352],[0.0010992],[0.96637629]
[74.39551877],[4.48157858],[0.03478269],[0.00121884],[0.96823541]
[81.38915032],[4.73734156],[0.02940032],[0.00087293],[0.97003501]
[68.47405549],[4.54580707],[0.0287563],[0.00083522],[0.97107072]
[100.99656033],[4.80434444],[0.03051979],[0.00093974],[0.96476534]
[93.69600806],[4.96296655],[0.02867379],[0.00082985],[0.96401043]
[106.00598858],[4.94563388],[0.02993463],[0.00090425],[0.96237576]
[55.09663688],[4.23432366],[0.02951653],[0.00087921],[0.97608016]
[97.37278434],[5.05929719],[0.02867423],[0.00082999],[0.96174004]
[96.91408079],[5.03421378],[0.02887421],[0.00084067],[0.96278027]
[114.61463169],[4.93586208],[0.03561687],[0.00127685],[0.95942191]
[85.52812045],[4.74665006],[0.02952032],[0.00087953],[0.96631979]
[58.52761403],[4.27052979],[0.03371372],[0.00114507],[0.97334074]
[65.86305456],[4.298619],[0.03118719],[0.0009799],[0.9729675]
[86.46482062],[4.84212843],[0.02835935],[0.00081123],[0.96863548]
[55.63238601],[4.16330784],[0.03041093],[0.00093341],[0.97398812]
[89.18121873],[4.86226249],[0.03002372],[0.00091109],[0.96435995]
[83.52763425],[4.73673694],[0.03041557],[0.00093381],[0.96649303]
[67.55113218],[4.58929544],[0.02840933],[0.00081505],[0.97473709]
[81.89188801],[4.75569529],[0.0277063],[0.00077564],[0.96833971]
[74.65814972],[4.51945133],[0.03068397],[0.0009487],[0.96723178]
[52.49429926],[3.96102166],[0.03029965],[0.00092693],[0.97473494]
[54.62648812],[4.03592362],[0.0291421],[0.00085691],[0.97397171]
[46.63954133],[3.74640775],[0.03147355],[0.00100029],[0.97316593]
[84.54048233],[4.46085552],[0.02841574],[0.00081571],[0.96251258]
[71.60192651],[4.06606404],[0.02833467],[0.00081107],[0.97166986]
[51.69941504],[3.84749217],[0.02932844],[0.00086818],[0.97178541]
[74.17690113],[4.16510609],[0.03001893],[0.00091086],[0.96178268]
[80.89706333],[4.57781088],[0.0293202],[0.00086802],[0.95824947]
[83.34502887],[4.71670509],[0.02763588],[0.00077122],[0.9595882]
[82.29138012],[4.58885671],[0.0277238],[0.00077633],[0.96315072]
[83.53193236],[4.4688315],[0.02859277],[0.00082558],[0.96340141]
[82.27976406],[4.51565443],[0.02909798],[0.00085384],[0.9653002]
[25.6846348],[2.22496127],[0.05092561],[0.00261295],[0.98304477]
[9.45207257],[1.85722449],[0.0555252],[0.00311231],[0.98996942]
[35.19908046],[2.66537322],[0.04664036],[0.00218826],[0.98264105]
[27.98148885],[2.44264117],[0.04652873],[0.00218253],[0.98712939]
[27.26512307],[2.27318914],[0.04813069],[0.00233193],[0.98341883]
[34.44610203],[2.54881589],[0.04467715],[0.00200984],[0.98263005]
[36.40820131],[2.53754689],[0.04431704],[0.00197844],[0.98061067]
[5.58311577],[1.46642064],[0.05878312],[0.00348063],[0.99075012]
[32.12880683],[2.35582489],[0.04617255],[0.00214659],[0.98353159]
[31.84669149],[2.4642711],[0.04721278],[0.00224498],[0.9805297]
[27.72531656],[2.26472951],[0.05165078],[0.00268629],[0.98046831]
[9.13093784],[1.80940254],[0.06188002],[0.00385465],[0.98809561]
[22.21957949],[2.62887331],[0.04714138],[0.00223878],[0.98197565]
[38.35236426],[2.9823049],[0.05845377],[0.00342878],[0.97768449]
[31.8383968],[2.70992988],[0.06240193],[0.00390333],[0.98239463]
[21.59156026],[2.51021488],[0.04946782],[0.00246418],[0.97920488]
[25.00708642],[2.62131656],[0.05026316],[0.00253989],[0.9807644]
[19.7046882],[2.54197784],[0.04882604],[0.00239931],[0.98195263]
[22.4173232],[2.59789711],[0.06618403],[0.0043944],[0.98621146]
[15.88830823],[2.04484958],[0.08048865],[0.0064966],[0.9906644]
[38.20523422],[3.05166185],[0.05312472],[0.00284376],[0.97743995]
[19.63355832],[2.27955868],[0.06016834],[0.00363818],[0.98863174]
[31.6361306],[2.75523065],[0.05698271],[0.00326287],[0.9807393]
[32.27558898],[2.86113195],[0.05145692],[0.00266362],[0.97992102]
[24.32301774],[2.66009231],[0.05437531],[0.00297256],[0.98380086]
[27.9234761],[2.63881779],[0.05588257],[0.00313914],[0.98317034]
[13.34757669],[2.17081482],[0.0503901],[0.0025582],[0.98644807]
[29.50751618],[2.70982937],[0.05531098],[0.00307635],[0.98064271]
[32.5376727],[2.92599813],[0.05350164],[0.00288178],[0.97717627]
[24.36067991],[3.08280892],[0.03959103],[0.00158629],[0.99454485]
[25.41968732],[3.04362387],[0.05645058],[0.00321424],[0.99520202]
[21.62305281],[2.90927299],[0.06287557],[0.00397262],[0.9948475]
[25.63127703],[3.06381314],[0.041866],[0.00176857],[0.99460212]
[26.46736614],[3.18153491],[0.05055106],[0.00257282],[0.99425155]
[26.41149507],[3.20623833],[0.03527235],[0.00126005],[0.99421754]
[23.23323635],[3.06455775],[0.03962975],[0.00158484],[0.99488726]
[22.57775566],[3.08200994],[0.03989555],[0.00160376],[0.99489645]
[26.84073694],[3.17208788],[0.04291844],[0.00186218],[0.9946925]
[31.54116542],[3.38365992],[0.04225292],[0.00180098],[0.99365677]
[26.57800972],[3.23145203],[0.03623539],[0.00132419],[0.99523928]
[20.88334761],[2.89088305],[0.04556219],[0.0020896],[0.99506068]
[26.38392087],[3.20228546],[0.03829094],[0.00149122],[0.99472557]
[17.15805587],[2.54884217],[0.03924217],[0.00156571],[0.99608868]
[13.47210963],[2.26725541],[0.04185341],[0.00176588],[0.99586245]
[25.90943889],[3.16142871],[0.03284802],[0.00108905],[0.98655919]
[16.5332558],[2.66655994],[0.03388868],[0.00116027],[0.9906616]
[26.22209861],[3.18143041],[0.031549],[0.00100474],[0.98770358]
[27.99503938],[3.30885955],[0.03132631],[0.00099091],[0.98637307]
[23.18414679],[3.16287178],[0.03316223],[0.00110986],[0.98785684]
[27.08404286],[3.30100552],[0.03278081],[0.00108397],[0.98576005]
[29.56739208],[3.43279489],[0.03048787],[0.00093924],[0.9849143]
[23.12835031],[3.0965377],[0.03152497],[0.00100338],[0.98850739]
[15.70093017],[2.72196735],[0.03087098],[0.00096244],[0.99105964]
[27.82829853],[3.34594338],[0.02978455],[0.00089454],[0.98716446]
[31.01417224],[3.38705333],[0.03103858],[0.00097276],[0.9862684]
[31.72435157],[3.45564497],[0.03007953],[0.00091351],[0.98594435]
[30.3277645],[3.42624177],[0.03058961],[0.00094495],[0.98557792]
[21.91349857],[3.02261588],[0.03130094],[0.00098883],[0.99013032]
[19.87717473],[2.92202504],[0.03143699],[0.00099683],[0.99164183]
[17.33201369],[2.75654235],[0.0328839],[0.00109271],[0.99017105]
[18.63810128],[2.88894918],[0.03188212],[0.00102719],[0.98972141]
[26.23191594],[3.20234067],[0.03214952],[0.00104219],[0.98724829]
[29.53440183],[3.35551428],[0.03225469],[0.0010502],[0.98486602]
[25.13154065],[3.20959784],[0.03343104],[0.00112717],[0.98718465]
[26.97501891],[3.27685271],[0.03604343],[0.00130865],[0.9861035]
[17.65334447],[2.88929975],[0.0304357],[0.00093614],[0.99108573]
[27.50975884],[3.29972858],[0.03205312],[0.00103603],[0.98762208]
[18.03414717],[2.84900221],[0.03154316],[0.00100526],[0.9903959]
[17.87499104],[2.89599552],[0.03116013],[0.00098058],[0.99040558]
[15.26643984],[2.63685183],[0.03311686],[0.00110839],[0.99103729]
[16.95670781],[2.71964476],[0.03234847],[0.00105623],[0.99054821]
[25.47890373],[3.13208957],[0.03151909],[0.00100212],[0.98835502]
[23.59748527],[3.05594518],[0.03208492],[0.00103984],[0.98816551]
[19.52220622],[2.68087228],[0.04134615],[0.00172482],[0.97765782]
[20.2987063],[2.81733008],[0.03784314],[0.00144676],[0.9939086]
[20.77314591],[2.72370807],[0.04257309],[0.00182888],[0.97447922]
[20.29876806],[2.81742283],[0.0378416],[0.00144662],[0.99390906]
[21.78760235],[2.8259935],[0.0421528],[0.00179207],[0.97544033]
[20.42525921],[2.82696892],[0.03774516],[0.00143922],[0.99387146]
[25.44799376],[2.98213403],[0.03998482],[0.00161277],[0.97482884]
[20.42525921],[2.82696892],[0.03774516],[0.00143922],[0.99387146]
[23.6721431],[2.91707605],[0.04135428],[0.00172413],[0.97703372]
[20.42525921],[2.82696892],[0.03774516],[0.00143922],[0.99387146]
[26.88993404],[3.06593907],[0.04055872],[0.00165842],[0.97359806]
[20.3922984],[2.82477324],[0.03776638],[0.00144086],[0.99387109]
[20.52272014],[2.68636123],[0.04339976],[0.00189997],[0.97854536]
[20.3922984],[2.82477324],[0.03776638],[0.00144086],[0.99387109]
[30.1234196],[3.27688904],[0.0378036],[0.00144042],[0.96824429]
[20.3922984],[2.82477324],[0.03776638],[0.00144086],[0.99387109]
[20.36562793],[2.70159667],[0.0429022],[0.00186016],[0.97605424]
[24.8014354],[3.11525508],[0.03600988],[0.00130884],[0.9927558]
[25.5862027],[3.03844807],[0.03938028],[0.00156471],[0.97378043]
[24.8014354],[3.11525508],[0.03600988],[0.00130884],[0.9927558]
[24.0087551],[2.96912563],[0.03873956],[0.00151334],[0.97633211]
[24.8014354],[3.11525508],[0.03600988],[0.00130884],[0.9927558]
[55.3899769],[3.57821461],[0.04174277],[0.00175403],[0.96041764]
[56.54944764],[3.67343626],[0.04043979],[0.00164611],[0.9596992]
[51.0556944],[3.54010984],[0.03850211],[0.00149296],[0.9639834]
[60.786094],[3.6331581],[0.03894797],[0.00152908],[0.94866094]
[114.04430599],[5.07000238],[0.03264772],[0.00107417],[0.94144859]
[57.46775691],[3.7762516],[0.03753526],[0.0014199],[0.95842063]
[67.70084468],[4.04370028],[0.03748314],[0.0014162],[0.94910412]
[63.66733749],[3.91269184],[0.0369998],[0.00138056],[0.95120428]
[59.20395038],[3.74447327],[0.03792312],[0.00145166],[0.9555028]
[60.28786319],[3.52805942],[0.03767494],[0.00142918],[0.96336736]
[65.47773396],[3.80997761],[0.03702986],[0.00138098],[0.95005072]
[66.22656553],[3.75546122],[0.0369496],[0.00137487],[0.94894842]
[28.19564999],[3.01574089],[0.05525594],[0.00307598],[0.98356145]
[34.1568763],[3.32949312],[0.04373171],[0.00192459],[0.9847182]
[30.83392165],[3.08661236],[0.04680682],[0.0022068],[0.98057853]
[42.4743196],[3.53686174],[0.04239902],[0.0018111],[0.9819305]
[28.22724935],[3.03371717],[0.04803909],[0.00232206],[0.98412448]
[30.88113789],[3.10338799],[0.04364492],[0.00191899],[0.97786897]
[29.1951173],[3.12303828],[0.04487523],[0.00202798],[0.98526983]
[27.45746743],[3.07405842],[0.04862873],[0.00237747],[0.98501084]
[25.44226214],[2.98549294],[0.04689193],[0.00221335],[0.98482856]
[23.66000488],[2.93529367],[0.04740947],[0.00226136],[0.98595661]
[41.43289443],[3.61997327],[0.03928286],[0.00155466],[0.97943665]
[36.27035735],[3.43381753],[0.04257008],[0.00182403],[0.98280188]
[34.7531109],[3.13733245],[0.04344075],[0.00190078],[0.9824179]
[57.54127053],[3.63270642],[0.04240911],[0.00181114],[0.9722038]
[34.91485264],[3.14563502],[0.04465372],[0.0020062],[0.98006048]
[33.11610456],[3.12268238],[0.04558129],[0.00209098],[0.97820409]
[69.89024876],[3.96767868],[0.03997381],[0.0016084],[0.9719631]
[39.87929884],[3.21443857],[0.04360501],[0.00191562],[0.97929782]
[28.87709759],[2.93294323],[0.04634643],[0.00216285],[0.98481898]
[37.80761967],[3.21744872],[0.04166866],[0.00175061],[0.98020035]
[34.7913932],[3.19267762],[0.04096307],[0.00169323],[0.98304855]
[67.94669467],[4.11322991],[0.03366433],[0.00114203],[0.97887215]
[37.57315736],[3.11853152],[0.04566224],[0.0020987],[0.97856339]
[32.44683683],[3.07631198],[0.04670957],[0.00219672],[0.98025709]
[29.79740467],[2.94332729],[0.04675894],[0.00220155],[0.9838249]
[33.1828581],[3.10279899],[0.04456091],[0.0019998],[0.9825333]
[67.07461945],[4.15112131],[0.03418389],[0.00117754],[0.97922733]
[38.15294147],[3.19486106],[0.04369068],[0.00192467],[0.97688469]
[31.87033292],[3.05586659],[0.04463136],[0.00200597],[0.98211415]
[26.85750119],[2.93847093],[0.04309872],[0.00187097],[0.98490837]
[39.91759348],[3.35464059],[0.0415599],[0.00174104],[0.98094493]
[39.45882623],[3.2790278],[0.04258178],[0.00182662],[0.97633561]
[43.87770754],[3.45774922],[0.04213479],[0.00179026],[0.97453672]
[37.97403636],[3.2813189],[0.04266467],[0.00183557],[0.97828839]
[59.74733605],[3.95739659],[0.03344232],[0.00112838],[0.97772917]
[48.89498015],[3.40506485],[0.04233476],[0.00180612],[0.97592144]
[40.42407649],[3.23951592],[0.04441097],[0.00198636],[0.9763528]
[40.99338233],[3.2178642],[0.0435699],[0.00191388],[0.97644472]
[31.63743236],[3.13913566],[0.04233611],[0.00180901],[0.98631699]
[40.46605651],[3.29891604],[0.04386467],[0.00194005],[0.97631796]
[31.23372303],[2.99680457],[0.04707616],[0.00223076],[0.98159042]
[39.55689747],[3.24397025],[0.04441994],[0.00198769],[0.97773904]
[38.94255906],[3.27729168],[0.04182206],[0.00176138],[0.98318325]
[39.38902232],[3.22948317],[0.04505355],[0.00204464],[0.97812356]
[35.94186556],[3.16477732],[0.04459148],[0.00200224],[0.98463562]
[38.39133897],[3.17366792],[0.04467447],[0.00201036],[0.97807761]
[38.00859089],[3.26334359],[0.04502574],[0.00204281],[0.98159615]
[52.46515278],[4.01936196],[0.03673927],[0.00135706],[0.98720375]
[51.4376613],[3.98305435],[0.03866435],[0.00150206],[0.98735282]
[54.94529361],[4.24410563],[0.03176687],[0.00101647],[0.98462844]
[51.49847518],[4.04730827],[0.03378516],[0.00114838],[0.98733503]
[48.3862282],[3.84808262],[0.03525404],[0.00125017],[0.98808896]
[53.14431255],[4.06117765],[0.03184412],[0.0010199],[0.9851563]
[50.7192087],[3.95615671],[0.03597011],[0.00130244],[0.98684482]
[53.58103901],[4.14471677],[0.03574407],[0.00128417],[0.98622172]
[50.86139025],[3.99711724],[0.03444124],[0.0011937],[0.98705415]
[53.2517532],[4.08002836],[0.03471164],[0.00121242],[0.98683406]
[52.31969674],[4.1192065],[0.032373],[0.00105411],[0.9848629]
[48.77933647],[4.0264944],[0.03298836],[0.0010945],[0.98548214]
[53.38114395],[4.00697877],[0.04022786],[0.00162442],[0.98584202]
[46.2193344],[3.77763583],[0.03692108],[0.00137218],[0.98907507]
[51.01290305],[4.181253],[0.03123817],[0.00098325],[0.98629497]
[60.47016486],[4.21618644],[0.03170788],[0.00101293],[0.98296351]
[55.47714193],[4.12523117],[0.03312815],[0.00110444],[0.98400243]
[54.36810878],[4.01195634],[0.0370358],[0.0013796],[0.98750469]
[49.38493043],[3.9515084],[0.03408177],[0.0011693],[0.98599621]
[57.24382336],[4.25290105],[0.0322986],[0.00105049],[0.98419867]
[63.0319429],[4.29864273],[0.03592538],[0.00129881],[0.98469781]
[33.50065548],[3.35965146],[0.03640792],[0.00133306],[0.98749116]
[53.6122069],[4.08136063],[0.03558748],[0.0012755],[0.9856274]
[51.22254811],[3.95547047],[0.03505354],[0.00123675],[0.98688539]
[49.47372236],[4.12869603],[0.03119678],[0.00097993],[0.98677016]
[56.18477575],[4.09977188],[0.04063054],[0.00165948],[0.9867419]
[54.11169528],[4.03594881],[0.03412224],[0.00117313],[0.98522509]
[51.6218369],[4.07383597],[0.03848264],[0.0014878],[0.98689864]
[56.97499409],[4.11254815],[0.03313434],[0.00110563],[0.98443742]
[48.67988404],[3.90078588],[0.04100282],[0.00168891],[0.98830726]
[49.1530025],[4.24335921],[0.03978392],[0.00158979],[0.98420534]
[54.55696382],[4.57616037],[0.03251218],[0.00106481],[0.98015675]
[51.63261875],[4.44300469],[0.03220175],[0.00104628],[0.98030935]
[46.74579477],[4.25045907],[0.03404148],[0.00116732],[0.98248067]
[55.2933106],[4.555133],[0.03064208],[0.00094617],[0.97967308]
[47.92167059],[4.08651681],[0.0384889],[0.00148798],[0.98565924]
[49.15409937],[4.1728113],[0.03774058],[0.00143119],[0.98490354]
[48.05303311],[4.14539344],[0.03633514],[0.00132807],[0.9839845]
[54.41392675],[4.48107531],[0.03159097],[0.0010052],[0.97977489]
[46.35236293],[4.19763629],[0.03385038],[0.00115321],[0.98306183]
[57.50066275],[4.58997029],[0.03187749],[0.00102294],[0.97953698]
[51.54101078],[4.47107682],[0.02987599],[0.00089897],[0.98240672]
[44.04588312],[4.08356442],[0.03159669],[0.00100515],[0.98437645]
[87.07968844],[3.58176666],[0.04116205],[0.00170719],[0.97783868]
[63.70511155],[3.16081052],[0.04095243],[0.00168708],[0.97962142]
[29.394783],[2.71806546],[0.03943356],[0.00156656],[0.99201971]
[61.69999605],[3.03259136],[0.03982437],[0.00159723],[0.97976823]
[67.60312861],[3.1873691],[0.03895198],[0.00152848],[0.97895874]
[92.45021971],[3.84084738],[0.03819862],[0.00146795],[0.97589917]
[84.44511621],[3.71227765],[0.03996717],[0.00160635],[0.97675978]
[91.58464615],[3.76581609],[0.0373688],[0.00140514],[0.97565849]
