Contrast,Dissimilarity,Energy,ASM,Correlation
[2463.62614788],[35.02887436],[0.01078937],[0.00011652],[0.54827995]
[2835.80260512],[37.9366469],[0.01007657],[0.00010161],[0.616869]
[2722.70812195],[36.81461903],[0.01020717],[0.00010432],[0.63700323]
[2570.95757046],[35.50543028],[0.01095158],[0.00012007],[0.56667286]
[2462.91785538],[35.03623603],[0.01103641],[0.00012188],[0.51057894]
[2602.97642024],[36.13874853],[0.01085958],[0.00011798],[0.52772426]
[2765.32831067],[37.16415909],[0.0105191],[0.00011074],[0.54894528]
[2570.18393277],[35.27515058],[0.01097891],[0.00012065],[0.55156478]
[2935.35396093],[38.23226365],[0.01006208],[0.00010151],[0.60884178]
[2546.34138429],[36.08915937],[0.00993333],[9.87330001e-05],[0.57118208]
[2609.72062571],[36.42714242],[0.00980918],[9.63324805e-05],[0.6207462]
[2443.97983216],[34.22705389],[0.01144108],[0.00013095],[0.6047101]
[2759.01986228],[37.41401359],[0.01017186],[0.00010358],[0.62915433]
[2096.03395338],[32.81053339],[0.01014754],[0.00010311],[0.67650038]
[2519.23436693],[35.31479609],[0.01016804],[0.0001035],[0.63926058]
[2660.52898836],[36.37467633],[0.0100253],[0.00010058],[0.65418624]
[2594.81010564],[35.69150994],[0.01013436],[0.00010279],[0.64126534]
[1568.55217253],[25.49865476],[0.0134614],[0.0001823],[0.770894]
[1157.24519886],[22.16706384],[0.01544759],[0.00023873],[0.67768386]
[974.81668351],[19.1176449],[0.01712935],[0.00029358],[0.81055027]
[1287.98604557],[22.64187765],[0.01517805],[0.00023039],[0.67541042]
[1547.31894661],[25.56570387],[0.01327672],[0.00017753],[0.77982935]
[1375.34139644],[24.19726014],[0.01433913],[0.00020574],[0.68338447]
[950.124468],[20.14046197],[0.01898457],[0.00036201],[0.84656705]
[1462.13328919],[25.84304517],[0.01211619],[0.00014733],[0.78526406]
[1324.76776729],[23.66638913],[0.01375922],[0.00018938],[0.66565761]
[1457.18438917],[24.94507738],[0.01367313],[0.00018705],[0.68006786]
[1153.74856109],[22.37197869],[0.01402801],[0.00019696],[0.7432528]
[1411.82027825],[24.38303347],[0.01361459],[0.00018706],[0.78383349]
[1235.44619259],[21.94331244],[0.01744371],[0.00030441],[0.75643388]
[977.11111657],[20.17418796],[0.01585084],[0.00025197],[0.79271837]
[1368.75889406],[23.90771435],[0.01382665],[0.00019135],[0.69538287]
[1046.85566712],[20.76161248],[0.01599606],[0.00025621],[0.81756415]
[1084.93963281],[21.89891788],[0.0152152],[0.00023217],[0.76931524]
[1410.15131077],[24.06479662],[0.01433102],[0.00020558],[0.70409513]
[1663.52145051],[26.37825536],[0.01308629],[0.00017251],[0.77842288]
[1116.33366733],[21.58585614],[0.01646373],[0.00027186],[0.80460083]
[1375.08842011],[23.5529181],[0.01454734],[0.0002118],[0.70148206]
[1194.88012384],[22.72706103],[0.01388946],[0.00019302],[0.7298865]
[1132.10074511],[22.5106811],[0.01348766],[0.00018235],[0.79007671]
[1120.43563596],[21.88320986],[0.01451342],[0.00021096],[0.78989256]
[1084.35213897],[22.25771523],[0.01924477],[0.00037791],[0.6226352]
[926.69738786],[21.14516713],[0.01678808],[0.00028227],[0.57979165]
[1009.55213345],[21.50101292],[0.01780561],[0.00031774],[0.49471419]
[1051.74939007],[22.08616474],[0.01733593],[0.00030429],[0.62328055]
[1073.30931202],[21.45068819],[0.01934088],[0.00037674],[0.59522095]
[977.8261752],[21.2094779],[0.0180045],[0.00032718],[0.63543681]
[827.61110568],[19.05616721],[0.03919245],[0.00161681],[0.76274892]
[1077.44303787],[21.73905881],[0.01850287],[0.00034468],[0.59353276]
[1101.58325649],[22.57535779],[0.01766533],[0.00031699],[0.62578935]
[1092.70300077],[22.34890486],[0.01704237],[0.00029422],[0.60388973]
[1069.52426725],[22.27446897],[0.02255961],[0.00053662],[0.61266832]
[1135.14383732],[22.86812484],[0.0183619],[0.00034611],[0.62171538]
[1042.72516741],[21.94140916],[0.01896897],[0.00036093],[0.66558087]
[929.65899822],[20.82400468],[0.01973949],[0.00039073],[0.7151066]
[846.82328826],[18.24510182],[0.02397236],[0.00057949],[0.74812631]
[979.29782175],[21.01725686],[0.02512098],[0.00065028],[0.7265866]
[1081.15201622],[20.78553496],[0.0150209],[0.00022566],[0.47329593]
[955.70441513],[20.20165045],[0.01483468],[0.0002201],[0.52742432]
[605.62214502],[17.55040297],[0.01558648],[0.00024299],[0.62920598]
[605.25662594],[17.59246159],[0.01592476],[0.00025368],[0.63680484]
[603.34014014],[18.192268],[0.01508768],[0.0002277],[0.6525949]
[733.1698411],[18.71412916],[0.01480575],[0.00021925],[0.60041332]
[1056.89033568],[20.64920845],[0.01457399],[0.00021245],[0.4905409]
[910.77359038],[19.84834499],[0.01447188],[0.00020948],[0.5355201]
[883.72812492],[19.53385391],[0.01516051],[0.00022998],[0.53706427]
[772.94950856],[18.61259691],[0.01520449],[0.00023123],[0.55083525]
[405.05080819],[14.77395424],[0.01891589],[0.00035804],[0.70816603]
[1823.80427766],[25.13517212],[0.01383467],[0.00019146],[0.52970813]
[1087.8467958],[24.06768131],[0.01302269],[0.00016984],[0.64379939]
[922.74516751],[22.59494261],[0.01338101],[0.00017916],[0.6938371]
[1047.45603104],[24.21992575],[0.01537328],[0.00023698],[0.68331236]
[1131.24829707],[24.99482026],[0.01269073],[0.00016111],[0.58765764]
[1430.25630729],[27.35079107],[0.01224717],[0.00015006],[0.49876818]
[1262.81475175],[26.01919498],[0.0122783],[0.00015083],[0.56679864]
[1061.07073853],[24.15320029],[0.01374517],[0.00018933],[0.67512113]
[1121.76823818],[25.00282541],[0.01239021],[0.00015364],[0.59390308]
[1205.19578472],[25.67186183],[0.01241668],[0.00015422],[0.56099729]
[1265.1237866],[26.15004624],[0.01196167],[0.0001432],[0.57847628]
[1177.24021844],[25.30172481],[0.01511279],[0.00023031],[0.65468841]
[1044.31649423],[23.9628538],[0.01613965],[0.00026157],[0.67890666]
[1098.43459932],[24.51278873],[0.01625061],[0.00026516],[0.66672006]
[1202.90768925],[25.38233014],[0.01344887],[0.00018097],[0.60439176]
[1236.78062741],[25.04525938],[0.01304607],[0.00017025],[0.47555854]
[1135.88729426],[24.08764696],[0.01334375],[0.00017812],[0.49158336]
[1109.86097812],[23.89036576],[0.01377735],[0.00018991],[0.51286752]
[1343.02388349],[26.32466303],[0.01518459],[0.00023146],[0.44729246]
[1430.46606649],[27.16000642],[0.01423603],[0.00020493],[0.41605539]
[1445.09027449],[27.06424783],[0.0168345],[0.00028425],[0.46724779]
[1245.29483589],[24.8945334],[0.01436833],[0.00020736],[0.49004158]
[1363.87458132],[26.48533607],[0.01235455],[0.00015264],[0.42129154]
[1009.01793828],[22.19224851],[0.01362883],[0.00018584],[0.53657857]
[898.83394123],[20.83017575],[0.01421051],[0.00020205],[0.5716525]
[1248.51480281],[24.58633036],[0.01359949],[0.0001851],[0.52576632]
[1264.41013802],[24.90713349],[0.01388875],[0.00019315],[0.50126081]
[948.91512275],[21.761661],[0.01390213],[0.00019335],[0.54837247]
[1049.43659836],[22.70490581],[0.01345129],[0.000181],[0.54139837]
[935.80050939],[21.73620915],[0.01667038],[0.00028022],[0.50262186]
[966.46945841],[22.3359446],[0.0140371],[0.0001972],[0.4411937]
[1146.93396879],[23.85780627],[0.01326155],[0.00017599],[0.52215808]
[888.3719127],[21.26119738],[0.01427552],[0.00020388],[0.57945738]
[931.02317747],[21.86614705],[0.01467095],[0.0002154],[0.49305414]
[1035.05642188],[22.5430092],[0.01352554],[0.00018315],[0.53655692]
[929.28544472],[22.02949012],[0.01455774],[0.00021215],[0.52589303]
[1096.39544783],[23.55344149],[0.01316737],[0.00017341],[0.53867928]
[1120.05479147],[24.19230889],[0.01274222],[0.0001624],[0.44006074]
[1201.8559596],[24.30563575],[0.01336033],[0.00017859],[0.44768973]
[1100.19586526],[23.06707704],[0.01392997],[0.00019413],[0.53436757]
[1144.48131318],[23.7094763],[0.01278348],[0.00016355],[0.50468508]
[982.26012103],[22.37474014],[0.01425708],[0.00020329],[0.52834212]
[1156.32235048],[24.22553668],[0.01272122],[0.00016192],[0.47890926]
[1080.31682497],[23.71666006],[0.01281606],[0.00016432],[0.51907468]
[1230.85412015],[24.73343029],[0.01252627],[0.00015698],[0.47905767]
[1199.61945885],[24.32928437],[0.013949],[0.00019466],[0.48354813]
[1134.8200896],[23.91691525],[0.01297395],[0.00016837],[0.44270668]
[930.69418923],[21.50889772],[0.01350157],[0.00018232],[0.54059328]
[1180.37450012],[23.98925352],[0.01264673],[0.00016001],[0.50862183]
[934.14795408],[21.74035819],[0.01354935],[0.00018367],[0.54461082]
[932.9050605],[21.65368895],[0.01403947],[0.00019729],[0.55221193]
[965.89638745],[22.70711797],[0.01335638],[0.00017845],[0.49046838]
[988.94453713],[22.33284813],[0.01376767],[0.00018958],[0.55292397]
[874.78635067],[20.56691459],[0.01506447],[0.00022708],[0.56824362]
[1321.23034026],[25.60782038],[0.01429562],[0.00020509],[0.42284149]
[863.91922839],[21.09828173],[0.01394802],[0.0001946],[0.53747689]
[1110.74857416],[23.93010811],[0.01253235],[0.00015709],[0.51753687]
[916.33414409],[21.46901798],[0.01386929],[0.00019245],[0.53801113]
[1279.14146175],[25.30673358],[0.01556225],[0.00024631],[0.46145628]
[1284.90479751],[25.30098658],[0.01415301],[0.00020157],[0.48804645]
[1051.98714067],[23.75074532],[0.01295627],[0.00016795],[0.43820811]
[1042.63983954],[23.97412432],[0.01268741],[0.00016103],[0.46022976]
[989.87207327],[23.32007879],[0.0126188],[0.00015928],[0.4789899]
[1026.05434174],[23.70224933],[0.01275417],[0.00016272],[0.43809468]
[974.21157562],[22.99140087],[0.01286167],[0.00016547],[0.46999488]
[981.97763866],[23.3980663],[0.01271553],[0.00016176],[0.50018933]
[1020.25693552],[23.61763212],[0.01266985],[0.00016062],[0.46436959]
[1009.78790503],[23.72812547],[0.01281384],[0.00016428],[0.47801863]
[1021.3521862],[23.80742827],[0.0128681],[0.00016567],[0.44650975]
[1014.28073724],[23.60379211],[0.01292926],[0.00016723],[0.45207336]
[1048.63341841],[23.85272091],[0.01316193],[0.00017332],[0.44471918]
[1054.72325321],[24.09527968],[0.01292528],[0.00016716],[0.43566897]
[1007.28333558],[23.63848683],[0.01298848],[0.00016877],[0.48197475]
[1012.98780152],[23.61893095],[0.01303138],[0.00016992],[0.47150854]
[1041.6325639],[22.6883429],[0.01297707],[0.00016852],[0.61514069]
[2075.37271093],[29.79874308],[0.0113185],[0.00012857],[0.48768088]
[1001.60630321],[22.52830492],[0.01295161],[0.00016793],[0.58276251]
[1055.68504315],[22.69575043],[0.01285451],[0.00016538],[0.60269858]
[1062.59867189],[22.81869279],[0.01313436],[0.00017268],[0.56912033]
[987.91188372],[21.79889644],[0.01363761],[0.00018611],[0.60579084]
[996.69980371],[22.20506408],[0.01335775],[0.0001785],[0.58957762]
[1073.17107776],[23.31249187],[0.01316113],[0.00017327],[0.5753395]
[1063.30185081],[22.34195329],[0.01418394],[0.00020131],[0.61179028]
[1274.49084645],[25.50220667],[0.01125578],[0.00012681],[0.66774971]
[1013.33759165],[22.56639316],[0.01328144],[0.00017655],[0.56266407]
[1297.6000463],[25.80075301],[0.01130481],[0.00012789],[0.65649894]
[931.10283617],[21.66325785],[0.01340867],[0.00017983],[0.59167988]
[962.77975568],[21.94194564],[0.01349253],[0.00018213],[0.61567205]
[893.05255411],[20.30861874],[0.01533818],[0.0002354],[0.58250307]
[1072.37087259],[22.80805903],[0.0131886],[0.00017398],[0.62417871]
[1264.24203401],[24.48910683],[0.01409753],[0.00020028],[0.59782478]
[1234.14635493],[24.38726415],[0.01264489],[0.00015999],[0.61369985]
[981.2274781],[21.03836711],[0.01458034],[0.00021275],[0.51988207]
[1221.01400917],[24.12149579],[0.01266105],[0.00016033],[0.57556908]
[1179.1547317],[23.73109093],[0.01264091],[0.00015982],[0.58278269]
[1218.1265856],[24.09206822],[0.01262507],[0.00015941],[0.57739805]
[1267.91771462],[24.5716809],[0.01287077],[0.00016568],[0.54697384]
[1218.30344146],[23.97819897],[0.01290253],[0.00016653],[0.57895855]
[1157.05342057],[23.3645488],[0.01294377],[0.00016756],[0.58830653]
[1152.41580774],[23.22940096],[0.01326509],[0.000176],[0.61310411]
[969.05534047],[20.83797916],[0.0150086],[0.00022543],[0.55354415]
[919.40784431],[20.36712942],[0.01516454],[0.00023019],[0.58904648]
[1138.36027265],[22.9084233],[0.0134995],[0.00018226],[0.61160749]
[837.49726111],[19.63624708],[0.01542865],[0.00023822],[0.58896458]
[1279.01280276],[24.39250346],[0.01311105],[0.00017194],[0.58527032]
[1324.13747634],[24.79714586],[0.01299022],[0.00016877],[0.55930571]
[1203.79768196],[23.73640972],[0.0132005],[0.00017432],[0.60807015]
[1042.06705617],[21.7323003],[0.01457316],[0.00021251],[0.5728474]
[1153.34253409],[23.48358818],[0.01341795],[0.00018042],[0.61221133]
[1030.78358812],[21.42114607],[0.01461615],[0.00021374],[0.53185427]
[1303.2622586],[24.56949883],[0.01296363],[0.00016812],[0.53763626]
[1191.04665399],[23.77848499],[0.01298977],[0.00016881],[0.61554576]
[1025.61026511],[21.56690698],[0.01460466],[0.00021336],[0.56110173]
[1130.08250126],[22.59703545],[0.01386502],[0.00019257],[0.53188045]
[1033.07959719],[21.67542092],[0.01435988],[0.00020644],[0.52897335]
[1052.55044131],[21.87356784],[0.01423061],[0.00020281],[0.53289968]
[1584.31312881],[29.62565355],[0.01083502],[0.00011745],[0.5023665]
[1315.46072459],[26.69146642],[0.01188221],[0.00014132],[0.49605881]
[1324.73369739],[27.0452337],[0.01226465],[0.00015052],[0.47562082]
[1318.88130142],[26.64576703],[0.01211701],[0.000147],[0.49634373]
[1236.8441589],[25.65214815],[0.01259262],[0.00015874],[0.49751463]
[1198.79106842],[25.35048134],[0.01278231],[0.00016368],[0.48387955]
[1288.53590168],[26.21049152],[0.01274129],[0.00016252],[0.48689487]
[1369.03116213],[26.59125457],[0.01243562],[0.00015485],[0.4860495]
[1481.45447483],[27.82718551],[0.01205757],[0.0001456],[0.45592761]
[1330.84583088],[26.38398585],[0.01241808],[0.00015496],[0.50297626]
[1245.80041089],[25.87740759],[0.01401798],[0.00019833],[0.5267927]
[1313.96347127],[26.54864123],[0.01253535],[0.00015731],[0.48620808]
[1133.10730886],[25.0096346],[0.01251742],[0.00015693],[0.52891478]
[1542.18571462],[29.57323132],[0.01092827],[0.00011949],[0.45650358]
[1233.54841677],[25.71077328],[0.01276241],[0.00016312],[0.50943338]
[1680.2912525],[30.41737306],[0.01073937],[0.0001154],[0.47671456]
[1324.1692843],[26.02429184],[0.01248971],[0.00015622],[0.49491387]
[1291.49203798],[26.32253505],[0.01200291],[0.00014427],[0.50615233]
[1410.43006598],[26.20908662],[0.01446313],[0.00020928],[0.57011346]
[1229.08972063],[24.9445451],[0.01383588],[0.00019157],[0.58259704]
[1013.3593116],[22.26468044],[0.01501058],[0.00022549],[0.63132087]
[1068.41794466],[22.40660962],[0.01654246],[0.000274],[0.51594081]
[1114.7218361],[23.17576633],[0.01551562],[0.00024085],[0.45306607]
[1258.61635075],[24.95254593],[0.01431686],[0.00020528],[0.57240798]
[1018.65959307],[21.88724529],[0.01710399],[0.00029282],[0.46873717]
[1264.87184831],[24.88843156],[0.01436631],[0.00020667],[0.56235595]
[1340.44468246],[25.80022255],[0.01423797],[0.00020293],[0.54214968]
[953.42155006],[20.98894611],[0.01759544],[0.00030978],[0.48852949]
[1283.91568941],[25.10146012],[0.01563878],[0.00024541],[0.5757527]
[1349.26171825],[25.57752188],[0.01655296],[0.00027448],[0.54383234]
[1048.51803143],[22.36149092],[0.01638537],[0.00026958],[0.61009278]
[1181.55212137],[23.8477777],[0.01626228],[0.00026478],[0.58892953]
[966.96181164],[21.73420078],[0.01618855],[0.00026215],[0.47313334]
[1119.79243316],[23.30012029],[0.01617796],[0.0002622],[0.6119984]
[1474.19802462],[25.74700485],[0.01573114],[0.0002496],[0.63292092]
[2142.17852859],[29.17616355],[0.02008348],[0.00041529],[0.55683893]
[1505.40961335],[26.20471692],[0.01504402],[0.00022791],[0.66697014]
[1642.68842818],[26.7629985],[0.01506129],[0.00022857],[0.64946681]
[1600.97157469],[25.94893526],[0.0143923],[0.00020893],[0.64455192]
[1684.61413253],[27.48513926],[0.01337892],[0.0001802],[0.63385368]
[1830.27791286],[28.56584335],[0.01389139],[0.00019415],[0.63497542]
[2334.29406836],[31.23753113],[0.0139758],[0.00019843],[0.60601162]
[2186.32789295],[29.93829007],[0.01619036],[0.00027362],[0.60842041]
[2299.01855969],[30.75692382],[0.01626053],[0.0002716],[0.56252904]
[1926.49821634],[27.47455769],[0.0243589],[0.00060619],[0.60471003]
[1905.96313457],[29.03699977],[0.01659417],[0.000278],[0.61638672]
[1664.02846092],[26.41628676],[0.01358097],[0.00018496],[0.6433099]
[1630.10726899],[26.54843801],[0.01309544],[0.0001726],[0.63919451]
[1118.93763081],[16.38367114],[0.04951657],[0.00249377],[0.59832786]
[700.21938086],[18.70582675],[0.01563393],[0.00024483],[0.75969229]
[879.22949682],[20.60208211],[0.01719457],[0.00029651],[0.71316955]
[780.24888271],[19.708725],[0.02029092],[0.00041254],[0.70672802]
[620.99472135],[16.81345385],[0.02462116],[0.00060729],[0.64991551]
[689.42863677],[18.1592226],[0.0185903],[0.00034575],[0.72092311]
[730.14228316],[18.98441217],[0.01818719],[0.00033113],[0.73154122]
[627.7286816],[16.49170212],[0.02265998],[0.00051492],[0.60597519]
[644.06687995],[16.3685694],[0.02395968],[0.00057633],[0.59385742]
[664.05505729],[16.5921606],[0.02702799],[0.00073201],[0.62010572]
[771.76061389],[18.98879471],[0.01636549],[0.00026807],[0.72168092]
[766.48496526],[19.49430268],[0.0177954],[0.000317],[0.73874415]
[624.54437046],[17.56415386],[0.01851289],[0.00034313],[0.77801863]
[785.94688037],[19.65259706],[0.01597927],[0.00025572],[0.70445235]
[716.23026219],[18.90108785],[0.01788644],[0.00032347],[0.72292171]
[680.13391611],[18.34212419],[0.02415991],[0.00059847],[0.71000606]
[649.00269304],[17.9262176],[0.02213468],[0.00049754],[0.73082191]
[580.28280071],[16.48255829],[0.03080727],[0.00095323],[0.65078111]
[601.20163004],[16.70960138],[0.02919895],[0.00085675],[0.80201933]
[678.03110399],[17.54941339],[0.03007978],[0.00090916],[0.72379434]
[673.33489707],[18.17972034],[0.01745572],[0.00030522],[0.70672806]
[751.45623211],[18.77783985],[0.01722094],[0.00029881],[0.75618396]
[701.29532034],[17.80086911],[0.02922153],[0.00085663],[0.63450044]
[1024.82147306],[21.23995499],[0.08178874],[0.00681463],[0.80781644]
[623.4587678],[17.26914335],[0.02523921],[0.00063992],[0.73767082]
[724.23936685],[18.11509243],[0.0246013],[0.00061022],[0.6930716]
[689.67560006],[16.85544617],[0.02642233],[0.00069918],[0.72420913]
[631.94325505],[16.66854927],[0.02452743],[0.00060473],[0.67418992]
[780.91804769],[18.4152933],[0.01923177],[0.00037057],[0.71418294]
[1705.44571196],[26.31572965],[0.02746061],[0.00081601],[0.55693525]
[1355.65581429],[25.23720899],[0.01210695],[0.00014668],[0.56620831]
[1555.71483007],[26.08720777],[0.01844339],[0.0003695],[0.55192671]
[1949.57915197],[28.00182125],[0.02667704],[0.00081599],[0.56929189]
[1603.04344563],[26.16810394],[0.0161904],[0.0002776],[0.54131471]
[1624.49287089],[26.93081939],[0.01267917],[0.00016084],[0.46196846]
[1666.51965872],[26.21581284],[0.0278732],[0.00084294],[0.60132413]
[1611.30354329],[26.24370227],[0.01523514],[0.00024082],[0.52825828]
[1436.03756298],[25.14588156],[0.01279859],[0.00016393],[0.52800869]
[1886.07961768],[26.37130269],[0.03894501],[0.0015999],[0.64984496]
[1395.18579179],[25.51334892],[0.01262463],[0.00015945],[0.51592372]
[1383.93781214],[24.63050161],[0.0124187],[0.0001544],[0.54957161]
[1563.29034396],[26.488261],[0.0130142],[0.00016943],[0.5186751]
[1408.72208954],[25.00702418],[0.0138436],[0.00019177],[0.48583188]
[1412.326338],[24.78005376],[0.01319128],[0.00017483],[0.58764289]
[1272.41789017],[24.26814603],[0.01304226],[0.00017018],[0.5278309]
[2071.61357104],[28.3360243],[0.01894245],[0.00041571],[0.54136827]
[1271.40781233],[24.35900609],[0.01276951],[0.00016314],[0.5155702]
[1223.90620787],[24.14546877],[0.01329562],[0.00017686],[0.51793312]
[1517.60303847],[25.3174311],[0.01312965],[0.00017248],[0.49282104]
[1387.44287311],[25.5583042],[0.01302036],[0.00016975],[0.55232945]
[1480.40289926],[26.43255181],[0.01277503],[0.00016324],[0.52487086]
[1274.40120007],[24.58280177],[0.01271476],[0.00016186],[0.56455544]
[1412.29379745],[25.20305607],[0.01261855],[0.00015945],[0.54743947]
[1364.09937941],[25.31800304],[0.01277431],[0.00016336],[0.53035216]
[1384.2211239],[25.48036775],[0.01222557],[0.0001495],[0.52404961]
[1155.24264776],[23.34035038],[0.01328187],[0.00017657],[0.55490839]
[1232.8997323],[24.03124306],[0.01318132],[0.00017383],[0.53455131]
[2398.43425603],[33.53142375],[0.01219662],[0.00014914],[0.49468543]
[1398.71969655],[26.4258847],[0.01434755],[0.00020625],[0.60842024]
[1462.59643172],[27.22037732],[0.01389748],[0.00019372],[0.51062339]
[1431.76378138],[26.79410954],[0.01366711],[0.00018722],[0.53093725]
[1372.89026081],[26.63628025],[0.01320265],[0.00017491],[0.51089751]
[1399.07961556],[26.7372885],[0.01438084],[0.00020881],[0.54453303]
[1553.32286093],[28.05057487],[0.01329775],[0.0001779],[0.47796147]
[1929.05800145],[30.33291784],[0.01537741],[0.00023692],[0.57489053]
[2058.35343471],[31.28912125],[0.0153664],[0.00023657],[0.56165399]
[1459.35060907],[27.52062127],[0.01346505],[0.00018288],[0.51822583]
[1502.04309549],[27.63399833],[0.01303377],[0.00016995],[0.47950682]
[1648.4832092],[28.89777082],[0.01284559],[0.00016524],[0.43898183]
[1429.35962875],[27.26754529],[0.0126836],[0.00016116],[0.57182398]
[1330.49838588],[25.719438],[0.01494672],[0.00022423],[0.57039339]
[1533.71879279],[27.90273089],[0.01312154],[0.00017251],[0.47429419]
[1386.5822596],[26.71813213],[0.01395639],[0.00019574],[0.55621223]
[1653.99667514],[28.79682818],[0.01272855],[0.00016265],[0.44111041]
[1280.86079899],[25.81831409],[0.01390719],[0.00019409],[0.60639567]
[1258.544293],[25.16069033],[0.01145073],[0.00013125],[0.72180799]
[1199.24205347],[24.70964898],[0.01200586],[0.00014431],[0.67346444]
[1287.62827836],[25.53699304],[0.0115875],[0.00013433],[0.68494425]
[1209.09970124],[25.09318152],[0.01144501],[0.00013119],[0.66917346]
[1107.09774262],[23.73809959],[0.01194933],[0.00014299],[0.69205055]
[1075.7528883],[23.45006576],[0.012191],[0.00014877],[0.68019266]
[1049.53571882],[23.05750835],[0.01237681],[0.00015334],[0.6874842]
[970.53696131],[22.20653609],[0.01230895],[0.00015178],[0.7366536]
[1183.66032843],[24.41525224],[0.01179984],[0.00013934],[0.7292521]
[1244.71615435],[25.25004645],[0.01179307],[0.00013915],[0.68648102]
[1316.322894],[24.84664714],[0.01553187],[0.00024128],[0.59286951]
[1515.43412492],[27.68531457],[0.01167191],[0.00013638],[0.63923208]
[1134.28996557],[23.56565774],[0.01204655],[0.0001453],[0.73657736]
[1369.39371818],[25.78903811],[0.01190947],[0.00014199],[0.63641045]
[1176.11560436],[24.59219003],[0.01180573],[0.00013956],[0.69203592]
[1137.42265657],[23.94179921],[0.01194874],[0.00014286],[0.68915172]
[1229.30227925],[24.87458894],[0.01174126],[0.00013801],[0.69371553]
[1292.38117057],[25.22962369],[0.01165372],[0.00013587],[0.66203326]
[1142.49623993],[23.71241351],[0.01184499],[0.00014061],[0.71894308]
[803.69258885],[17.91783512],[0.05596642],[0.00320907],[0.50835139]
[747.32336861],[19.12092807],[0.01988382],[0.00039628],[0.45774328]
[659.58393076],[17.47353397],[0.02116638],[0.0004486],[0.44082179]
[606.53276786],[15.5956627],[0.06310886],[0.0040195],[0.47716647]
[879.2535189],[18.08584352],[0.06491382],[0.00425443],[0.53164797]
[777.57296046],[18.40059257],[0.05704772],[0.00329719],[0.5508336]
[784.90226466],[19.38664962],[0.01935711],[0.0003754],[0.40437689]
[742.42802352],[18.55841906],[0.02057274],[0.00042381],[0.44703906]
[711.77244459],[17.28063479],[0.04681321],[0.00224507],[0.52554757]
[719.94986572],[17.39582084],[0.02922487],[0.00086216],[0.50747609]
[734.37777827],[16.98320161],[0.03235345],[0.00105884],[0.47790956]
[844.15194125],[18.38151687],[0.04167034],[0.00176015],[0.54031196]
[741.84780144],[17.84237087],[0.03822339],[0.00147841],[0.50383769]
[1031.51300883],[21.07299338],[0.02702862],[0.00074399],[0.55034833]
[1660.90794623],[28.48824869],[0.0135157],[0.00018305],[0.52082297]
[1922.98609135],[30.11587165],[0.01444194],[0.00021068],[0.5020149]
[1646.47573618],[28.30537338],[0.01163319],[0.00013547],[0.67367224]
[1680.48156068],[28.67344574],[0.01290287],[0.00016698],[0.54256613]
[1745.04761023],[29.1502441],[0.01250461],[0.00015655],[0.54784196]
[1820.2984795],[29.1551259],[0.01329594],[0.00017714],[0.52871743]
[1898.46267784],[30.57328974],[0.0116975],[0.00013719],[0.61856255]
[1778.79855235],[29.72330974],[0.01228367],[0.00015098],[0.55485553]
[1614.42988062],[27.99345574],[0.01186884],[0.00014096],[0.65924517]
[1716.23992717],[29.13982732],[0.01108639],[0.00012296],[0.63186109]
[1672.79018058],[28.85714919],[0.01137168],[0.00012942],[0.63817871]
[1737.17590713],[29.00508488],[0.01330106],[0.00017732],[0.59485099]
[1838.58386604],[30.12197681],[0.01134361],[0.00012883],[0.63938916]
[1739.11559053],[29.50615575],[0.01222721],[0.00014993],[0.56104979]
[1844.26160986],[29.60829461],[0.01204248],[0.00014511],[0.65494458]
[1744.44989313],[28.87980164],[0.01204733],[0.00014516],[0.77473108]
[1682.1267017],[28.58946942],[0.01223027],[0.00014963],[0.73278232]
[2520.73424335],[35.73115097],[0.01006794],[0.00010146],[0.72789617]
[2127.60310534],[31.66219997],[0.01128593],[0.00012741],[0.68187477]
[1762.57756247],[28.89351407],[0.01284493],[0.00016503],[0.75579395]
[1789.74690904],[29.15050029],[0.01268021],[0.00016086],[0.76190118]
[1710.55073054],[28.37803822],[0.01280181],[0.00016395],[0.76137641]
[1709.4401162],[28.35692722],[0.01299061],[0.00016883],[0.8053659]
[1882.64975054],[29.73625692],[0.01361504],[0.0001855],[0.77243715]
[1790.45639357],[29.46760838],[0.01253126],[0.00015712],[0.78133024]
[1374.01028122],[24.90121853],[0.01333229],[0.0001778],[0.76512555]
[2201.74765398],[32.21810945],[0.01236514],[0.00015328],[0.39765026]
[2011.56366384],[30.79936955],[0.01193432],[0.00014271],[0.47942754]
[2078.6110256],[31.29643921],[0.01215511],[0.00014809],[0.45308769]
[2237.90811808],[32.59121699],[0.01159752],[0.00013488],[0.45397825]
[2188.31483854],[32.18930787],[0.01142031],[0.00013068],[0.46719105]
[2019.09644545],[30.90961088],[0.01187166],[0.00014145],[0.50158042]
[1681.05522755],[27.50951815],[0.01499109],[0.00023004],[0.66022988]
[1744.66329616],[28.91481363],[0.01250742],[0.00015651],[0.50195372]
[1565.96369162],[26.83471588],[0.01348646],[0.00018224],[0.54448894]
[1614.31033216],[27.65588387],[0.01308433],[0.00017134],[0.47540774]
[1529.88824375],[27.28098156],[0.01250103],[0.00015655],[0.51024755]
[2037.14835417],[31.08085141],[0.01190753],[0.00014228],[0.47800904]
[1972.65547723],[30.24554918],[0.01217152],[0.00014863],[0.49705959]
[2023.05685647],[30.84837728],[0.01171134],[0.00013743],[0.48467945]
