Contrast,Dissimilarity,Energy,ASM,Correlation
[793.39563095],[20.45902051],[0.01442785],[0.00020825],[0.55837318]
[769.22646841],[20.1351095],[0.01461609],[0.00021374],[0.56357772]
[789.97357801],[20.47260092],[0.01453778],[0.00021143],[0.54914659]
[783.45357624],[20.20954991],[0.0146906],[0.00021587],[0.59343178]
[591.35529684],[17.59675438],[0.01689694],[0.00028559],[0.51555683]
[769.87681921],[20.23244986],[0.01468368],[0.00021576],[0.55307779]
[594.69638108],[17.39701646],[0.0173203],[0.00030013],[0.5020575]
[612.83553627],[17.52432256],[0.0174618],[0.00030501],[0.49187323]
[570.47656928],[17.15137717],[0.01757078],[0.00030877],[0.51014344]
[574.05745512],[17.08309498],[0.01771665],[0.00031406],[0.51206858]
[760.78648617],[19.92698723],[0.01531003],[0.00023444],[0.57573159]
[786.07864148],[20.30528816],[0.01481556],[0.0002196],[0.5502933]
[797.17858115],[20.2548067],[0.01496427],[0.00022397],[0.54503558]
[531.17756687],[16.23557242],[0.01836354],[0.00033741],[0.55255134]
[774.94703275],[19.94994124],[0.01533894],[0.00023535],[0.56343448]
[795.81282428],[20.27892746],[0.01464802],[0.00021466],[0.56145935]
[585.43036274],[17.15136112],[0.01755847],[0.00030848],[0.51020761]
[813.42484615],[20.80004818],[0.01469912],[0.00021611],[0.55359656]
[576.17687196],[17.30997719],[0.01729629],[0.00029928],[0.52921919]
[572.07178027],[17.21103715],[0.01741414],[0.00030346],[0.52407493]
[588.55713723],[17.35872667],[0.0181417],[0.0003294],[0.49708784]
[812.19897289],[20.91397101],[0.01424874],[0.00020311],[0.53374752]
[1131.97579235],[24.62862821],[0.01292346],[0.00016734],[0.73725596]
[1174.63775276],[24.85539463],[0.01323193],[0.00017526],[0.7348763]
[1132.31749618],[23.3735433],[0.01395873],[0.00019493],[0.79951572]
[1188.41282767],[24.39657058],[0.0131811],[0.00017376],[0.70650571]
[1253.9857628],[24.89529452],[0.01334465],[0.00017814],[0.73525985]
[1269.1582558],[25.52291662],[0.01307651],[0.00017118],[0.72170202]
[1170.46233273],[24.20677803],[0.01407914],[0.00019842],[0.73288529]
[1098.52337975],[23.33099809],[0.01409175],[0.00019865],[0.77899855]
[1240.58035357],[25.12828185],[0.01392029],[0.00019394],[0.69696706]
[1304.84090463],[25.30425623],[0.01334685],[0.00017814],[0.74058874]
[1038.48881554],[23.12519783],[0.0146987],[0.00021741],[0.69064991]
[908.63938257],[21.68905056],[0.01461454],[0.00021417],[0.63560017]
[1278.48556685],[25.67169354],[0.0130207],[0.00016957],[0.71948712]
[1218.7900434],[25.10052196],[0.01356367],[0.00018399],[0.73927161]
[1027.11789461],[22.34226451],[0.01600713],[0.00025627],[0.54261131]
[963.97243819],[21.95449875],[0.01576917],[0.00024886],[0.50765452]
[1170.32114099],[24.02005352],[0.01398624],[0.00019562],[0.46668128]
[891.81864896],[21.04330466],[0.0158269],[0.00025053],[0.56590393]
[1048.00653637],[23.12366403],[0.01441907],[0.00020793],[0.52948908]
[903.36488629],[21.22301115],[0.01577462],[0.00024886],[0.53172475]
[908.50628],[21.29350657],[0.0154332],[0.00023819],[0.5573949]
[1019.69720685],[22.61164111],[0.01454372],[0.00021153],[0.54632887]
[972.97266337],[21.97341067],[0.01579703],[0.00024958],[0.50923845]
[960.801618],[22.33522608],[0.01453333],[0.00021122],[0.50627276]
[1089.75284731],[23.81115182],[0.01413298],[0.00019977],[0.47267158]
[930.86373421],[21.78944438],[0.01507457],[0.00022729],[0.57005453]
[1180.93008512],[25.06926447],[0.01277779],[0.00016329],[0.52097889]
[897.06243148],[21.19640679],[0.01538119],[0.00023666],[0.53335304]
[988.06336645],[22.1388232],[0.0154869],[0.00023988],[0.52999391]
[848.07867323],[20.75525356],[0.01468089],[0.0002157],[0.66155908]
[913.51787414],[21.50057745],[0.01475749],[0.00021791],[0.58336491]
[1172.67647145],[24.62107919],[0.01228167],[0.00015135],[0.78432211]
[1094.92619526],[23.64804229],[0.01237536],[0.00015379],[0.79855836]
[1172.49792948],[24.78736435],[0.01233202],[0.00015261],[0.77253596]
[1229.30988599],[25.28018841],[0.01212535],[0.00014764],[0.78104058]
[1149.02329942],[24.20359967],[0.0123861],[0.00015403],[0.77483875]
[1197.33749695],[24.7899133],[0.01235537],[0.0001533],[0.76250279]
[1166.38727426],[24.69525863],[0.01224061],[0.00015041],[0.76841939]
[1135.84859123],[24.22697157],[0.01259688],[0.00015957],[0.77433046]
[1189.13983119],[25.30067772],[0.01172653],[0.00013834],[0.77157041]
[1010.58010753],[22.26213812],[0.01409658],[0.00019962],[0.81185021]
[1155.1717939],[22.90402936],[0.01690312],[0.00029044],[0.821227]
[1107.30150963],[23.68181702],[0.0138011],[0.00019293],[0.79282088]
[1079.23659612],[23.32613824],[0.0134488],[0.00018187],[0.7997423]
[1133.55017589],[24.25320133],[0.01271266],[0.00016254],[0.77390979]
[1130.25161683],[24.47793375],[0.01220115],[0.00014932],[0.76606338]
[1120.27132235],[24.0686131],[0.01282686],[0.00016526],[0.77303005]
[1201.81330517],[25.03084284],[0.01263953],[0.00016047],[0.77871997]
[1054.93610314],[22.99585662],[0.01314351],[0.00017349],[0.81222062]
[1065.16797835],[23.477614],[0.01264458],[0.00016033],[0.79835589]
[1118.94948185],[24.06213447],[0.01223268],[0.0001501],[0.79113312]
[1113.57789209],[23.94879737],[0.01262324],[0.00015989],[0.79271856]
[1109.81241149],[23.73409668],[0.01290077],[0.00016726],[0.7886467]
[1196.61378889],[24.7503501],[0.01246479],[0.00015609],[0.78069695]
[1045.74517389],[23.036691],[0.01316487],[0.00017414],[0.8075909]
[1057.52008831],[23.68746963],[0.01333148],[0.00017792],[0.68831275]
[2802.49362686],[37.32698461],[0.01051418],[0.00011196],[0.5823752]
[2914.75656327],[38.28874203],[0.01052911],[0.00011211],[0.55028676]
[2764.35651723],[36.69861391],[0.01274466],[0.00017271],[0.61774689]
[2098.72638801],[32.18581494],[0.01142288],[0.00013064],[0.61087369]
[2842.88480026],[36.74588395],[0.01250353],[0.00016433],[0.61502215]
[2210.48484655],[32.71542106],[0.01217408],[0.00014849],[0.59698999]
[2855.85694771],[36.96954153],[0.01206421],[0.00014978],[0.61271053]
[2190.2238052],[32.37732319],[0.01189442],[0.00014164],[0.62049551]
[1827.03070191],[29.77587712],[0.01291422],[0.00016701],[0.62877446]
[2786.13469831],[36.12076949],[0.01142926],[0.00013115],[0.60179419]
[997.24875833],[24.21132605],[0.01317583],[0.00017399],[0.5463129]
[775.45278563],[21.05600176],[0.01387974],[0.00019268],[0.55939764]
[734.22474146],[20.77265723],[0.01336023],[0.00017856],[0.58952821]
[828.77442331],[21.58030133],[0.01316876],[0.00017347],[0.63911377]
[900.6457521],[22.03390925],[0.01817894],[0.00033821],[0.59956521]
[286.90953669],[9.01676591],[0.03409815],[0.00116646],[0.73068402]
[1128.80675375],[25.94212486],[0.01180861],[0.00013957],[0.49592408]
[920.12356441],[22.76476368],[0.0134607],[0.00018125],[0.50990927]
[952.21353125],[23.27209896],[0.01270016],[0.00016133],[0.51857609]
[1017.03336568],[24.49554328],[0.01219366],[0.00014872],[0.56713337]
[1125.27667115],[25.4818466],[0.01167088],[0.00013629],[0.57148326]
[1044.76142782],[24.58303831],[0.02293036],[0.00057466],[0.53583143]
[838.92443463],[21.52945085],[0.01312518],[0.00017233],[0.65391991]
[862.89728829],[22.03884296],[0.01312158],[0.00017221],[0.59507412]
[895.19484182],[22.56651498],[0.01333063],[0.00017775],[0.52059088]
[792.9407881],[19.44027811],[0.01808598],[0.00032725],[0.70624225]
[999.57054815],[21.26454557],[0.01812979],[0.00032881],[0.6537337]
[743.42904784],[18.84235269],[0.01815043],[0.00032945],[0.68328033]
[913.37451827],[20.29956775],[0.01855165],[0.00034423],[0.61776034]
[827.47963331],[19.66329366],[0.01811782],[0.00032832],[0.63772963]
[809.32290667],[19.54744237],[0.01818355],[0.00033086],[0.67815823]
[717.30055995],[18.52278226],[0.01940881],[0.00037751],[0.72105041]
[779.98466902],[19.11424567],[0.01944189],[0.00037828],[0.6862473]
[812.81325007],[19.66014375],[0.01730843],[0.00029967],[0.6779382]
[729.66126696],[18.53722353],[0.01818831],[0.00033091],[0.72547477]
[961.08133451],[20.97641436],[0.01774772],[0.00031508],[0.64757221]
[910.25711936],[20.83554286],[0.01767174],[0.00031243],[0.68459007]
[804.82569894],[19.47900614],[0.01922535],[0.00037019],[0.67162695]
[751.94184107],[18.75062718],[0.01930853],[0.00037314],[0.72494706]
[1211.1943981],[26.21605841],[0.01227598],[0.0001508],[0.44644136]
[1064.98298741],[23.55545667],[0.01386351],[0.00019228],[0.51006017]
[1198.7244015],[26.00350212],[0.01269547],[0.00016142],[0.43102323]
[1304.68544791],[26.94027986],[0.01253166],[0.00015723],[0.41184854]
[1073.87971084],[23.82098819],[0.0139607],[0.00019502],[0.51610751]
[1222.06063647],[26.39785966],[0.0123431],[0.00015246],[0.41601486]
[1029.20344503],[23.62402777],[0.01328384],[0.00017655],[0.53118442]
[1127.2487035],[25.48953037],[0.01272548],[0.00016208],[0.46246474]
[980.67781515],[22.82376443],[0.01348594],[0.00018196],[0.54310906]
[1176.08006356],[25.93792868],[0.01200327],[0.00014416],[0.42098423]
[1230.47676822],[26.68992847],[0.01181209],[0.0001396],[0.45136164]
[1210.21805064],[26.26257525],[0.01211207],[0.00014681],[0.43059384]
[1031.7280623],[23.58656438],[0.01343969],[0.0001807],[0.52671751]
[1156.34587089],[25.38089811],[0.0122161],[0.00014936],[0.43284289]
[1263.55758385],[26.73744737],[0.01190439],[0.00014182],[0.42814194]
[1027.49583497],[23.26094464],[0.01350987],[0.00018259],[0.52852427]
[1087.31415227],[23.90398982],[0.0154852],[0.00024049],[0.52374003]
[1256.95921503],[26.65354265],[0.01283283],[0.00016501],[0.44149132]
[1164.28980374],[25.14195473],[0.0131494],[0.00017325],[0.44899523]
[1241.83978347],[26.46453743],[0.01235404],[0.00015277],[0.43609204]
[1073.48765733],[23.93099209],[0.01373032],[0.00018865],[0.53296288]
[1038.86629141],[23.7104834],[0.01358989],[0.00018482],[0.52777995]
[1067.29759432],[24.00512638],[0.01351596],[0.00018282],[0.51677522]
[1076.89792418],[24.35462562],[0.01317914],[0.000174],[0.5260615]
[1151.84878051],[25.85530898],[0.0119733],[0.00014352],[0.44700147]
[973.03413849],[22.99446255],[0.01410774],[0.00019935],[0.53682676]
[1157.2227771],[25.87885852],[0.01244001],[0.00015496],[0.44856608]
[1736.06893811],[27.71212067],[0.01582948],[0.00025105],[0.58819639]
[1845.19309577],[28.70777101],[0.01502547],[0.00022596],[0.55050786]
[1821.04105816],[28.06126623],[0.01526164],[0.00023313],[0.55048984]
[1938.31056399],[29.81402679],[0.01383496],[0.00019159],[0.54776212]
[1864.65061091],[28.7276086],[0.01460628],[0.00021372],[0.56135414]
[1761.46589501],[27.87617218],[0.01473392],[0.00021736],[0.579651]
[1808.09346291],[28.62341214],[0.01412135],[0.00019973],[0.60047657]
[1792.83443132],[28.21920848],[0.01526879],[0.00023362],[0.59510425]
[1772.98316362],[28.08357936],[0.01603144],[0.00025867],[0.58627522]
[2116.5894931],[29.91800956],[0.01554758],[0.00024292],[0.51611552]
[2308.70995566],[31.23353478],[0.01600793],[0.0002583],[0.50553144]
[923.47679973],[21.54731819],[0.01522945],[0.00023325],[0.83029764]
[741.78469847],[17.52167157],[0.02257631],[0.0005152],[0.8575098]
[2353.77849],[31.8071127],[0.01527343],[0.00023752],[0.64025577]
[1074.25281998],[23.07509279],[0.01583226],[0.00025233],[0.80990972]
[2057.6537332],[29.48705618],[0.01513298],[0.00022968],[0.51342404]
[1097.07915074],[23.35555732],[0.01580958],[0.00025156],[0.80768784]
[1978.15256076],[30.25548816],[0.01386793],[0.00019253],[0.56228141]
[1097.07915074],[23.35555732],[0.01580958],[0.00025156],[0.80768784]
[1782.76297398],[28.43516447],[0.01492166],[0.00022319],[0.56192786]
[1096.95950154],[23.35510172],[0.01581116],[0.00025161],[0.80769887]
[2099.77528066],[30.39708436],[0.01453235],[0.00021157],[0.52556702]
[1105.87794005],[23.39633367],[0.0158051],[0.00025139],[0.80650663]
[1773.13173881],[28.22776863],[0.01434027],[0.0002058],[0.56537549]
[1256.88522663],[24.99695485],[0.01528397],[0.00023608],[0.78469034]
[810.36264461],[18.81786129],[0.02468358],[0.00061029],[0.62532302]
[452.37926793],[14.50188042],[0.0236336],[0.00055899],[0.51159059]
[591.97691636],[16.14887688],[0.02409609],[0.00058117],[0.64193275]
[646.77696608],[16.8688382],[0.02257675],[0.00051014],[0.64219417]
[630.59886229],[16.63998774],[0.02275014],[0.00051801],[0.52362166]
[528.59586213],[15.6735308],[0.02323322],[0.00054001],[0.49493425]
[492.03764637],[15.40603033],[0.02190067],[0.00048039],[0.52000814]
[550.11205518],[15.69202314],[0.02433261],[0.0005922],[0.55876097]
[665.07273575],[16.9944451],[0.02247497],[0.00050574],[0.63907986]
[556.40017616],[15.96275063],[0.02282278],[0.00052108],[0.50346368]
[476.85434173],[14.67828067],[0.02403399],[0.00057786],[0.49619866]
[828.7172044],[18.20108998],[0.02306423],[0.00053236],[0.56554722]
[550.93502248],[15.54760549],[0.0234818],[0.0005515],[0.50153515]
[1400.65091509],[26.491747],[0.01299375],[0.00016892],[0.43672816]
[1221.30003654],[21.94386486],[0.0147645],[0.00021833],[0.59394115]
[1297.98551494],[25.2619492],[0.01306363],[0.00017078],[0.47902842]
[1042.19665308],[22.86048749],[0.01443712],[0.00020859],[0.57744651]
[677.46145238],[17.23248763],[0.01952269],[0.00038135],[0.76321466]
[1246.33310819],[25.08201468],[0.01333955],[0.00017848],[0.51393869]
[1287.24129801],[25.05307019],[0.01329686],[0.00017708],[0.59316509]
[1167.08557636],[23.63751192],[0.01332726],[0.00017764],[0.62065711]
[1064.21152346],[21.04933027],[0.01554785],[0.0002419],[0.57762427]
[1497.37168444],[22.72887593],[0.01696562],[0.00028802],[0.55093989]
[1557.79040608],[21.72030908],[0.02279427],[0.00052065],[0.74515404]
[1410.15901563],[26.71289487],[0.01160282],[0.00013474],[0.55631603]
[1169.91710558],[23.58728619],[0.01292229],[0.00016703],[0.62544473]
[1093.82052578],[21.73558152],[0.01430612],[0.00020467],[0.58416225]
[1121.37328982],[23.02652926],[0.01404848],[0.00019746],[0.44718823]
[1486.46254291],[22.67909534],[0.01669429],[0.00027882],[0.54429721]
[1585.28404458],[21.90271631],[0.02203743],[0.00048667],[0.73853383]
[1403.59384173],[26.71410266],[0.01158022],[0.0001342],[0.55238374]
[1142.14491561],[21.55049644],[0.01364066],[0.00018618],[0.58417472]
[997.14659177],[22.37585685],[0.01385134],[0.00019199],[0.4495808]
[1165.14870479],[23.65135568],[0.01272495],[0.00016195],[0.62879323]
[1504.96747164],[22.8999805],[0.01664499],[0.00027719],[0.53297014]
[1716.84788525],[23.06012952],[0.02204931],[0.00048718],[0.7047008]
[1405.17803103],[26.7011155],[0.01148967],[0.00013208],[0.55187844]
[962.86991415],[21.89246802],[0.0145682],[0.0002123],[0.42372113]
[1154.6318895],[23.54324217],[0.01286327],[0.00016549],[0.6350902]
[1024.00972362],[21.1297219],[0.01396583],[0.00019506],[0.56721527]
[1495.31475483],[22.90115049],[0.01654885],[0.00027399],[0.53929097]
[1714.90428496],[22.95818114],[0.02221912],[0.00049444],[0.70156275]
[825.40949651],[19.34571037],[0.01520007],[0.00023123],[0.63040084]
[1124.37073682],[23.95675595],[0.01336403],[0.00017878],[0.53529501]
[790.66235613],[18.72248161],[0.02040163],[0.00041686],[0.5240629]
[1049.07886788],[21.90888746],[0.01397208],[0.0001953],[0.57928159]
[697.30519409],[18.63071727],[0.01591717],[0.00025382],[0.67244763]
[529.43621087],[17.18140416],[0.01521908],[0.00023205],[0.73867909]
[1150.75077734],[24.34024336],[0.01357634],[0.00018443],[0.47198987]
[882.57933608],[19.59059247],[0.01898255],[0.00036125],[0.4754635]
[1150.27040819],[23.0783738],[0.01307389],[0.00017101],[0.5914209]
[529.52233237],[16.89038853],[0.01598588],[0.00025562],[0.70957647]
[985.04605225],[21.42499306],[0.01438486],[0.00020695],[0.45058718]
[1018.05329873],[22.52457151],[0.01397566],[0.00019544],[0.43964709]
[718.89224263],[18.95707671],[0.01585183],[0.00025186],[0.40010027]
[1166.25142826],[23.21433143],[0.01302419],[0.00016972],[0.58426833]
[624.88862906],[17.68717562],[0.01632528],[0.00026668],[0.63918666]
[1437.97535816],[26.38846733],[0.0136294],[0.00018581],[0.37776825]
[1000.94660372],[22.1127548],[0.01415175],[0.0002004],[0.43436956]
[949.40778518],[21.84224194],[0.01433675],[0.00020561],[0.4265094]
[945.29351662],[21.65126904],[0.01470923],[0.00021649],[0.44264372]
[956.61390757],[22.14877098],[0.01396909],[0.00019516],[0.42178792]
[545.04255768],[17.35933994],[0.01518556],[0.00023075],[0.68552207]
[1057.65833544],[22.54511841],[0.01389214],[0.00019303],[0.44203309]
[1293.33093958],[25.34355658],[0.01332524],[0.00017762],[0.39503334]
[784.99328517],[19.70652532],[0.01475089],[0.00021774],[0.60912927]
[558.84134381],[17.24691805],[0.01712918],[0.00029349],[0.42273274]
[1208.06617092],[23.79885657],[0.01306346],[0.00017079],[0.59777556]
[587.82427725],[17.52943331],[0.01929913],[0.00037299],[0.71581054]
[596.38099246],[17.56594615],[0.01869055],[0.00034957],[0.70927615]
[638.9846493],[17.59294856],[0.01877296],[0.00035278],[0.75668828]
[616.09998259],[17.43272333],[0.01842986],[0.00033983],[0.74193204]
[659.68901122],[18.48706393],[0.01662153],[0.00027645],[0.71579515]
[650.05865701],[17.77191384],[0.01921153],[0.0003693],[0.68898272]
[642.13065345],[18.04325102],[0.01753287],[0.00030753],[0.68472296]
[630.90791607],[17.56900685],[0.01913802],[0.00036643],[0.71731026]
[671.72394287],[18.22318198],[0.0185975],[0.00034598],[0.70762616]
[678.7122344],[18.45608553],[0.01781089],[0.00031739],[0.69181476]
[670.61226952],[17.68860824],[0.0197731],[0.00039118],[0.71419067]
[669.21701866],[18.07044872],[0.01987937],[0.00039524],[0.69866416]
[988.0465305],[21.71831345],[0.0164271],[0.00026997],[0.69854694]
[846.46012135],[20.818794],[0.01645451],[0.00027086],[0.70040707]
[941.3721736],[21.3750518],[0.01796112],[0.00032275],[0.70581727]
[885.41749181],[20.46656038],[0.01951483],[0.00038132],[0.68500636]
[1057.46886675],[21.98061167],[0.01947047],[0.00038017],[0.64897577]
[884.16355792],[20.24123032],[0.02034999],[0.00041494],[0.65818171]
[1025.82940376],[22.0157717],[0.01669159],[0.0002792],[0.67947851]
[1028.90546813],[22.13842366],[0.01685375],[0.00028448],[0.6820874]
[799.22933494],[19.96296283],[0.01725927],[0.00029819],[0.77119581]
[956.99834862],[21.40779002],[0.01608151],[0.00025874],[0.698308]
[999.04187808],[22.00652476],[0.01804273],[0.00032584],[0.67183521]
[1095.3551449],[23.83062521],[0.01478085],[0.00021915],[0.60123054]
[900.71503462],[21.628952],[0.01592542],[0.00025443],[0.68024872]
[950.68441761],[21.37221606],[0.01922496],[0.00037125],[0.68585346]
[866.34529278],[20.4313203],[0.01796907],[0.00032368],[0.71537722]
[938.28705089],[21.05095761],[0.01888914],[0.00035739],[0.69189363]
[1041.24288965],[22.41911922],[0.01524986],[0.00023282],[0.66576534]
[847.5743098],[19.9802381],[0.01915428],[0.0003679],[0.70793897]
[976.31562872],[21.34201715],[0.01972167],[0.0003896],[0.66770358]
[1074.71330129],[22.04542852],[0.01749236],[0.00030637],[0.63429204]
[1035.89123693],[22.60784806],[0.01741577],[0.00030357],[0.67464932]
[1016.72750959],[22.40866161],[0.01717734],[0.00029513],[0.66898119]
[1602.56847544],[30.5292407],[0.0109859],[0.00012074],[0.53286636]
[1405.45021499],[29.07230982],[0.0108837],[0.00011851],[0.53565609]
[1085.38894937],[24.71925203],[0.01195263],[0.00014303],[0.60416074]
[1522.83756756],[29.93535599],[0.01093582],[0.00011963],[0.53999708]
[1373.72931512],[28.46467032],[0.01100409],[0.0001211],[0.53136226]
[1092.6702873],[24.505634],[0.01206455],[0.00014558],[0.67336894]
[1339.71488475],[28.29049571],[0.01046568],[0.00010954],[0.60485051]
[1582.85862912],[29.98731358],[0.01133584],[0.00012855],[0.52750357]
[1300.90534051],[27.74991134],[0.01153335],[0.00013312],[0.63510288]
[1644.78886994],[29.4547601],[0.01071611],[0.00011486],[0.55766067]
[642.14156455],[16.68335825],[0.01812721],[0.00032878],[0.58528119]
[1177.91828031],[20.98561087],[0.01531221],[0.00023462],[0.41909924]
[630.91453849],[16.73107875],[0.01673381],[0.00028005],[0.6335485]
[722.04011077],[17.55731286],[0.01665044],[0.00027727],[0.60392408]
[690.50557247],[17.11438215],[0.01821405],[0.00033181],[0.5631585]
[814.77226334],[17.97073797],[0.01758162],[0.00030937],[0.57038746]
[1047.52583587],[20.49625055],[0.01564036],[0.00024476],[0.45806696]
[1385.67945079],[21.96568255],[0.01512797],[0.00022897],[0.42902342]
[756.16763189],[17.85545699],[0.01794435],[0.00032227],[0.63345062]
[1042.04963626],[20.74062254],[0.01620653],[0.00026315],[0.58634199]
[1072.77253018],[20.92453439],[0.01585114],[0.00025133],[0.54885426]
[1055.01641137],[20.8460161],[0.01527554],[0.00023366],[0.47654738]
[1096.66135038],[20.66216112],[0.01541167],[0.0002376],[0.59232497]
[1105.27411857],[21.13957002],[0.0151542],[0.0002298],[0.45912149]
[902.72996001],[18.78531782],[0.017247],[0.00029793],[0.52082268]
[600.51827885],[15.8479309],[0.02020721],[0.00040913],[0.57840429]
[669.62527652],[16.91123143],[0.01876745],[0.00035343],[0.60943251]
[550.18784571],[15.38225094],[0.01894036],[0.00035982],[0.64861441]
[612.10771306],[18.30833282],[0.01609003],[0.00025919],[0.58904518]
[517.71244591],[17.23059502],[0.01626295],[0.00026458],[0.63681135]
[645.65072518],[19.17175446],[0.01517248],[0.00023041],[0.5983849]
[533.69595869],[17.86173086],[0.01451235],[0.00021066],[0.67119253]
[614.85420109],[18.83669148],[0.01477615],[0.00021853],[0.60248734]
[600.09083534],[18.41430558],[0.01495254],[0.00022375],[0.61573787]
[556.42920986],[17.29876161],[0.01758787],[0.00031016],[0.60268822]
[643.52177036],[18.96774986],[0.01567102],[0.0002458],[0.57509878]
[623.9785838],[18.39907534],[0.01734125],[0.0003013],[0.60916793]
[583.93805852],[17.63644131],[0.01914827],[0.00036928],[0.67543522]
[680.03067583],[19.35509382],[0.01483437],[0.00022026],[0.57328735]
[549.68404087],[17.43855216],[0.01606917],[0.00025872],[0.60823781]
[597.0332554],[19.14946717],[0.01389046],[0.00019299],[0.6458225]
[570.17474477],[17.83828494],[0.01752742],[0.00030891],[0.62160354]
[597.80212763],[18.14738136],[0.01573852],[0.00024777],[0.57541231]
[650.73963139],[19.65796968],[0.01410925],[0.0001991],[0.59523168]
[619.19389426],[19.20817102],[0.01410707],[0.00019912],[0.65257359]
[630.4447069],[18.74856756],[0.01695456],[0.00028849],[0.59062272]
[539.51245809],[18.03312969],[0.0145029],[0.00021047],[0.67089568]
[616.35299743],[19.30310393],[0.01372117],[0.00018833],[0.64448864]
[530.414872],[17.79074043],[0.01512208],[0.0002288],[0.66427277]
[518.75586002],[17.57587666],[0.01554589],[0.00024189],[0.64947724]
[730.01950743],[20.62710017],[0.01406226],[0.00019898],[0.65419366]
[482.07400159],[17.05277107],[0.0150627],[0.00022701],[0.70408769]
[576.14512936],[18.24171267],[0.01508036],[0.00022753],[0.65347848]
[844.0061124],[19.37162715],[0.01771847],[0.00031459],[0.42267147]
[741.8343441],[18.02277139],[0.01835908],[0.00033743],[0.43668302]
[845.72968286],[18.82958923],[0.01790442],[0.0003207],[0.38272997]
[585.12989583],[16.87375335],[0.01844341],[0.00034174],[0.50012122]
[819.86777107],[19.09572493],[0.01703675],[0.00029209],[0.51295276]
[565.20082822],[16.36831594],[0.01921774],[0.00037086],[0.4868768]
[663.813292],[17.08744526],[0.02089823],[0.00043835],[0.51631239]
[678.25520064],[16.98081412],[0.02135933],[0.00045811],[0.55563764]
[1010.72050291],[19.50956555],[0.0201736],[0.00040723],[0.32727503]
[698.30947081],[17.19419522],[0.01980312],[0.00039235],[0.40396358]
[798.97964283],[18.40629549],[0.01893466],[0.00035879],[0.37607944]
[654.61877133],[17.48972616],[0.01954358],[0.00038466],[0.47533793]
[622.37140024],[17.40750193],[0.01846043],[0.00034115],[0.56421507]
[586.29274666],[17.00253297],[0.01857154],[0.00034558],[0.61614817]
[568.68079897],[16.44047681],[0.01974726],[0.00039094],[0.60288213]
[540.15031233],[16.00917827],[0.01900395],[0.00036124],[0.46107446]
[741.73335958],[18.24250227],[0.01805483],[0.00032604],[0.4225329]
[816.50434888],[18.38321378],[0.0195784],[0.00038362],[0.40155136]
[799.84340445],[18.15977353],[0.01977263],[0.00039115],[0.42814396]
[622.68369432],[16.5968586],[0.0192636],[0.00037112],[0.47221749]
[655.73774985],[17.10167742],[0.02187743],[0.00047942],[0.30065447]
[795.86488434],[18.15299862],[0.01973273],[0.00038975],[0.46767945]
[1098.21133681],[21.86375949],[0.01655249],[0.00027441],[0.631998]
[1113.0641217],[22.69021616],[0.01569653],[0.00024652],[0.60302841]
[1093.7800105],[22.42670221],[0.01539665],[0.00023745],[0.63127119]
[1144.44693849],[22.94133592],[0.01466946],[0.00021547],[0.63099018]
[1204.65961463],[24.61658807],[0.01342615],[0.00018029],[0.60622007]
[1047.31739364],[22.53829903],[0.01489852],[0.00022208],[0.62287863]
[1027.75814112],[21.92352586],[0.01570797],[0.00024684],[0.63818596]
[933.28478993],[20.60002134],[0.01704623],[0.00029089],[0.64573348]
[1132.98634968],[22.82886262],[0.01487098],[0.00022187],[0.63254301]
[1201.83481937],[23.93901831],[0.01406831],[0.00019803],[0.58601651]
[1169.18818622],[23.76219571],[0.01405387],[0.00019755],[0.61832434]
[1138.6741412],[23.47655765],[0.01451056],[0.00021067],[0.60687684]
[946.63255638],[21.36224384],[0.01503707],[0.00022632],[0.72686503]
[966.27889513],[21.65448889],[0.01475137],[0.0002177],[0.69866742]
[892.92584873],[21.16887663],[0.01421287],[0.00020211],[0.74209841]
[834.06255251],[21.03660863],[0.01601759],[0.00025713],[0.48537158]
[876.56638603],[22.00628204],[0.01471425],[0.00021681],[0.43001005]
[849.41044258],[21.61498063],[0.01501405],[0.0002257],[0.44744128]
[769.70187407],[20.4783011],[0.01569873],[0.00024679],[0.48275944]
[720.82064293],[19.6837836],[0.01683361],[0.00028422],[0.55793904]
[927.22898982],[22.6210867],[0.01459543],[0.00021332],[0.43576778]
[909.80963542],[22.16225952],[0.01481298],[0.00021966],[0.44134322]
[917.89516921],[22.58346691],[0.01420669],[0.00020206],[0.43913874]
[876.02217081],[21.85506561],[0.01528965],[0.00023434],[0.44616542]
[881.69222021],[21.91462524],[0.01526841],[0.00023363],[0.44640454]
[919.90789299],[22.31387781],[0.01513609],[0.00022998],[0.42894595]
[874.49463049],[21.95167914],[0.0150661],[0.00022781],[0.44852172]
[883.92008475],[21.98792913],[0.01521016],[0.00023217],[0.43862387]
[621.99354271],[17.37343377],[0.01829969],[0.00033531],[0.65201956]
[649.79328216],[17.83249408],[0.01767017],[0.0003126],[0.65118858]
[582.38704704],[16.68949073],[0.01820198],[0.00033151],[0.61699369]
[537.02971998],[16.09681143],[0.01815066],[0.00032959],[0.63845862]
[446.1642276],[14.20606593],[0.02103392],[0.00044257],[0.76359476]
[341.26043545],[12.78156327],[0.02174167],[0.00047303],[0.75937543]
[505.36834463],[16.0150397],[0.01787027],[0.0003195],[0.69268035]
[523.85395335],[15.96035922],[0.01880197],[0.00035367],[0.70223522]
[682.86658642],[17.65744761],[0.01817009],[0.00033033],[0.58058604]
