Contrast,Dissimilarity,Energy,ASM,Correlation
[1048.37344073],[17.24816634],[0.01769065],[0.00031532],[0.61123409]
[587.9278705],[14.53786185],[0.01934376],[0.00037771],[0.70170538]
[1598.24834957],[20.06776045],[0.01978939],[0.00039245],[0.55742296]
[1396.51609096],[18.10434016],[0.02273598],[0.00051805],[0.59865499]
[1126.24392613],[17.27587772],[0.02004504],[0.00040338],[0.65393521]
[658.82116098],[15.08463852],[0.01844749],[0.00034181],[0.66313521]
[1259.86978291],[20.23962603],[0.01536061],[0.00023628],[0.60904279]
[585.34804949],[15.39030925],[0.01669259],[0.0002802],[0.73648991]
[515.03037026],[15.02655935],[0.02210366],[0.00049491],[0.73727379]
[1197.80173414],[24.54546725],[0.01040232],[0.00010835],[0.72334388]
[376.31723505],[13.02502694],[0.01840631],[0.00033981],[0.78447432]
[542.56994475],[15.50799611],[0.02300821],[0.00053716],[0.72199618]
[350.57665066],[12.93864364],[0.01913627],[0.00036822],[0.75299655]
[369.22785561],[12.74864926],[0.02016322],[0.00040877],[0.75140773]
[569.40910942],[16.04245074],[0.01541013],[0.00023885],[0.7215381]
[543.30212876],[15.59473825],[0.01712199],[0.00029538],[0.75850307]
[420.94732716],[14.25474711],[0.01632635],[0.00026771],[0.77008156]
[594.58796034],[16.335653],[0.01620719],[0.00026428],[0.74609656]
[631.79316878],[16.88909228],[0.01718591],[0.00029787],[0.73555317]
[593.20797377],[16.4673092],[0.01753858],[0.00031087],[0.74067597]
[546.19448852],[15.66694762],[0.01752857],[0.00030995],[0.75571139]
[916.56239731],[20.61107393],[0.01233518],[0.00015229],[0.81511355]
[559.8278909],[15.85413233],[0.01659656],[0.00027864],[0.76133513]
[588.76538463],[16.44227071],[0.01522649],[0.0002329],[0.71703256]
[404.5318652],[13.67740934],[0.02277203],[0.00052142],[0.73624773]
[496.80885477],[14.35013591],[0.03137475],[0.00098723],[0.72345533]
[553.22297041],[15.8092212],[0.01766878],[0.00031393],[0.70399428]
[494.61492211],[14.78212054],[0.02944669],[0.0008715],[0.73700867]
[564.71293603],[15.74461829],[0.02087782],[0.00043997],[0.72628911]
[522.60799706],[15.70028694],[0.01634089],[0.00026864],[0.75715578]
[583.05767612],[16.49665292],[0.0161532],[0.00026254],[0.73543183]
[491.24241995],[15.03608642],[0.0186914],[0.0003511],[0.75597068]
[973.83148928],[20.75581042],[0.01240478],[0.00015401],[0.8173342]
[500.07273773],[13.93082284],[0.02270409],[0.00051709],[0.75266375]
[456.87832732],[12.53360217],[0.02565872],[0.00066],[0.66245698]
[231.00309214],[9.62360776],[0.0288155],[0.00083158],[0.67365901]
[530.25561655],[14.06921714],[0.02072993],[0.00043014],[0.72996085]
[358.98633692],[11.42581877],[0.02688044],[0.00072346],[0.64070217]
[628.67919512],[15.22740657],[0.0202909],[0.00041216],[0.6592347]
[262.30171474],[10.12362903],[0.02748858],[0.00075646],[0.67125328]
[373.6888276],[13.02046892],[0.02373882],[0.00056485],[0.77220016]
[518.34753127],[14.3138852],[0.02154295],[0.00046452],[0.75928879]
[673.76281239],[15.72602445],[0.02006275],[0.00040319],[0.61289991]
[470.77629117],[13.66317221],[0.02083886],[0.00043487],[0.79414956]
[1071.70826446],[22.83685961],[0.01150734],[0.00013269],[0.75167636]
[483.46852814],[13.76041919],[0.02113945],[0.00044763],[0.77182394]
[504.20741364],[13.94195946],[0.02082281],[0.00043417],[0.77720281]
[300.25987559],[10.57344158],[0.02522864],[0.00063713],[0.67464847]
[609.52399966],[14.37558612],[0.02225097],[0.00049566],[0.63330156]
[426.53992235],[12.81289118],[0.02207013],[0.00048821],[0.8097204]
[467.5962576],[13.39867164],[0.02139489],[0.00045861],[0.80066901]
[426.30020831],[12.39697755],[0.02511328],[0.0006319],[0.65494348]
[684.89535247],[15.75854353],[0.01968928],[0.00038813],[0.61895639]
[807.41651587],[16.39326363],[0.02175826],[0.00047379],[0.56129018]
[578.81982395],[14.5109723],[0.02223625],[0.00049489],[0.66942752]
[1036.1092657],[22.85174837],[0.01148613],[0.00013221],[0.74975954]
[275.91570664],[10.16557491],[0.02627029],[0.00069102],[0.6818239]
[218.10425879],[9.43191144],[0.02794775],[0.00078236],[0.71929933]
[269.38002429],[10.47899909],[0.02748149],[0.00075704],[0.82346513]
[281.81099962],[10.56627702],[0.02580611],[0.00066998],[0.89777272]
[359.46156652],[12.40222253],[0.02113587],[0.00044764],[0.84688842]
[345.05483813],[12.183238],[0.02127382],[0.00045403],[0.84878753]
[232.34443515],[9.86428609],[0.02545417],[0.00064948],[0.80044828]
[558.14189554],[13.73129848],[0.02251053],[0.00050768],[0.74487055]
[557.19283512],[14.8986775],[0.02006146],[0.00040315],[0.69327866]
[545.15828059],[14.00011763],[0.020255],[0.00041116],[0.72031425]
[1158.97882623],[23.57478737],[0.01141059],[0.00013036],[0.7582007]
[259.89463399],[10.35786145],[0.02590567],[0.00067352],[0.76111736]
[239.85281615],[9.88162048],[0.02712849],[0.00073937],[0.78903195]
[432.80440614],[13.18155538],[0.02028234],[0.00041299],[0.76197308]
[715.98983613],[16.8281884],[0.01753522],[0.00030827],[0.86104331]
[507.90620801],[15.30113725],[0.014633],[0.0002147],[0.84507034]
[503.13590879],[15.07638899],[0.01446577],[0.00020945],[0.85349821]
[715.44643643],[17.65278],[0.01512072],[0.00022918],[0.83908366]
[709.14388654],[17.29015741],[0.01659424],[0.0002763],[0.84525464]
[627.61336544],[16.57550294],[0.01513627],[0.00022953],[0.84762122]
[576.87987481],[15.68364083],[0.0162622],[0.00026522],[0.8704306]
[716.94587765],[17.59759777],[0.01488726],[0.0002222],[0.83696664]
[625.43041587],[16.12824731],[0.01470338],[0.00021652],[0.84069868]
[576.31945627],[15.41994782],[0.01671651],[0.00028002],[0.87277945]
[631.77324746],[16.44168561],[0.01883102],[0.00035597],[0.85736828]
[523.71325493],[14.88009999],[0.01787508],[0.00032034],[0.86689572]
[493.57922507],[14.67619235],[0.01762024],[0.0003112],[0.88073199]
[684.07887317],[17.23476993],[0.0203995],[0.0004199],[0.84871654]
[487.65262931],[14.96962674],[0.0147464],[0.00021766],[0.85274152]
[435.22273307],[14.29654855],[0.01483941],[0.00022048],[0.85723207]
[728.54200218],[17.48384501],[0.01527967],[0.00023393],[0.84903838]
[719.89523437],[16.97504437],[0.01717671],[0.00029559],[0.85806933]
[671.23205413],[16.72447051],[0.01530525],[0.00023467],[0.85111699]
[733.23779485],[17.48656557],[0.01618136],[0.00026263],[0.8474752]
[750.28313483],[17.45687801],[0.01678418],[0.00028219],[0.73726618]
[710.79513072],[17.08374477],[0.01645667],[0.00027115],[0.74849434]
[650.91784235],[16.44053764],[0.01706115],[0.00029171],[0.75507463]
[604.30625887],[16.0835007],[0.0175363],[0.00030788],[0.77642802]
[767.99810519],[17.52761169],[0.0170421],[0.00029079],[0.73039659]
[655.41898471],[16.45849166],[0.01748264],[0.00030613],[0.76479742]
[651.22962407],[16.49034794],[0.01658526],[0.00027561],[0.77531729]
[222.06031695],[9.10896446],[0.02304155],[0.00053289],[0.87460206]
[783.428191],[18.09865751],[0.01547664],[0.00023994],[0.84913773]
[667.28417671],[16.66983531],[0.01663876],[0.00027723],[0.7693383]
[712.25184597],[17.05993863],[0.01576326],[0.0002488],[0.7985032]
[692.80524603],[17.10545028],[0.01851952],[0.00034347],[0.74669737]
[809.43641292],[18.65148311],[0.01570145],[0.00024729],[0.83831089]
[635.00094324],[16.15147024],[0.01785249],[0.00031902],[0.78856651]
[624.8937682],[15.90405092],[0.01803428],[0.0003256],[0.81118349]
[623.17641859],[15.92433346],[0.01761855],[0.00031081],[0.81686637]
[640.8822435],[16.51017737],[0.01588026],[0.00025259],[0.80062607]
[678.36770057],[17.03395788],[0.01463716],[0.00021446],[0.80321955]
[537.17195031],[15.53081467],[0.01603467],[0.00025745],[0.8003817]
[586.13635401],[15.97910926],[0.01655397],[0.00027442],[0.78789191]
[647.80719793],[16.71273216],[0.01586294],[0.000252],[0.77245556]
[715.27618882],[17.62524118],[0.01538156],[0.00023678],[0.75016215]
[606.15803121],[16.09869159],[0.01725492],[0.00029821],[0.77754049]
[640.69617108],[16.36677588],[0.01771158],[0.00031418],[0.76789496]
[661.68869618],[16.60631262],[0.01711024],[0.00029319],[0.76467581]
[654.66878726],[17.1078212],[0.01610147],[0.00026003],[0.76433661]
[695.10863584],[17.50786197],[0.01606273],[0.00025901],[0.75652522]
[704.74835484],[17.58800246],[0.01571003],[0.00024767],[0.75589265]
[483.42852511],[12.28377528],[0.0216247],[0.00046877],[0.84027915]
[412.09846222],[13.33629423],[0.01891897],[0.00035894],[0.74280272]
[540.2914094],[15.43242144],[0.01692171],[0.00028684],[0.79718702]
[687.93719582],[17.42942955],[0.0150085],[0.00022571],[0.86620957]
[600.60146485],[16.14817848],[0.01680197],[0.0002826],[0.79106688]
[635.70362553],[16.2159571],[0.01728325],[0.00029925],[0.77228948]
[642.15138208],[16.30948179],[0.0178939],[0.0003207],[0.77525968]
[603.49357931],[16.42555637],[0.01536728],[0.00023644],[0.78840363]
[754.86924466],[18.14737364],[0.01548143],[0.00024065],[0.84747565]
[634.33600728],[16.45994036],[0.01644554],[0.00027104],[0.77764038]
[366.27286308],[12.30157428],[0.02294427],[0.0005301],[0.86936836]
[404.28264759],[12.82324073],[0.02351516],[0.00055395],[0.84765776]
[444.69129842],[13.60596885],[0.01730394],[0.00029982],[0.8674831]
[435.59758994],[13.48177829],[0.02387646],[0.0005711],[0.84005001]
[407.48544609],[12.81325585],[0.02168146],[0.0004721],[0.84856204]
[431.16937643],[13.15805316],[0.02346952],[0.00055671],[0.83938587]
[398.47122796],[12.7254009],[0.02442103],[0.00059891],[0.85904807]
[423.66572972],[13.01848102],[0.02380136],[0.00056787],[0.84694808]
[400.7377021],[12.95186003],[0.02497227],[0.00062683],[0.85283563]
[428.22779808],[13.35181113],[0.02468009],[0.00061126],[0.84351427]
[405.64860343],[12.89943727],[0.0234648],[0.00055293],[0.8481097]
[501.70787932],[13.98888047],[0.02177025],[0.00047679],[0.83314986]
[272.82552645],[10.50116368],[0.02570342],[0.00066115],[0.83996942]
[631.89832717],[15.61679604],[0.01666],[0.00027826],[0.75807072]
[419.60044446],[13.26025451],[0.02196321],[0.00048393],[0.84593257]
[387.55852118],[12.65748834],[0.02341811],[0.00055288],[0.86101815]
[482.87446793],[14.01838787],[0.02189657],[0.00048133],[0.81772003]
[382.97501498],[12.5232342],[0.0238248],[0.00056914],[0.85148544]
[438.3725185],[13.45869675],[0.02213733],[0.00049338],[0.83865141]
[387.93956292],[12.64938244],[0.02313549],[0.00053813],[0.8572558]
[414.45845633],[13.07750263],[0.02400742],[0.00058108],[0.84976167]
[411.32830053],[13.17344124],[0.02200361],[0.00048676],[0.84593004]
[455.60981018],[13.48459194],[0.0213349],[0.00045873],[0.8330383]
[403.03921779],[12.7583362],[0.02312768],[0.00053782],[0.85880762]
[732.73454433],[16.29776264],[0.01604991],[0.00025835],[0.80520408]
[420.3215105],[12.55269422],[0.02202754],[0.00048769],[0.85242453]
[417.82824706],[13.06951599],[0.01944794],[0.00037951],[0.84588429]
[392.37821398],[12.63712407],[0.02074422],[0.00043123],[0.85292096]
[281.52660956],[10.98904194],[0.02139861],[0.0004583],[0.85433389]
[399.77821898],[12.97835135],[0.0210873],[0.00044681],[0.84962551]
[389.98919576],[12.66842642],[0.02177644],[0.0004763],[0.86462485]
[401.57367037],[12.53832988],[0.0218852],[0.00048094],[0.86591389]
[391.68454038],[12.36203951],[0.02185577],[0.00047936],[0.87036041]
[456.60525082],[13.43607239],[0.02197096],[0.00048594],[0.84263195]
[446.76896],[13.24684775],[0.02273535],[0.00052299],[0.85129446]
[558.91809871],[15.08813259],[0.017669],[0.00031298],[0.78172207]
[375.46201002],[12.01058188],[0.02781761],[0.00078284],[0.882201]
[368.93417415],[12.22893732],[0.02545097],[0.00065221],[0.88109445]
[366.5147331],[11.94243765],[0.02267387],[0.00051672],[0.8732839]
[395.0516875],[12.87038684],[0.02091716],[0.0004387],[0.85167926]
[468.93066584],[13.48130955],[0.02066271],[0.00042796],[0.83067894]
[432.33657151],[13.19401594],[0.02180635],[0.00047689],[0.83977399]
[420.56537039],[13.04720415],[0.02279461],[0.00052229],[0.83821227]
[625.96838789],[15.15960299],[0.02724444],[0.00075401],[0.82560083]
[414.24201146],[13.07632738],[0.02252735],[0.00050978],[0.84987058]
[431.9230411],[13.35931158],[0.02123017],[0.00045283],[0.84704484]
[571.14055801],[14.85930207],[0.02078509],[0.00043385],[0.73504045]
[412.60422727],[12.93772518],[0.02425286],[0.00059127],[0.85357694]
[553.25750801],[14.6234116],[0.02526556],[0.00064308],[0.84039842]
[405.88196048],[12.85867447],[0.02595383],[0.00067773],[0.85784493]
[348.23595326],[11.98264674],[0.02409638],[0.00058298],[0.87192844]
[463.208532],[13.32197726],[0.02276899],[0.00052549],[0.84319817]
[400.08383889],[12.91075949],[0.02167261],[0.00047284],[0.85090862]
[393.90575509],[12.22280271],[0.02432732],[0.00059789],[0.86955731]
[425.55164639],[12.50258302],[0.02511602],[0.00063449],[0.83664017]
[425.41941424],[12.67854859],[0.02418438],[0.00058917],[0.83928511]
[506.2833824],[15.02207307],[0.0183897],[0.00033971],[0.82137174]
[643.34380335],[15.76498123],[0.01904337],[0.00036398],[0.74257834]
[394.74576019],[11.96568141],[0.0371303],[0.00138311],[0.84910903]
[548.16901563],[15.63380502],[0.01888794],[0.00035764],[0.80932694]
[505.03047409],[15.26256135],[0.01844983],[0.00034146],[0.82283585]
[637.28805569],[17.24085957],[0.01485572],[0.00022108],[0.80074862]
[434.52156114],[13.71303511],[0.02082194],[0.00043513],[0.84580008]
[437.79659475],[12.91567131],[0.02308817],[0.00053547],[0.82753841]
[588.98674647],[16.31507626],[0.01698533],[0.00028977],[0.80158627]
[658.06092682],[17.00646169],[0.01626174],[0.00026498],[0.81174578]
[489.40307782],[14.08524391],[0.01890465],[0.00035918],[0.81297909]
[454.65249363],[13.86548867],[0.02059791],[0.00042849],[0.84008017]
[898.09776565],[17.7199674],[0.01689746],[0.00028682],[0.72825196]
[620.4528481],[16.74404913],[0.01539085],[0.00023768],[0.80894572]
[551.53781126],[14.57147018],[0.0230517],[0.0005318],[0.61819945]
[691.61657261],[15.80411002],[0.02106467],[0.00044429],[0.59788109]
[627.87023897],[15.2164018],[0.02103813],[0.00044286],[0.62684881]
[607.07713911],[14.35456306],[0.02308343],[0.00053356],[0.54346066]
[567.31630972],[13.87955645],[0.02366469],[0.00056078],[0.52969455]
[582.63301957],[14.18740912],[0.02531045],[0.00064112],[0.54396694]
[517.256983],[14.10133456],[0.02345199],[0.00055065],[0.6539545]
[542.02785241],[13.50726865],[0.02296253],[0.00052794],[0.55157945]
[465.5646893],[13.3174195],[0.02440684],[0.00059667],[0.72603341]
[597.42168787],[15.73599855],[0.0174797],[0.00030625],[0.77445992]
[416.13363621],[12.9353629],[0.02248827],[0.00050647],[0.67692545]
[575.05266537],[14.2750854],[0.02339588],[0.00054827],[0.5697265]
[448.67903153],[13.56858201],[0.02242868],[0.00050353],[0.66917875]
[1196.34119289],[22.92383829],[0.0146357],[0.00021448],[0.77555497]
[1438.45671215],[25.42856909],[0.01306785],[0.00017171],[0.78618759]
[1454.66777623],[25.72646262],[0.01320313],[0.00017538],[0.78183529]
[1174.87771537],[22.76095715],[0.01296435],[0.00016831],[0.74478143]
[1214.73820445],[22.17456568],[0.01415423],[0.00020287],[0.78433911]
[1326.67223111],[23.80399067],[0.01307484],[0.00017122],[0.68330951]
[1408.55919955],[24.88508357],[0.01251824],[0.00015697],[0.71169211]
[682.53339974],[16.17915277],[0.01733377],[0.0003016],[0.72659626]
[1192.71783248],[21.58096463],[0.01586956],[0.00025686],[0.81173902]
[1198.48805334],[22.23684455],[0.01431348],[0.00020533],[0.76497739]
[181.68757548],[8.16582047],[0.03083164],[0.00095267],[0.70627788]
[190.59026814],[8.55951784],[0.02923325],[0.00085741],[0.71241014]
[202.98654782],[8.94851549],[0.02964541],[0.00088214],[0.68342295]
[197.51271778],[8.70847159],[0.02843292],[0.00081039],[0.70447568]
[175.50913853],[8.17146249],[0.0313271],[0.00098483],[0.70619788]
[338.12194068],[10.23842669],[0.02578723],[0.00066632],[0.77874287]
[185.31539263],[8.44874439],[0.02840809],[0.00080865],[0.70821969]
[164.31777215],[8.30823803],[0.028003],[0.0007864],[0.72949541]
[518.66637651],[14.55094496],[0.01788442],[0.00032064],[0.81102611]
[434.11150734],[13.78887755],[0.01922898],[0.0003708],[0.75690495]
[226.25188915],[8.84156588],[0.02817731],[0.00079584],[0.77187353]
[153.9970521],[8.11244363],[0.02961337],[0.00087852],[0.72784582]
[239.16426131],[9.5937577],[0.02474133],[0.00061298],[0.79147772]
[234.58057578],[9.2761014],[0.0288756],[0.0008366],[0.64664912]
[224.04818873],[9.09101991],[0.02921398],[0.00085663],[0.68166333]
[237.33147393],[8.56183855],[0.03296405],[0.00108889],[0.6906261]
[364.15254932],[11.1761433],[0.03069008],[0.0009488],[0.80319878]
[353.16014506],[10.0492306],[0.03534647],[0.00125535],[0.81308687]
[431.38758473],[11.3492832],[0.02703967],[0.00073711],[0.76969275]
[401.38434319],[12.51718093],[0.02047253],[0.00042021],[0.79610012]
[707.17867302],[15.79115735],[0.01695615],[0.00028805],[0.75523441]
[520.62333699],[14.47133736],[0.01790724],[0.00032141],[0.7444421]
[453.10262769],[12.52457294],[0.0253762],[0.00064744],[0.77774239]
[351.92764209],[10.89383039],[0.02558641],[0.00065785],[0.79644558]
[474.79909371],[13.25885692],[0.02134978],[0.00045678],[0.71259184]
[536.20943532],[13.86734484],[0.02164269],[0.00046936],[0.68533594]
[589.11557162],[15.39658051],[0.01809025],[0.00032813],[0.68831755]
[353.16967004],[10.58418373],[0.0286179],[0.00082291],[0.79943399]
[364.58004538],[11.02283676],[0.02618463],[0.00068792],[0.79367345]
[623.28083296],[15.97386433],[0.01684056],[0.00028429],[0.76426046]
[419.41537099],[11.74045614],[0.03037455],[0.00092712],[0.80940754]
[773.87008362],[16.4972937],[0.01645777],[0.00027132],[0.72802261]
[348.7149454],[10.14406208],[0.03360678],[0.00113388],[0.80504514]
[509.16258304],[13.12055209],[0.02644705],[0.00070089],[0.69482803]
[478.45458924],[13.76129525],[0.02067101],[0.00042793],[0.6791914]
[534.60134565],[14.58955737],[0.01991704],[0.00040057],[0.762538]
[412.5707412],[11.76628863],[0.02568539],[0.00066464],[0.7436252]
[561.79403324],[14.63393512],[0.01951709],[0.00038167],[0.66583306]
[483.42249314],[12.51443118],[0.02569271],[0.0006627],[0.75710066]
[419.07028091],[11.70422903],[0.02838314],[0.00080822],[0.78593695]
[458.37299372],[12.31181061],[0.02683092],[0.00072259],[0.77028776]
[655.39949147],[15.74227055],[0.02172427],[0.00047513],[0.66911543]
[606.27529989],[15.13452751],[0.02152187],[0.00047015],[0.71973145]
[674.55177795],[16.07395857],[0.02489582],[0.00062186],[0.6711305]
[706.20767771],[16.50836809],[0.01863893],[0.00034887],[0.64151782]
[728.37600443],[16.4272368],[0.02078285],[0.00043332],[0.60360782]
[774.29367513],[17.03738378],[0.01770858],[0.00031422],[0.65035156]
[768.11922602],[16.74184158],[0.02139176],[0.00045941],[0.66155879]
[467.18780121],[12.69837518],[0.03337867],[0.0011158],[0.62551382]
[928.63306541],[17.91833772],[0.01687683],[0.00028522],[0.59639965]
[967.77456017],[18.36258287],[0.01698513],[0.00028882],[0.61218692]
[605.59595805],[15.08829823],[0.02004971],[0.00040369],[0.60973796]
[625.51344268],[15.45864325],[0.0209638],[0.00044002],[0.63200754]
[536.87822367],[14.31275086],[0.01789997],[0.00032089],[0.7825197]
[689.43109087],[16.14994804],[0.02007679],[0.00040387],[0.6694217]
[710.20049998],[16.31041784],[0.01933059],[0.00037461],[0.64623694]
[1032.40573662],[19.39099608],[0.01741031],[0.00030343],[0.62656479]
[1056.47190465],[19.35699673],[0.01708842],[0.00029257],[0.59606711]
[647.14365017],[15.56295768],[0.02029424],[0.00041315],[0.63182579]
[665.12973361],[15.75339977],[0.02203121],[0.00048662],[0.61456585]
[672.60960064],[16.21970978],[0.01866095],[0.00034959],[0.58008984]
[888.05887853],[18.11640037],[0.01655945],[0.00027454],[0.6269646]
[611.59374455],[15.61004708],[0.01891616],[0.00035833],[0.66279759]
[714.39660938],[16.39099744],[0.02050292],[0.000421],[0.67177988]
[419.31316649],[12.85059317],[0.02016424],[0.00040712],[0.77197914]
[554.23323648],[14.82903665],[0.02343443],[0.00055814],[0.6951577]
[511.62449552],[14.34871721],[0.02506302],[0.00064689],[0.71277183]
[679.61409072],[16.30129594],[0.03043634],[0.00093636],[0.74449604]
[686.93521371],[16.27079877],[0.03271994],[0.00107837],[0.73648876]
[455.49668665],[13.76525943],[0.02911178],[0.00085169],[0.78604758]
[442.00140788],[12.45912615],[0.05230233],[0.00274779],[0.79047316]
[552.95540466],[15.60509996],[0.01764415],[0.00031491],[0.75815528]
[567.77375822],[15.92826361],[0.01655861],[0.00027694],[0.73948802]
[562.71887087],[15.49498375],[0.02430439],[0.00060209],[0.73403057]
[526.67455118],[14.83084295],[0.02276689],[0.00052917],[0.73338116]
[608.11832995],[15.08336636],[0.01972847],[0.00039518],[0.75175999]
[469.35052714],[14.59376609],[0.02181986],[0.00048665],[0.74183831]
[603.46477338],[14.89851283],[0.02015457],[0.00040681],[0.65598369]
[543.51971545],[14.87491507],[0.01818564],[0.00033135],[0.71081467]
[434.49353159],[13.53809376],[0.01943212],[0.0003787],[0.75295937]
[514.59842646],[14.57539174],[0.01952346],[0.0003824],[0.72266401]
[535.21823845],[14.79496788],[0.01998777],[0.00040029],[0.71463255]
[514.36722681],[14.72979111],[0.01898022],[0.00036107],[0.7208439]
[756.61603021],[16.94785637],[0.01760932],[0.00031115],[0.61780395]
[830.91990811],[18.03145496],[0.01876637],[0.00035352],[0.60772921]
[743.75551608],[16.3885344],[0.02560283],[0.00065739],[0.63769804]
[627.00982124],[15.33314155],[0.01892929],[0.00036079],[0.73139939]
[570.71090173],[14.68906535],[0.02001971],[0.00040176],[0.67872262]
[491.83315437],[14.20523748],[0.0191431],[0.00036715],[0.73201097]
[519.93236995],[14.44536732],[0.02124169],[0.00045282],[0.71847192]
[691.33397003],[15.94297203],[0.01996977],[0.00039939],[0.63485923]
[500.88133173],[14.21773156],[0.02156176],[0.00046581],[0.73780584]
[732.06364338],[16.39597892],[0.0191185],[0.00036626],[0.62995959]
[707.86279372],[16.51529633],[0.01900876],[0.00036246],[0.65008749]
[564.41150557],[15.31180821],[0.02237788],[0.00050233],[0.68642021]
[475.49319907],[14.19334716],[0.02042235],[0.00041829],[0.75889849]
[753.36258908],[17.18450965],[0.01875018],[0.00035255],[0.60762423]
[509.37016315],[13.65195974],[0.0283125],[0.00081009],[0.73453128]
[491.31731658],[14.43139733],[0.02096727],[0.00044043],[0.7373688]
[711.80438043],[16.54337671],[0.01829596],[0.0003353],[0.62999925]
[659.3309023],[15.48872001],[0.0213697],[0.00045934],[0.62703875]
[485.7525812],[13.88756469],[0.02142757],[0.0004603],[0.72676212]
[542.97334455],[14.87661104],[0.01960968],[0.0003853],[0.71481771]
[585.4492229],[15.56060861],[0.01880824],[0.00035441],[0.66902191]
[829.7219161],[17.85234433],[0.01730886],[0.00030037],[0.55639872]
[798.67387927],[17.31837717],[0.01793051],[0.00032229],[0.59382985]
[943.1694963],[18.3371435],[0.0181922],[0.00033155],[0.57091508]
[897.657542],[17.68802759],[0.01816876],[0.00033074],[0.5667593]
[698.88490928],[16.55139012],[0.01717244],[0.00029654],[0.76714753]
[564.55188677],[15.45005061],[0.01751653],[0.00030735],[0.69656172]
[485.4040186],[14.53113024],[0.01803596],[0.00032586],[0.74246634]
[456.72601701],[14.17003919],[0.01874409],[0.00035229],[0.75237945]
[710.2228682],[16.49491359],[0.01847291],[0.00034225],[0.61992812]
[743.96574226],[16.43473595],[0.01847026],[0.00034218],[0.61902325]
[671.04920964],[15.84614683],[0.01864801],[0.00034847],[0.63723524]
[648.29722072],[15.90162027],[0.01872968],[0.00035195],[0.65799317]
[358.22486988],[12.03719222],[0.01923607],[0.00037165],[0.771044]
[346.30867032],[12.02039014],[0.01929202],[0.00037369],[0.77846084]
[340.77222532],[11.90698604],[0.01880191],[0.00035498],[0.78397345]
[424.74568671],[13.47564307],[0.02012311],[0.00040594],[0.74977549]
[382.97077879],[12.60577731],[0.01838248],[0.00033961],[0.75682838]
[389.54624945],[12.62982727],[0.01814826],[0.00033101],[0.76172977]
[376.9492763],[12.23270879],[0.01888193],[0.00035835],[0.7546538]
[392.277904],[12.51582447],[0.0193853],[0.00037809],[0.77111109]
[347.54780198],[12.10967198],[0.01884347],[0.00035662],[0.77388583]
[468.19460639],[13.05643093],[0.02064025],[0.00042824],[0.73668184]
[387.99043091],[12.40708911],[0.02015498],[0.0004079],[0.76619629]
[348.52990623],[11.90682698],[0.02011675],[0.00040663],[0.79280268]
[417.17750438],[12.8592172],[0.01981216],[0.0003943],[0.76912161]
[307.74038201],[11.31861587],[0.02043189],[0.00041906],[0.81176195]
[416.20499508],[12.7867215],[0.01971984],[0.00039064],[0.75951859]
[400.77821419],[12.53204176],[0.01911755],[0.00036654],[0.76798142]
[380.71918166],[12.49622594],[0.0185312],[0.00034467],[0.76882491]
[352.94235769],[11.8660042],[0.01942246],[0.00037935],[0.7770773]
[409.89760206],[12.70662092],[0.01877107],[0.00035424],[0.75569016]
[379.44851014],[12.52596518],[0.0196831],[0.00038926],[0.7763478]
[349.59897167],[12.24923809],[0.01855475],[0.000347],[0.77595265]
[292.78663722],[11.44680774],[0.01959425],[0.00038751],[0.79027533]
[416.61251387],[14.55746668],[0.01556151],[0.00024273],[0.75895321]
[417.35060078],[14.58808887],[0.01514496],[0.00022996],[0.76406744]
[400.35947837],[14.22804588],[0.01547779],[0.00024008],[0.76617476]
[377.86979859],[13.81642177],[0.01607228],[0.00025877],[0.77350918]
[375.92421395],[13.67021622],[0.01579434],[0.00024994],[0.77178091]
[410.50054047],[14.24616267],[0.01585351],[0.00025182],[0.75967209]
[378.14753672],[13.87788944],[0.01565555],[0.00024538],[0.7317156]
[82.13040794],[6.22496071],[0.03335],[0.00111405],[0.88124116]
[245.15674085],[11.00957886],[0.02013841],[0.0004064],[0.82256776]
[74.56928677],[6.12143032],[0.03141864],[0.0009885],[0.89734694]
[336.26476274],[12.88381049],[0.01682301],[0.00028351],[0.78451134]
[69.13513659],[6.05705009],[0.03241597],[0.00105476],[0.90622144]
[235.60714963],[10.78149086],[0.01989775],[0.00039713],[0.79844704]
[429.12639785],[14.74812012],[0.01517138],[0.00023068],[0.74292824]
[387.03683128],[13.95591679],[0.01604201],[0.00025787],[0.76508417]
[421.59860273],[14.40434836],[0.01557682],[0.0002433],[0.76278238]
[146.88695897],[8.02217626],[0.02661909],[0.00071853],[0.90857605]
[377.11019275],[13.55499034],[0.01645049],[0.00027116],[0.74320286]
[340.75462049],[12.99861712],[0.01618084],[0.00026233],[0.7858649]
[359.81897522],[13.28298553],[0.01629775],[0.00026625],[0.766453]
[310.44133312],[12.61021198],[0.01670742],[0.00027963],[0.78715317]
[322.93342161],[12.64655247],[0.01700989],[0.0002901],[0.78361314]
[324.50545012],[12.6786549],[0.01700154],[0.00028957],[0.77223687]
[333.2711871],[12.87481844],[0.01727423],[0.00029896],[0.75766373]
[403.49481262],[14.02203466],[0.01625675],[0.00026496],[0.75124997]
[393.31208908],[13.88927022],[0.01578295],[0.00024958],[0.75785514]
[162.28202885],[7.55565059],[0.0317688],[0.00101225],[0.74249937]
[128.37222447],[7.36681336],[0.02980644],[0.00089049],[0.76591233]
[319.48150735],[9.16499472],[0.02893353],[0.00083881],[0.68889987]
