Contrast,Dissimilarity,Energy,ASM,Correlation
[617.18624068],[15.04704446],[0.01817808],[0.00033298],[0.72845725]
[378.10781284],[12.25415929],[0.01946579],[0.00037983],[0.76549031]
[591.84540617],[15.1432962],[0.01692068],[0.00028758],[0.7387123]
[423.65523967],[12.64124095],[0.02061972],[0.00042624],[0.74569515]
[341.44475369],[11.91831269],[0.0197045],[0.00038931],[0.76567794]
[420.07107048],[12.51662948],[0.02170133],[0.0004718],[0.75073349]
[499.3063476],[13.57532012],[0.01828185],[0.00033486],[0.72976154]
[504.69132054],[13.94808654],[0.01806539],[0.00032715],[0.72869765]
[632.55351258],[15.47959677],[0.02011981],[0.00040749],[0.74610184]
[414.05999625],[12.8912852],[0.01964555],[0.0003869],[0.75407255]
[483.54717921],[13.73079782],[0.01847821],[0.00034256],[0.73638925]
[543.12074849],[14.09794242],[0.01814296],[0.00033003],[0.71388103]
[634.80582817],[15.41761966],[0.01760284],[0.00031128],[0.73355681]
[688.21547895],[15.99193142],[0.01768888],[0.00031435],[0.70602641]
[363.61581379],[12.52452737],[0.01878801],[0.00035357],[0.76454689]
[367.33925404],[12.45475179],[0.01847752],[0.00034202],[0.75946306]
[627.75494207],[15.22079607],[0.01976219],[0.00039228],[0.72948434]
[585.59630503],[14.98004948],[0.01781026],[0.00031783],[0.6932567]
[587.39551151],[14.60426031],[0.01891618],[0.00035858],[0.69200798]
[493.38842695],[13.39892683],[0.01853854],[0.00034459],[0.71313875]
[490.84285092],[13.50643011],[0.02423332],[0.00058837],[0.72450677]
[523.29041627],[14.22237241],[0.01739468],[0.00030308],[0.7066573]
[480.46047012],[13.8125887],[0.01801649],[0.00032555],[0.72399837]
[501.16520176],[13.73882824],[0.01754671],[0.00030828],[0.70531545]
[424.21907688],[12.99441035],[0.02032833],[0.00041457],[0.75598423]
[451.07660525],[13.29527287],[0.01976966],[0.00039218],[0.73583752]
[527.20328282],[13.99365824],[0.01784724],[0.00031948],[0.72340933]
[474.32716145],[13.37896676],[0.01849003],[0.00034273],[0.72936246]
[559.21467019],[15.30796216],[0.01687988],[0.00028956],[0.82774836]
[753.59049616],[17.27581265],[0.01971151],[0.00039158],[0.84646824]
[559.21467019],[15.30796216],[0.01687988],[0.00028956],[0.82774836]
[634.9338106],[15.95531373],[0.01704781],[0.00029212],[0.80252895]
[653.79659015],[16.22549054],[0.01561265],[0.00024538],[0.85501316]
[562.24741531],[15.34718693],[0.01568626],[0.00024818],[0.82734266]
[562.27115676],[15.34684435],[0.01569628],[0.00024852],[0.82733383]
[667.09640256],[16.54909115],[0.01545129],[0.00024033],[0.87350108]
[563.93851195],[15.38580898],[0.01551373],[0.00024294],[0.8274801]
[690.70179869],[16.76241234],[0.01448151],[0.00021031],[0.83620484]
[623.2295281],[15.95877071],[0.01606923],[0.00025886],[0.81141316]
[563.93851195],[15.38580898],[0.01551373],[0.00024294],[0.8274801]
[677.77882959],[16.16948582],[0.01610146],[0.00026096],[0.82694126]
[563.93851195],[15.38580898],[0.01551373],[0.00024294],[0.8274801]
[563.88076466],[15.38188813],[0.01547812],[0.00024143],[0.82743043]
[594.52350348],[15.17612363],[0.01479495],[0.00021947],[0.85910381]
[564.35363154],[15.39480336],[0.0155055],[0.00024263],[0.82732468]
[603.10926925],[15.84197379],[0.01453587],[0.00021192],[0.85763391]
[564.29151627],[15.39428323],[0.015477],[0.00024174],[0.82734188]
[556.73500892],[15.30422734],[0.01670291],[0.00028004],[0.84216841]
[611.67341846],[15.69994433],[0.0174972],[0.00031009],[0.81432195]
[627.44742217],[16.43006065],[0.01570008],[0.00024705],[0.82068079]
[611.97959605],[15.69691224],[0.01774038],[0.00032009],[0.81458669]
[720.38123563],[16.52777895],[0.01882109],[0.00035501],[0.82686428]
[611.5956482],[15.69815118],[0.017523],[0.00031108],[0.814705]
[651.58912747],[16.18752583],[0.01731967],[0.00030078],[0.84678314]
[611.45878299],[15.69690244],[0.0177424],[0.00032021],[0.81450829]
[654.31949819],[15.90216173],[0.01950455],[0.00038223],[0.84344673]
[611.5514],[15.69875551],[0.01771896],[0.00031917],[0.81449868]
[712.06464619],[16.65872533],[0.01761188],[0.0003112],[0.84743532]
[611.24545925],[15.69443662],[0.01769924],[0.00031812],[0.81453063]
[605.70007482],[15.61808111],[0.01658217],[0.0002758],[0.85572699]
[611.37686626],[15.69428391],[0.01773818],[0.00031983],[0.81451256]
[644.00699303],[15.87828916],[0.01898822],[0.00036194],[0.854972]
[611.37686626],[15.69428391],[0.01773818],[0.00031983],[0.81451256]
[708.37599917],[17.06001216],[0.01507141],[0.00022765],[0.81326093]
[1450.64263868],[21.54568283],[0.01549896],[0.00024211],[0.83426118]
[994.42813086],[18.99012273],[0.01477731],[0.00021953],[0.87431592]
[1359.82086868],[20.3274594],[0.0162212],[0.0002659],[0.83153548]
[578.69900219],[14.28733487],[0.01431429],[0.00020507],[0.87099933]
[1473.51802218],[22.09859827],[0.01366921],[0.00018711],[0.80106617]
[1561.14680683],[22.2404109],[0.01440437],[0.00020854],[0.80864173]
[778.01451826],[16.23575418],[0.01868214],[0.00035153],[0.90194918]
[1182.58582564],[18.88661234],[0.0183403],[0.00033805],[0.86286807]
[1242.87874711],[20.75478756],[0.01249926],[0.00015672],[0.83813782]
[627.815531],[14.71719164],[0.01510881],[0.00022853],[0.87228553]
[1175.50551152],[19.74730907],[0.01540584],[0.00024045],[0.85907696]
[176.13764663],[8.21931267],[0.02166595],[0.00047028],[0.89802055]
[607.50774158],[16.49674471],[0.01761842],[0.00031108],[0.86001988]
[555.91539652],[15.5325631],[0.01789273],[0.000321],[0.87043604]
[401.25191353],[12.61215658],[0.020976],[0.00044046],[0.85356043]
[556.51756016],[15.49940889],[0.01528368],[0.00023381],[0.87610908]
[510.78420037],[14.78021067],[0.01683037],[0.00028354],[0.88309993]
[531.03372287],[14.91723775],[0.01960937],[0.00038496],[0.87262008]
[588.621107],[16.03143503],[0.01664266],[0.00027738],[0.86683626]
[526.5701918],[15.22480921],[0.01529656],[0.00023444],[0.87394332]
[487.09920898],[15.01969287],[0.01424228],[0.00020302],[0.90261216]
[518.22404764],[15.48634657],[0.01616038],[0.00026143],[0.87601995]
[501.92976627],[15.29366477],[0.01720827],[0.00029666],[0.88439847]
[538.79777099],[16.09219836],[0.01580581],[0.00025047],[0.88162624]
[498.82622893],[15.0068436],[0.01786322],[0.00031958],[0.89396855]
[488.91573392],[14.83726982],[0.01630422],[0.00026617],[0.88744572]
[535.57806824],[15.01835397],[0.01825568],[0.00033352],[0.87658469]
[648.72030035],[16.63908463],[0.01860603],[0.00034734],[0.81085197]
[657.68389031],[16.77955519],[0.01789497],[0.00032119],[0.8023378]
[757.71132529],[17.37876836],[0.01706329],[0.00029195],[0.75217508]
[640.52108401],[16.51883758],[0.01862462],[0.00034771],[0.81343995]
[575.48845541],[15.8500274],[0.0186463],[0.00034898],[0.85296791]
[508.87449959],[14.86315734],[0.02407242],[0.0006328],[0.88746619]
[606.28910126],[15.74464735],[0.01923102],[0.00037049],[0.82983397]
[652.1256479],[16.48756788],[0.01819398],[0.00033207],[0.82437289]
[610.03575932],[16.19771376],[0.01792912],[0.00032229],[0.82679703]
[636.99232612],[16.45096186],[0.0180155],[0.00032535],[0.83614161]
[731.43186273],[17.82837581],[0.01573884],[0.00024928],[0.83607359]
[597.66946345],[16.19991384],[0.01807817],[0.00032853],[0.85052628]
[616.57144552],[16.50734783],[0.02177995],[0.000475],[0.82583176]
[738.94108275],[18.29663029],[0.01532748],[0.00023592],[0.80688494]
[661.79123544],[17.08237914],[0.01702336],[0.00029085],[0.82752983]
[688.4893355],[17.63205875],[0.01560168],[0.00024478],[0.82715893]
[579.78956151],[15.68525343],[0.0182512],[0.00033462],[0.83853735]
[657.18676576],[16.90800668],[0.01795962],[0.00032348],[0.81449775]
[629.15131268],[16.51737576],[0.01795591],[0.00032353],[0.81677252]
[601.64518637],[16.34014078],[0.01709835],[0.00029412],[0.84522228]
[739.4615351],[18.61284435],[0.01621401],[0.00026426],[0.80414423]
[672.38267664],[17.13062284],[0.01761977],[0.00031205],[0.78594517]
[640.68076667],[16.67968547],[0.01888633],[0.0003578],[0.81131875]
[632.81849915],[16.34262723],[0.01748105],[0.00030668],[0.82851741]
[537.80593828],[15.47878245],[0.0182495],[0.00033581],[0.86204208]
[561.35060999],[15.74222312],[0.01820762],[0.00033286],[0.85299583]
[650.79383412],[16.93111463],[0.01690589],[0.0002868],[0.79473951]
[601.83508819],[16.32479096],[0.01800678],[0.00032529],[0.83906371]
[518.54926385],[14.95482],[0.0176075],[0.00031211],[0.87432725]
[732.13965494],[17.79183527],[0.02033905],[0.00041795],[0.8314853]
[653.68345958],[16.37672809],[0.01767905],[0.00031381],[0.82251381]
[642.88868516],[16.48788831],[0.02296353],[0.00052991],[0.81765041]
[610.21525545],[16.03009111],[0.0196574],[0.00038785],[0.82757456]
[531.32812358],[15.1804535],[0.02453832],[0.0006234],[0.87455924]
[704.32203499],[17.35843404],[0.02067668],[0.00043391],[0.83552236]
[637.5505288],[17.01761872],[0.01672735],[0.00028119],[0.82385812]
[647.50714095],[17.12026682],[0.01658052],[0.00027551],[0.81671853]
[609.23469384],[16.44632291],[0.01575947],[0.00024902],[0.83146519]
[769.38314794],[18.98657793],[0.01403147],[0.00019723],[0.82593777]
[929.27092018],[19.71287455],[0.01557659],[0.00024329],[0.87422657]
[902.89002029],[19.92889062],[0.01547547],[0.00023988],[0.75066931]
[888.78989945],[20.33576708],[0.01385519],[0.00019223],[0.75870727]
[902.65663227],[20.24558716],[0.01327491],[0.00017637],[0.76798845]
[694.63439945],[17.8000519],[0.01456326],[0.00021283],[0.86195898]
[890.43790423],[19.73971707],[0.01502506],[0.00022643],[0.84935195]
[636.29450061],[17.03633408],[0.01411305],[0.00019956],[0.85674167]
[741.44751197],[18.36019513],[0.01586887],[0.00025239],[0.83271203]
[795.3076345],[19.17997494],[0.01310371],[0.00017185],[0.78312681]
[773.51930633],[18.87208955],[0.01447642],[0.00020991],[0.81968738]
[908.34706544],[19.39341314],[0.01547357],[0.0002404],[0.85718633]
[930.40350072],[20.10354036],[0.01398914],[0.0001964],[0.86347172]
[1720.43836198],[26.8743708],[0.01297066],[0.00016841],[0.52879703]
[1706.24394932],[26.86930669],[0.01301211],[0.0001696],[0.50005132]
[1472.54411262],[24.68469274],[0.01330903],[0.00017733],[0.53820394]
[1224.63052134],[22.49634152],[0.02030047],[0.0004177],[0.57753501]
[1563.23178658],[25.35144685],[0.01439123],[0.00020739],[0.48919296]
[1672.39129042],[27.03534311],[0.01223687],[0.0001499],[0.47392109]
[1597.71824881],[26.74959246],[0.0122026],[0.00014905],[0.49103402]
[1201.72642162],[23.26311099],[0.01305107],[0.00017052],[0.58875798]
[1546.78128303],[26.62549033],[0.01197039],[0.00014347],[0.52430038]
[984.75191778],[19.30520855],[0.04918505],[0.00242555],[0.62538884]
[1502.96758885],[25.55668302],[0.01244939],[0.00015517],[0.52955258]
[1635.32054358],[26.25724606],[0.01206774],[0.00014583],[0.52687942]
[1728.91910752],[27.44669637],[0.01151002],[0.00013275],[0.49353468]
[1667.39296679],[26.80509654],[0.01185055],[0.00014065],[0.51050118]
[1590.47519513],[25.96479697],[0.01291761],[0.00016723],[0.54581924]
[1996.25347489],[28.8274596],[0.01129461],[0.00012773],[0.48113264]
[673.55188289],[15.01307779],[0.02137318],[0.00046435],[0.85093646]
[257.52721214],[11.14082135],[0.02492256],[0.00064023],[0.92524365]
[583.1504285],[14.23491395],[0.01490889],[0.00022288],[0.83811858]
[629.07618884],[15.17556479],[0.01522757],[0.00023259],[0.8500919]
[572.60039381],[14.18028547],[0.02046731],[0.0004224],[0.85826686]
[575.32925559],[13.88775737],[0.02564924],[0.00067048],[0.86288479]
[593.21321275],[14.65912723],[0.01585828],[0.00025322],[0.84453288]
[406.4119082],[12.70328468],[0.02724017],[0.00075107],[0.8930477]
[643.1993186],[14.88170455],[0.018129],[0.00033023],[0.83485389]
[507.97396914],[13.78249871],[0.03122799],[0.0009863],[0.8712276]
[529.0352006],[12.28146342],[0.04420131],[0.00196683],[0.89817758]
[563.64243885],[13.64942375],[0.01866098],[0.0003521],[0.85859306]
[427.57782305],[12.32509863],[0.021883],[0.00048929],[0.90346769]
[437.855802],[11.95976209],[0.0291934],[0.00086505],[0.90960244]
[170.40871054],[9.14018485],[0.04742613],[0.00226057],[0.94645053]
[487.22625244],[12.3637663],[0.03828014],[0.00147303],[0.90616043]
[263.9166997],[10.98181027],[0.04961491],[0.00253085],[0.928917]
[397.260444],[13.66510857],[0.01689623],[0.00028664],[0.80760273]
[357.37644392],[13.53762311],[0.0162676],[0.00026595],[0.82326036]
[362.68169347],[13.92116553],[0.01457565],[0.00021312],[0.82626819]
[712.43773211],[15.94977194],[0.01572995],[0.0002482],[0.76447924]
[515.19451899],[15.14985037],[0.01498976],[0.00022533],[0.79982041]
[530.76059606],[14.57234547],[0.01597688],[0.00025594],[0.74824525]
[478.36448076],[14.65649987],[0.01525225],[0.00023335],[0.79612119]
[441.04000074],[14.39198779],[0.0144319],[0.00020891],[0.81075981]
[379.39042181],[13.72217087],[0.01459102],[0.00021355],[0.81812692]
[492.56123247],[14.92718213],[0.01555573],[0.00024248],[0.84515356]
[487.38865978],[14.82585965],[0.01571452],[0.0002475],[0.84895115]
[385.39666916],[13.38563524],[0.01617565],[0.0002618],[0.86591738]
[385.65236173],[13.10990511],[0.01743758],[0.00030458],[0.83486072]
[406.60540125],[13.57607412],[0.0170851],[0.00029237],[0.83348049]
[488.13436521],[14.56586005],[0.01607397],[0.00025881],[0.83579161]
[415.84258761],[13.71243866],[0.0162772],[0.00026521],[0.84970147]
[436.41001896],[14.11061504],[0.01655585],[0.00027463],[0.85221407]
[489.62778576],[14.73853571],[0.01576963],[0.00024947],[0.8410874]
[468.65043071],[14.61761719],[0.01531134],[0.00023477],[0.85804732]
[423.29592435],[13.52139449],[0.01693525],[0.0002871],[0.82331407]
[442.84496489],[14.37532804],[0.0149906],[0.00022512],[0.86644735]
[406.51689998],[13.78619085],[0.01493913],[0.00022359],[0.86398109]
[416.18385558],[13.6288999],[0.01600968],[0.00025666],[0.86631988]
[369.80481205],[12.62922971],[0.01899023],[0.00036128],[0.8048765]
[406.88055628],[13.65237614],[0.015736],[0.00024809],[0.8654514]
[449.12249876],[14.18345609],[0.01640561],[0.00027012],[0.84619687]
[440.31815496],[14.07798505],[0.01606739],[0.00025864],[0.85906856]
[518.27357684],[15.68262486],[0.01525886],[0.00023426],[0.87432739]
[422.31158949],[14.23481988],[0.01548402],[0.00024024],[0.89513259]
[419.04132146],[14.0256337],[0.01553486],[0.00024178],[0.89649836]
[415.32851887],[14.15920247],[0.0155562],[0.00024244],[0.89974863]
[476.76028428],[14.78509977],[0.01550467],[0.00024087],[0.88895211]
[306.1748056],[12.39847917],[0.01978741],[0.00039218],[0.85310717]
[501.44469241],[15.35595285],[0.01552572],[0.00024141],[0.87030299]
[519.79528242],[15.7928416],[0.01460201],[0.00021386],[0.88129572]
[427.75833378],[14.13565358],[0.01715323],[0.00029552],[0.90333982]
[398.96387452],[12.68955469],[0.01774239],[0.00031536],[0.9107333]
[441.2357329],[13.16939529],[0.01760842],[0.00031067],[0.90045745]
[444.01688746],[13.61391506],[0.0172859],[0.00029934],[0.89057388]
[479.19367795],[14.31534572],[0.01685554],[0.00028463],[0.87516764]
[707.66443443],[17.12616053],[0.01559472],[0.00024368],[0.85519615]
[489.1617312],[14.74453301],[0.01601733],[0.00025684],[0.86526844]
[448.08623089],[13.63071306],[0.02029148],[0.00041329],[0.89983283]
[435.87042885],[14.40787446],[0.01549663],[0.00024042],[0.87123262]
[434.93509296],[14.42922022],[0.01570208],[0.00024715],[0.88418022]
[423.91671521],[14.15438837],[0.01703866],[0.00029107],[0.88116286]
[405.20030662],[13.54699992],[0.01692804],[0.00028705],[0.87663795]
[403.82718809],[13.59139676],[0.01702198],[0.00029008],[0.87825813]
[440.69858243],[13.98598564],[0.01752911],[0.00030797],[0.88465801]
[443.52462907],[14.57586508],[0.01630962],[0.00026648],[0.87599498]
[435.36410751],[14.35210991],[0.01658177],[0.00027538],[0.87737467]
[360.77709506],[13.13666183],[0.01600886],[0.00025667],[0.89879173]
[397.91656424],[13.6343917],[0.01590612],[0.00025339],[0.88324717]
[410.60054097],[13.80884509],[0.01621887],[0.00026356],[0.87727546]
[398.04706114],[13.66101704],[0.01592645],[0.00025395],[0.89906614]
[407.85237509],[13.6611123],[0.01587994],[0.00025234],[0.8936566]
[425.60000391],[13.79718858],[0.01819793],[0.0003318],[0.89372712]
[386.02536178],[13.46896595],[0.01745093],[0.00030484],[0.88577779]
[525.28527763],[15.12636259],[0.01565792],[0.00024651],[0.90043515]
[355.77463152],[12.98374374],[0.01753919],[0.00030803],[0.88412803]
[385.36324921],[13.47352097],[0.01681],[0.0002832],[0.89224206]
[500.16503801],[15.08863364],[0.01594303],[0.00025465],[0.87358398]
[464.41001648],[14.66243317],[0.0161379],[0.0002609],[0.86582616]
[447.26934462],[14.53032943],[0.01663194],[0.00027714],[0.86353906]
[382.86499469],[13.6970334],[0.01644865],[0.00027098],[0.88204322]
[463.32378828],[14.65510734],[0.01696665],[0.0002883],[0.87178722]
[410.10183664],[13.53492167],[0.01801417],[0.00032485],[0.87834048]
[358.99733901],[12.793127],[0.01788639],[0.00032147],[0.89281454]
[432.99571231],[14.04569752],[0.01683321],[0.00028382],[0.86465478]
[399.16109108],[13.56887023],[0.01701413],[0.00028981],[0.87140306]
[431.91781872],[14.34571349],[0.0167055],[0.00027953],[0.87021051]
[428.69284249],[14.28339767],[0.01661233],[0.00027644],[0.87725616]
[634.93366164],[17.70934991],[0.01651759],[0.00027386],[0.55951481]
[551.15886991],[16.54630743],[0.01563433],[0.00024492],[0.66279741]
[635.399026],[17.29177638],[0.01516326],[0.00023042],[0.64708094]
[571.98822426],[16.76634951],[0.01697219],[0.00028898],[0.59847315]
[531.33427089],[16.11238262],[0.0160236],[0.00025737],[0.62343945]
[611.18784311],[17.2231061],[0.01609894],[0.00026007],[0.59371123]
[792.58541623],[19.44154569],[0.01422949],[0.00020292],[0.62155465]
[1004.91136051],[21.29127093],[0.01407603],[0.00019861],[0.5945429]
[587.59685423],[16.56658649],[0.01938213],[0.00037834],[0.56980713]
[640.59356667],[17.46869793],[0.01534594],[0.00023615],[0.62242246]
[644.76406599],[17.35919712],[0.01539545],[0.00023765],[0.61542507]
[2382.31437917],[30.48812813],[0.01703168],[0.00029412],[0.52062887]
[800.49455462],[19.43655624],[0.01454953],[0.00021227],[0.6223512]
[912.55870188],[20.61130425],[0.01498354],[0.00022547],[0.55901678]
[765.32899572],[18.60029905],[0.0150152],[0.00022585],[0.57355149]
[606.13846023],[17.31382902],[0.01535179],[0.00023617],[0.5929487]
[630.87037012],[17.86075312],[0.01565049],[0.00024552],[0.60601493]
[161.05796644],[7.39398226],[0.04270035],[0.00183896],[0.90063524]
[805.6713655],[19.00640491],[0.01608152],[0.00026081],[0.53290117]
[725.7503035],[18.01366941],[0.01276005],[0.0001643],[0.80964522]
[448.38612833],[15.19398173],[0.01374324],[0.00018977],[0.8604727]
[521.20711507],[16.41632564],[0.01241901],[0.00015512],[0.86378846]
[504.09481448],[15.78897816],[0.01377799],[0.00019052],[0.82563179]
[639.8138756],[17.54592036],[0.0127057],[0.00016271],[0.81878739]
[651.32570623],[17.37079322],[0.01301608],[0.00017108],[0.82918643]
[433.68869281],[14.63098525],[0.01529951],[0.00023539],[0.84658218]
[524.65039087],[16.32438425],[0.01250489],[0.00015743],[0.86872835]
[387.84673999],[14.19035876],[0.01497699],[0.00022504],[0.8484141]
[446.77456339],[15.19706698],[0.01419685],[0.00020191],[0.86153115]
[556.08883937],[16.75803129],[0.01269142],[0.00016232],[0.84941867]
[359.50386962],[13.12322801],[0.01494448],[0.00022436],[0.8797407]
[395.55078186],[11.55215129],[0.04638313],[0.00217029],[0.70665987]
[493.14535807],[12.38434219],[0.05674336],[0.00324621],[0.6497368]
[635.04441061],[14.44002193],[0.02785369],[0.00078058],[0.60203897]
[450.00343759],[13.01479395],[0.02853153],[0.00081718],[0.66806321]
[425.9195094],[11.9149199],[0.03107854],[0.00096933],[0.65989148]
[397.23977636],[11.40599808],[0.02968755],[0.0008866],[0.62757487]
[171.76460856],[7.70516315],[0.06582324],[0.00437302],[0.78169011]
[366.91408909],[10.8869416],[0.05064979],[0.00257525],[0.71583533]
[358.49678171],[11.02479046],[0.04561057],[0.00208899],[0.71872504]
[409.33911495],[11.79328529],[0.0475302],[0.0022668],[0.70868099]
[438.79692854],[12.08311258],[0.067211],[0.00453278],[0.71019293]
[402.40941501],[12.35918947],[0.03528115],[0.00127699],[0.70280583]
[388.84397811],[11.31858393],[0.03609706],[0.00130852],[0.65114844]
[364.60345583],[11.18161655],[0.03137048],[0.00098805],[0.69023379]
[480.33539018],[12.50290622],[0.04116517],[0.00174682],[0.64121215]
[569.7725273],[13.57494554],[0.01841966],[0.00033994],[0.71151407]
[566.78872374],[13.75295407],[0.01904952],[0.00036343],[0.67367217]
[287.04659336],[11.2557951],[0.01932173],[0.00037378],[0.82885927]
[571.81498077],[14.12381147],[0.01773115],[0.00031467],[0.73205915]
[474.42758261],[13.11368085],[0.01884721],[0.00035548],[0.75726089]
[520.8503548],[12.6971515],[0.01872445],[0.00035105],[0.69312312]
[690.64813147],[14.25262137],[0.01757385],[0.00030918],[0.68553017]
[574.07213312],[13.63873385],[0.01855967],[0.00034483],[0.70571993]
[381.34826423],[12.03387573],[0.01891825],[0.00035828],[0.7929083]
[451.7890264],[12.70995361],[0.01776288],[0.00031582],[0.76190647]
[310.68694949],[11.10757118],[0.01906777],[0.00036413],[0.84268639]
[462.36064265],[13.13085361],[0.0187535],[0.00035231],[0.75849206]
[380.16374444],[12.58785031],[0.01719291],[0.00029602],[0.79411071]
[353.4729798],[11.80022836],[0.01896464],[0.00036013],[0.82018337]
[326.90095781],[11.83790289],[0.01872542],[0.00035098],[0.82781728]
[372.0996448],[11.91025349],[0.01859501],[0.00034633],[0.83354241]
[508.6412775],[13.22165722],[0.01772055],[0.00031433],[0.74105473]
[454.79307807],[13.05355918],[0.01931386],[0.00037342],[0.7499797]
[736.96155616],[13.46589952],[0.02020742],[0.0004094],[0.72960572]
[720.93729071],[14.43198205],[0.01838974],[0.00033857],[0.65484377]
[570.60909618],[13.73571581],[0.01768302],[0.00031305],[0.71484214]
[391.70352697],[12.32073717],[0.01791835],[0.00032162],[0.82193672]
[337.36424905],[11.75354586],[0.01812721],[0.00032912],[0.82107626]
[147.5542837],[8.44258457],[0.0220712],[0.00048809],[0.86455246]
[388.05328191],[13.13564948],[0.01698741],[0.00028983],[0.85705244]
[396.66323654],[12.94905033],[0.01782846],[0.00031951],[0.88501671]
[415.4105752],[13.58393761],[0.01611289],[0.00026053],[0.86218032]
[577.32849939],[15.95497784],[0.01587857],[0.00025253],[0.87194702]
[427.47938854],[13.59522089],[0.01624376],[0.00026507],[0.8701889]
[442.54509132],[13.70681459],[0.01591549],[0.00025412],[0.87367609]
[576.37262713],[16.19634641],[0.0155913],[0.00024359],[0.88456676]
[429.52328363],[13.61874841],[0.01817933],[0.00033141],[0.87399691]
[369.91949564],[12.8444364],[0.01772098],[0.00031515],[0.88380255]
[391.48509965],[12.84720965],[0.01880675],[0.00035421],[0.87740413]
[440.20167158],[13.84718148],[0.01747846],[0.00030726],[0.85467666]
[478.44846553],[14.35058994],[0.01586524],[0.00025259],[0.86067779]
[437.48291887],[14.05713699],[0.01596919],[0.00025577],[0.87673171]
[428.42433887],[14.07534765],[0.01717417],[0.00029633],[0.87960568]
[401.83930361],[13.4580195],[0.01659986],[0.00027637],[0.86728703]
[385.22332139],[13.39650994],[0.01661228],[0.00027706],[0.87404332]
[355.10156965],[13.04338985],[0.01544668],[0.00023982],[0.88314523]
[374.85152037],[13.11675432],[0.01667449],[0.00027869],[0.86314969]
[350.05718653],[12.90170358],[0.016047],[0.00025838],[0.88336541]
[435.9454417],[14.09698769],[0.01616761],[0.00026247],[0.86755411]
[370.08998803],[12.92082017],[0.01762527],[0.00031195],[0.88335569]
[343.16147742],[12.45391157],[0.01920012],[0.00036907],[0.88703888]
[378.89573366],[13.35281838],[0.01595967],[0.00025564],[0.86865601]
[493.90182574],[14.66049006],[0.01573567],[0.0002484],[0.85127631]
[347.42331312],[12.64237819],[0.01691088],[0.00028689],[0.87210487]
[588.3782326],[16.01423552],[0.01816721],[0.00033068],[0.8714175]
[421.20506053],[13.6939311],[0.0180963],[0.00033074],[0.86738874]
[376.27885264],[13.03290873],[0.02252469],[0.00050956],[0.85830562]
[365.12048035],[13.06967494],[0.0199684],[0.00040103],[0.85772614]
[342.70389817],[12.40750136],[0.02000916],[0.00040422],[0.8827814]
[525.43942728],[14.97920138],[0.01521758],[0.00023247],[0.87265067]
[319.24661034],[12.65133688],[0.01619137],[0.00026323],[0.8790964]
[380.93620063],[13.39264609],[0.01591158],[0.00025391],[0.86523472]
[534.23723419],[15.67367051],[0.01508175],[0.00022797],[0.8653503]
[374.79206574],[13.44172819],[0.01735176],[0.00030264],[0.88817037]
[371.23285124],[13.34607148],[0.01625844],[0.0002656],[0.8781383]
[331.76907352],[12.41442664],[0.01782471],[0.00031862],[0.88040738]
[472.93185146],[14.66691126],[0.01642486],[0.00027029],[0.88314234]
[375.83236142],[13.08919358],[0.01662762],[0.00027798],[0.87282123]
[442.78292993],[14.28915422],[0.01811566],[0.00032896],[0.88587403]
[378.41008039],[13.1886368],[0.01686835],[0.00028631],[0.87543487]
[384.65046073],[13.52121975],[0.01769337],[0.00031372],[0.81892219]
[371.32184824],[12.69816391],[0.02643444],[0.00071126],[0.82963652]
[356.15578384],[12.3324522],[0.03308626],[0.0011042],[0.86546937]
[316.82758827],[11.80745265],[0.02040171],[0.00041787],[0.83710497]
[355.5940438],[12.68646931],[0.01933402],[0.00037556],[0.84194717]
[321.35777022],[11.93415431],[0.02645445],[0.00070302],[0.8351843]
[335.99193854],[12.184198],[0.02759277],[0.00076357],[0.83519598]
[335.26290976],[12.36759256],[0.02286585],[0.00052368],[0.83638277]
[337.74103033],[12.02017689],[0.02965488],[0.00088133],[0.85229573]
[443.06847967],[14.00317378],[0.02058066],[0.00042683],[0.78939933]
[467.802707],[14.48942821],[0.01912786],[0.00036876],[0.77968683]
[352.07998614],[12.50304108],[0.02440489],[0.00059958],[0.83751083]
[409.38238416],[13.49278943],[0.02159778],[0.00046798],[0.83181633]
[279.69481286],[11.7462187],[0.02210386],[0.0004907],[0.85870496]
[371.68838095],[12.95136874],[0.01848299],[0.00034277],[0.81581101]
[404.93432837],[13.53264774],[0.01783013],[0.00031875],[0.81245977]
[366.93316194],[12.55830309],[0.0284468],[0.00081115],[0.82292198]
[327.17662572],[12.12813961],[0.02254156],[0.00051002],[0.84915262]
[257.47738884],[10.86316985],[0.03077439],[0.00095255],[0.86348487]
[395.57701305],[13.1499547],[0.02364175],[0.00056151],[0.83379964]
[379.72357767],[13.50400628],[0.02080233],[0.00043619],[0.81647389]
[366.01221982],[12.79145075],[0.01923335],[0.00037131],[0.81949626]
[369.22770199],[12.48027232],[0.02511888],[0.00063295],[0.83612967]
[411.63390054],[13.10387235],[0.04147755],[0.00173245],[0.85781709]
[306.11115132],[11.733004],[0.02383634],[0.00057166],[0.84946714]
[417.83782909],[13.50760723],[0.01880206],[0.00035569],[0.83117065]
[369.77023945],[12.79624129],[0.0214812],[0.00046343],[0.83472253]
[349.66035296],[12.45871147],[0.02255767],[0.00051099],[0.85380179]
[346.14658609],[12.34612276],[0.02217897],[0.00049346],[0.8457243]
[420.23597447],[13.92277477],[0.0179294],[0.00032286],[0.81058323]
