Contrast,Dissimilarity,Energy,ASM,Correlation
[46.95053068],[4.18217986],[0.03027927],[0.00092413],[0.97853702]
[54.8608917],[3.92609113],[0.03473643],[0.00121515],[0.98099666]
[109.82149837],[5.34137716],[0.03320837],[0.00110816],[0.97769833]
[87.52029063],[4.87527355],[0.03278648],[0.00108238],[0.98222443]
[65.90387438],[4.32165398],[0.03310732],[0.00110387],[0.97870962]
[119.77835101],[5.52706233],[0.03328514],[0.00111345],[0.97548577]
[119.93468481],[5.51920962],[0.02755932],[0.00076541],[0.97401251]
[67.18728397],[4.30406459],[0.03542443],[0.0012629],[0.97615038]
[106.7001278],[5.31196271],[0.02973274],[0.00089034],[0.97718387]
[96.61726815],[5.11036628],[0.03148323],[0.0009985],[0.98011319]
[88.9624955],[5.02202724],[0.03175443],[0.00101354],[0.98149401]
[96.27051272],[5.03572236],[0.02953472],[0.00087873],[0.9802332]
[51.72865718],[3.12713271],[0.04624284],[0.00215658],[0.97407312]
[18.24040512],[2.32394326],[0.0489049],[0.00240784],[0.98885903]
[15.03249133],[2.18529742],[0.05079515],[0.00259666],[0.98327735]
[24.17027196],[2.40030017],[0.05453788],[0.0029926],[0.97603822]
[27.17115921],[2.51705839],[0.05541791],[0.00308718],[0.97054448]
[20.1118033],[2.4812819],[0.04882413],[0.00239819],[0.98118094]
[38.77490165],[2.96104467],[0.04413087],[0.00195983],[0.96885537]
[58.42099428],[3.4059222],[0.04276771],[0.00184071],[0.96797082]
[30.71907163],[2.78977332],[0.04489528],[0.00203063],[0.98110126]
[28.92445697],[2.74996173],[0.04259123],[0.00182777],[0.98209666]
[22.60280589],[2.47918394],[0.05129755],[0.00265499],[0.98590456]
[18.60939232],[2.34572783],[0.04987511],[0.00251085],[0.98749464]
[20.17663303],[2.39145788],[0.04841272],[0.00236453],[0.98724196]
[20.01296493],[2.43420685],[0.04957209],[0.00247561],[0.98693458]
[73.90128599],[4.2125271],[0.03679218],[0.0013633],[0.96130268]
[119.37944802],[5.18369498],[0.02920468],[0.00085887],[0.96299646]
[73.84413459],[4.41463213],[0.03176573],[0.00101723],[0.96506629]
[75.57580169],[4.34098688],[0.03317112],[0.00110776],[0.96708075]
[123.40057844],[5.3944661],[0.02861575],[0.0008261],[0.94582453]
[119.08315028],[4.98967105],[0.0306361],[0.0009451],[0.96721214]
[42.24046373],[3.65757901],[0.03423153],[0.00118032],[0.98060276]
[100.48087611],[4.71500868],[0.03116075],[0.0009779],[0.96968789]
[101.93517875],[4.70179284],[0.03685949],[0.00136562],[0.96393877]
[55.5581893],[3.84804593],[0.03519421],[0.00124618],[0.96367771]
[119.28786972],[4.97388802],[0.03194299],[0.00102762],[0.95440891]
[77.117668],[4.10155645],[0.02870066],[0.00083139],[0.97879803]
[71.58425974],[3.99342714],[0.02969185],[0.00088881],[0.98024989]
[37.68679475],[3.12966406],[0.03523257],[0.00124993],[0.98169366]
[36.48408014],[3.03412828],[0.03611005],[0.00131283],[0.98228255]
[35.42896517],[2.98565799],[0.03610651],[0.00131318],[0.98156586]
[31.80838789],[2.94725751],[0.03584004],[0.00129239],[0.98422045]
[95.08722098],[4.36067737],[0.02757315],[0.00076551],[0.97731115]
[75.57199195],[4.05663893],[0.02946728],[0.00087401],[0.97781577]
[38.57566485],[3.22714835],[0.03566802],[0.00128141],[0.98096613]
[97.8834566],[4.61324964],[0.02740196],[0.00075705],[0.97695484]
[50.03485303],[3.52091923],[0.04239202],[0.00180833],[0.98230032]
[20.58561151],[2.51863782],[0.04604995],[0.00213471],[0.99065955]
[22.86407054],[2.65875834],[0.04369802],[0.0019233],[0.99030278]
[25.88119929],[2.74001193],[0.04121179],[0.00171155],[0.9858099]
[18.1497722],[2.45077723],[0.04695518],[0.00221827],[0.9919482]
[19.30814691],[2.43573082],[0.04623961],[0.00215385],[0.99010695]
[16.52413621],[2.32182303],[0.05294762],[0.00281834],[0.99408738]
[31.4939878],[2.80636066],[0.05734644],[0.00329919],[0.99201508]
[19.8037776],[2.54606367],[0.04790863],[0.00230852],[0.99289499]
[55.54770643],[3.77061819],[0.03947617],[0.00156792],[0.9828039]
[52.04837729],[3.65067411],[0.04078184],[0.00167189],[0.98358175]
[17.17836891],[2.4380184],[0.04656869],[0.00218207],[0.99106673]
[26.61737459],[2.58432852],[0.06159326],[0.00380307],[0.99350725]
[25.15551193],[2.59852825],[0.05615298],[0.00316263],[0.99378054]
[46.82770638],[3.31459674],[0.04713428],[0.00223269],[0.98668629]
[17.24820696],[2.41763514],[0.04706072],[0.0022302],[0.99176326]
[50.78727588],[3.42505953],[0.04909739],[0.00242868],[0.98187036]
[92.03590619],[5.51540303],[0.02853509],[0.00082149],[0.98293015]
[87.5259462],[5.47781643],[0.0248172],[0.00062182],[0.98346079]
[97.94061127],[5.81167063],[0.02534817],[0.00064842],[0.98257257]
[133.54470064],[6.45326789],[0.02575136],[0.00067062],[0.98361108]
[88.25747489],[5.4690663],[0.02706143],[0.00073876],[0.98352045]
[93.54652564],[5.61821813],[0.02508501],[0.00063499],[0.98294356]
[97.12379899],[5.66078376],[0.02648301],[0.00070712],[0.98231094]
[94.12865764],[5.59576343],[0.02526613],[0.00064416],[0.98262604]
[125.60478057],[6.32834987],[0.02934386],[0.00086952],[0.98449575]
[99.48133663],[5.81495082],[0.02638874],[0.00070182],[0.98251271]
[92.29624798],[5.5191452],[0.02736457],[0.00075472],[0.98277686]
[89.59743937],[5.40614986],[0.02654653],[0.00071018],[0.98312712]
[103.74717306],[5.76147111],[0.02654673],[0.00071101],[0.98156071]
[131.82009828],[6.27535551],[0.02856927],[0.0008241],[0.98432277]
[99.06828381],[5.54914709],[0.02631162],[0.00069857],[0.98233846]
[98.35435723],[5.58288436],[0.02661333],[0.00071417],[0.98266981]
[107.34407163],[5.87603317],[0.02679119],[0.00072471],[0.98095463]
[133.95991753],[6.48043496],[0.0263795],[0.0007031],[0.9835272]
[98.09326332],[5.62422124],[0.0254025],[0.00065114],[0.98227857]
[32.72206471],[3.30038927],[0.03969251],[0.00159051],[0.97373802]
[30.27011408],[3.33695142],[0.03532914],[0.00125987],[0.9727955]
[55.34709377],[4.35477985],[0.03097555],[0.00097028],[0.96407649]
[29.10280165],[3.26634975],[0.03830269],[0.00148175],[0.97399487]
[23.64910776],[2.99695291],[0.03795518],[0.00145195],[0.97794966]
[29.67811207],[3.12188425],[0.03964714],[0.00158364],[0.9734144]
[23.61127291],[2.96519456],[0.03988802],[0.00160544],[0.97593132]
[31.07705078],[3.19622833],[0.03940443],[0.00156517],[0.97436137]
[28.10946764],[3.12528106],[0.04507301],[0.00204587],[0.97603897]
[38.09409124],[3.55069697],[0.04071701],[0.00167401],[0.96738147]
[52.2849447],[4.21716791],[0.03314315],[0.00110782],[0.96554565]
[43.04629484],[3.85297869],[0.03440417],[0.00119453],[0.96791913]
[46.89443607],[3.9790304],[0.03369084],[0.0011457],[0.96736829]
[37.63558616],[3.75820254],[0.03302968],[0.00110267],[0.96941832]
[37.50810579],[3.67529276],[0.03347802],[0.00113288],[0.9692936]
[34.54673247],[3.41218106],[0.04018437],[0.0016327],[0.97038579]
[32.4504613],[3.3964943],[0.04049445],[0.00165662],[0.97190819]
[30.12996243],[3.41385398],[0.03695964],[0.0013804],[0.97206752]
[35.51045574],[3.63585801],[0.03525164],[0.00125236],[0.97254505]
[28.60286293],[3.23534823],[0.03948447],[0.00157554],[0.97330718]
[25.27016881],[3.07455236],[0.04081853],[0.00168438],[0.97393451]
[32.73963581],[3.31038449],[0.03963538],[0.00158633],[0.96748161]
[91.23910723],[5.55507415],[0.02593157],[0.00067893],[0.9745433]
[78.15434059],[5.15954351],[0.02611388],[0.00068818],[0.98471632]
[122.64559978],[6.2209263],[0.02567505],[0.00066503],[0.98202269]
[116.57446275],[6.04866731],[0.02474242],[0.00061798],[0.98240768]
[122.77243533],[6.17011599],[0.02538919],[0.00065007],[0.98190271]
[90.12408901],[5.43999708],[0.02560078],[0.00066156],[0.9737898]
[86.19713073],[5.37967871],[0.02598045],[0.00068058],[0.97633429]
[40.54541872],[2.50605736],[0.1502045],[0.02261783],[0.98223314]
[79.77460715],[5.30436212],[0.02581233],[0.00067208],[0.9773786]
[40.57212673],[2.5109423],[0.15044645],[0.02269223],[0.98225807]
[79.75229231],[5.09408083],[0.02680389],[0.00072494],[0.98060182]
[45.68120699],[2.52682087],[0.18225296],[0.0332734],[0.98068817]
[76.71428999],[4.98317096],[0.02691474],[0.00072977],[0.98461122]
[45.68120699],[2.52682087],[0.18225296],[0.0332734],[0.98068817]
[86.77557263],[5.19138397],[0.02735709],[0.0007541],[0.98056259]
[45.68120699],[2.52682087],[0.18225296],[0.0332734],[0.98068817]
[85.21530124],[5.19084873],[0.02699185],[0.00073426],[0.98250162]
[45.68120699],[2.52682087],[0.18225296],[0.0332734],[0.98068817]
[98.65079641],[5.24631681],[0.03921831],[0.00154966],[0.97221946]
[95.25846568],[5.03537107],[0.03629883],[0.00133088],[0.96836238]
[62.38106088],[4.38912404],[0.03864759],[0.00150731],[0.9662502]
[65.25100508],[4.60767411],[0.03409829],[0.00117747],[0.96839531]
[99.88799823],[5.32210421],[0.03524911],[0.00125533],[0.96328637]
[97.00094514],[5.2766546],[0.04452818],[0.00199835],[0.96083987]
[62.29228106],[4.12695022],[0.04375534],[0.00193487],[0.95489232]
[78.46218913],[4.93815003],[0.0355363],[0.00127458],[0.97021595]
[84.29694572],[5.19408146],[0.0321933],[0.00104766],[0.97127714]
[85.08662095],[5.11684795],[0.03222103],[0.00104869],[0.96885211]
[226.76284105],[7.44789834],[0.03646092],[0.00133803],[0.9341736]
[59.88064734],[4.38337995],[0.03395508],[0.0011636],[0.9733957]
[72.49165662],[4.58920946],[0.03611719],[0.00131824],[0.97191113]
[82.16062827],[4.55694251],[0.04499405],[0.00203706],[0.9617094]
[72.80048844],[4.6114009],[0.03583968],[0.00129778],[0.96193737]
[55.1747792],[4.31390021],[0.03453771],[0.00120085],[0.97556186]
[53.23335466],[4.45346649],[0.02762102],[0.00076843],[0.9781175]
[58.68331693],[4.65252612],[0.02644701],[0.00070453],[0.97778617]
[49.38403325],[4.26402499],[0.02886382],[0.00083898],[0.97964617]
[45.08991011],[4.09420095],[0.03095063],[0.00096582],[0.98022421]
[44.55019855],[4.07152974],[0.03068469],[0.00094894],[0.98001326]
[54.27142807],[4.35900978],[0.02974927],[0.00089156],[0.9787291]
[49.90673874],[4.26110965],[0.03124262],[0.0009839],[0.97883849]
[44.3162481],[4.06988213],[0.02985278],[0.00089868],[0.98073597]
[55.50416503],[4.41472404],[0.02995151],[0.00090478],[0.97636396]
[66.88986489],[4.77698689],[0.03007991],[0.00091316],[0.97245907]
[45.14918489],[4.17593504],[0.03238173],[0.00105789],[0.97642383]
[49.66850144],[4.22753985],[0.03230358],[0.00105259],[0.9744761]
[52.65207528],[4.39356068],[0.03001611],[0.00090908],[0.97387378]
[56.38017435],[4.5770957],[0.02726986],[0.00075046],[0.97654762]
[59.12577355],[4.40987967],[0.03142854],[0.00099792],[0.98781007]
[65.55093952],[4.70376062],[0.02920597],[0.0008623],[0.98552995]
[53.70954964],[4.24393573],[0.03258365],[0.00107224],[0.98871297]
[71.57861374],[4.8379915],[0.02753142],[0.00076617],[0.98517716]
[68.5869846],[4.87142906],[0.027853],[0.00078252],[0.98435513]
[53.84302876],[4.30492097],[0.03480252],[0.00121886],[0.99007458]
[57.28931801],[4.4106445],[0.03094176],[0.00096498],[0.98936252]
[80.76878822],[5.19494728],[0.02553712],[0.00066031],[0.98660131]
[72.35457713],[4.95698778],[0.0269538],[0.00073405],[0.98394019]
[66.74753259],[4.60545398],[0.02966182],[0.00088881],[0.98596952]
[69.0495427],[4.6959652],[0.03018753],[0.00092155],[0.98526524]
[70.34419877],[4.70364207],[0.03124712],[0.00098625],[0.98611784]
[63.71965106],[4.55874984],[0.03292544],[0.00109358],[0.98778373]
[57.71953239],[4.58225443],[0.02779104],[0.00077913],[0.98771644]
[53.40334617],[4.11584021],[0.04375356],[0.00192767],[0.99102689]
[57.04938952],[4.64006518],[0.02582827],[0.00067309],[0.98755859]
[63.10196611],[4.78643464],[0.02644891],[0.00070739],[0.98619709]
[62.53579926],[4.5577909],[0.02987653],[0.00090134],[0.98727341]
[83.5785033],[5.05752861],[0.03789841],[0.00144578],[0.98971771]
[107.52751183],[5.69356051],[0.02958279],[0.00088183],[0.98207103]
[109.33313333],[5.2096935],[0.03658875],[0.00134704],[0.98594464]
[138.35940782],[5.96790755],[0.03058327],[0.00094075],[0.98322973]
[116.69733441],[5.89862725],[0.02890079],[0.00084162],[0.97685589]
[164.35106614],[6.77816561],[0.02175593],[0.00047764],[0.97795234]
[138.35786484],[6.39874229],[0.02504814],[0.00063184],[0.98218738]
[124.32145805],[5.95246262],[0.02769011],[0.0007732],[0.97789018]
[98.38482024],[5.38774684],[0.03230603],[0.00105063],[0.98051544]
[103.2687887],[5.51577225],[0.02866238],[0.00082871],[0.97944644]
[124.34950475],[6.16460706],[0.02353754],[0.00055825],[0.9823992]
[125.20602048],[6.13561256],[0.02736005],[0.00075506],[0.97724731]
[130.87529377],[6.31068771],[0.02380704],[0.00057098],[0.98274229]
[144.4210443],[5.42245577],[0.03651469],[0.00135364],[0.98006139]
[163.03463325],[5.67740355],[0.03208257],[0.00104498],[0.97735694]
[151.39870209],[5.55023475],[0.03249452],[0.00106694],[0.97829635]
[151.81640807],[5.69302419],[0.03130905],[0.00098973],[0.97858813]
[145.97420323],[5.50520183],[0.03587815],[0.00129777],[0.97988875]
[128.29176132],[5.15354827],[0.03816161],[0.00146513],[0.97700962]
[141.20268373],[5.47505803],[0.03676264],[0.00136242],[0.98030983]
[149.40396048],[5.70231161],[0.03787074],[0.00144342],[0.97926515]
[116.4718029],[5.01879318],[0.03818544],[0.00147785],[0.98413823]
[145.73138204],[5.57202743],[0.0373397],[0.00140935],[0.97982283]
[130.47090232],[5.43442155],[0.03732825],[0.00140638],[0.98192988]
[137.60550895],[5.53046967],[0.03609116],[0.00131399],[0.9806654]
[136.39200608],[5.47023498],[0.03722308],[0.001396],[0.98111111]
[150.07451943],[5.44456959],[0.03398326],[0.00116633],[0.97975343]
[126.14072333],[5.16636038],[0.03664225],[0.00135339],[0.98266036]
[145.55481259],[5.41498657],[0.03564967],[0.00128059],[0.980006]
[153.71396219],[5.65004732],[0.03814911],[0.00148279],[0.9788085]
[91.07177096],[5.40667916],[0.02782095],[0.00078164],[0.97616156]
[92.51227893],[5.26839902],[0.03006206],[0.00091178],[0.97711054]
[82.96690683],[5.05865854],[0.03040644],[0.00093196],[0.97334115]
[88.29886227],[5.32188563],[0.0296268],[0.00088569],[0.97818226]
[116.84845535],[5.80783631],[0.02368708],[0.00056587],[0.97434698]
[105.66046637],[5.35883141],[0.02575008],[0.00066899],[0.97316901]
[104.08982934],[5.46454453],[0.02565627],[0.00066458],[0.97509046]
[89.51672587],[5.39771905],[0.02742799],[0.00075884],[0.97629096]
[88.39364811],[5.27623513],[0.02709878],[0.00074049],[0.97841118]
[115.19993865],[5.85180166],[0.02485508],[0.00062377],[0.97437686]
[95.18219826],[5.40543625],[0.02907712],[0.00085268],[0.97502167]
[117.24234807],[5.84360275],[0.02481207],[0.00062073],[0.97156848]
[97.39892902],[5.45366859],[0.02757375],[0.00076739],[0.97537674]
[110.23280211],[5.74167878],[0.02622828],[0.0006942],[0.97344381]
[90.80513482],[5.24757521],[0.02955763],[0.00088078],[0.98021864]
[95.10419775],[5.39221714],[0.02642746],[0.00070563],[0.97806979]
[61.34165822],[4.2062313],[0.03337647],[0.00112275],[0.9633091]
[25.06387708],[2.96370886],[0.03325652],[0.00111431],[0.98658766]
[82.97623978],[4.58577632],[0.02884209],[0.00083882],[0.95771133]
[91.56111033],[5.0055742],[0.03095923],[0.00096776],[0.94637918]
[68.11650828],[3.96649462],[0.03244469],[0.00106032],[0.96476718]
[28.67756872],[3.14383435],[0.03294364],[0.00109245],[0.98307484]
[31.38016539],[3.28025025],[0.0327346],[0.00107978],[0.98299919]
[79.42915917],[4.38311245],[0.03337731],[0.00112481],[0.95442147]
[75.98961328],[4.34871873],[0.03106941],[0.00097217],[0.96330495]
[92.45093393],[4.86031687],[0.03018635],[0.00091843],[0.95062465]
[38.3684206],[3.64934195],[0.03129447],[0.00098908],[0.97796415]
[31.98033918],[3.31917034],[0.03344148],[0.00112569],[0.98147106]
[109.77689292],[5.69488467],[0.02977035],[0.00089435],[0.95548666]
[191.01918662],[7.02489886],[0.02787199],[0.00078193],[0.94751864]
[149.23760203],[6.41454821],[0.02685705],[0.00072733],[0.95176807]
[146.28919825],[6.41682066],[0.02682101],[0.00072567],[0.95179929]
[112.13317384],[5.66486729],[0.02984213],[0.00089764],[0.96386203]
[125.64221557],[6.10077866],[0.02664461],[0.00071638],[0.94979245]
[109.2192988],[5.58101188],[0.03002746],[0.00090925],[0.95802642]
[139.08390276],[6.3394043],[0.02511439],[0.00063636],[0.94810244]
[180.60643496],[6.8939896],[0.03086731],[0.00095672],[0.95196342]
[192.69463183],[7.02843396],[0.03236196],[0.00105083],[0.95075713]
[152.65858094],[6.48033397],[0.02639204],[0.000703],[0.94107714]
[137.0508803],[6.25847319],[0.02653533],[0.00071151],[0.94713583]
[114.75512446],[5.7585691],[0.02942971],[0.00087404],[0.95365451]
[129.71774879],[6.00917941],[0.02813815],[0.00079883],[0.94473026]
[142.573781],[6.28182362],[0.02751067],[0.00076307],[0.94492248]
[138.11203834],[6.16240618],[0.02850868],[0.00081875],[0.96593586]
[131.89096334],[6.09036009],[0.02830795],[0.00080708],[0.94856222]
[132.02442006],[6.12062996],[0.02719637],[0.00074651],[0.94981217]
[138.03818542],[6.22402498],[0.02660733],[0.00071416],[0.94675718]
[138.63597887],[6.17113608],[0.02780184],[0.0007799],[0.94666226]
[188.50262931],[6.84658396],[0.02922793],[0.00085955],[0.95125144]
[145.96707261],[6.41100197],[0.02722648],[0.00074767],[0.9427103]
[185.84446554],[7.01422092],[0.02867153],[0.00082745],[0.94936856]
[137.19654548],[6.15926984],[0.02928973],[0.00086555],[0.94432922]
[137.58684328],[6.17246013],[0.02760294],[0.00076883],[0.9440924]
[147.29489766],[6.3662971],[0.02714551],[0.00074325],[0.943179]
[54.30885047],[3.80907159],[0.0425159],[0.00182043],[0.97169015]
[85.35776711],[4.68766227],[0.03588484],[0.00129544],[0.96524811]
[92.11231686],[4.74407705],[0.03551297],[0.00126961],[0.96028441]
[67.53078633],[4.11910115],[0.03817756],[0.0014659],[0.96198189]
[67.57202985],[4.08849113],[0.0406135],[0.00165795],[0.96254272]
[85.22931254],[4.52065646],[0.03369907],[0.00114519],[0.96554101]
[91.28840423],[4.92381977],[0.03235233],[0.00105433],[0.96200282]
[52.32738948],[3.79991373],[0.03673135],[0.00136051],[0.96872241]
[47.63026456],[3.78172917],[0.0359733],[0.00130545],[0.97484794]
[93.00585707],[4.93672064],[0.02987519],[0.00089995],[0.9624686]
[52.9251443],[3.80425737],[0.0384038],[0.00148669],[0.9658236]
[47.81116082],[3.78190258],[0.04086973],[0.0016808],[0.97438646]
[100.24391818],[4.92551194],[0.0314359],[0.00099612],[0.95909272]
[46.86844845],[3.69625546],[0.03939869],[0.00156429],[0.9725592]
[61.06764262],[3.9475881],[0.03839024],[0.00148464],[0.96662592]
[64.68944053],[4.02215911],[0.04103323],[0.00169272],[0.9633749]
[46.80153918],[3.67694969],[0.04003072],[0.00161422],[0.97129197]
[100.43410162],[5.13325837],[0.03063259],[0.00094548],[0.95918234]
[25.02702249],[2.95261895],[0.0450165],[0.00203687],[0.97992638]
[19.15637921],[2.55517975],[0.044415],[0.0019868],[0.98269706]
[27.7809486],[2.97986921],[0.04118254],[0.00170886],[0.97805816]
[19.21903554],[2.5935686],[0.04180259],[0.00175836],[0.98356996]
[21.6382093],[2.73122813],[0.04169543],[0.00175071],[0.98225856]
[18.96017594],[2.64206808],[0.04278252],[0.00184288],[0.98294396]
[33.95905328],[3.28650863],[0.03673318],[0.00135987],[0.97276963]
[21.60943107],[2.82218691],[0.0399643],[0.00160771],[0.98184245]
[20.74319464],[2.68395812],[0.04200323],[0.00177506],[0.98187641]
[22.70476825],[2.80427384],[0.04323581],[0.00188156],[0.98110981]
[19.90313837],[2.62947273],[0.04282367],[0.00184959],[0.98261983]
[33.21722531],[3.2333388],[0.04218667],[0.00179249],[0.97608051]
[16.06975014],[2.4233245],[0.04446843],[0.00198894],[0.98469755]
[30.18372489],[3.04000134],[0.04554764],[0.00208798],[0.97832036]
[28.25984143],[2.89306589],[0.04665403],[0.00219249],[0.97954711]
[19.55726801],[2.58098233],[0.04313515],[0.0018717],[0.98377261]
[22.00849583],[2.73508352],[0.04275114],[0.0018376],[0.98265023]
[19.17331008],[2.63330644],[0.04395098],[0.00194282],[0.9841794]
[29.7022507],[3.02199866],[0.03995724],[0.00160706],[0.97748054]
[43.27287647],[3.62189043],[0.035493],[0.00126778],[0.97527519]
[22.06904428],[2.702873],[0.04371673],[0.00192498],[0.98022206]
[42.60547117],[3.56185142],[0.03783415],[0.00144336],[0.97556716]
[21.49964168],[2.80615262],[0.03993601],[0.00160579],[0.98154578]
[22.12229718],[2.83677547],[0.04349394],[0.00190234],[0.98176532]
[20.74310757],[2.70780916],[0.0460844],[0.00213743],[0.9839654]
[21.02809877],[2.65109927],[0.04746244],[0.0022666],[0.98347329]
[24.27002168],[2.70325869],[0.05810674],[0.00340819],[0.98331248]
[19.44427388],[2.56401985],[0.05135185],[0.00264933],[0.98470858]
[20.00975509],[2.69938513],[0.04279082],[0.00184218],[0.98195937]
[22.54946084],[2.82715601],[0.05020852],[0.00253287],[0.98176202]
[32.12018797],[3.08068081],[0.04591967],[0.00212443],[0.97701041]
[15.49107731],[2.42675533],[0.04363226],[0.00191738],[0.98416958]
[64.90472107],[3.93851985],[0.03729941],[0.0013998],[0.98115552]
[78.64681242],[4.40507636],[0.03227854],[0.00104987],[0.97462177]
[83.97222842],[4.64865656],[0.03420679],[0.00117839],[0.97230693]
[78.74479102],[4.55782335],[0.03298416],[0.00109621],[0.97343907]
[87.89861914],[4.60106626],[0.03297328],[0.00109512],[0.97146144]
[59.71975181],[3.80994237],[0.03990964],[0.00160074],[0.9830322]
[94.63473923],[4.71877361],[0.03743595],[0.0014106],[0.96779763]
[82.55077096],[4.52757468],[0.03290944],[0.00109091],[0.97371973]
[80.03691066],[4.59867199],[0.03126659],[0.00098643],[0.9734664]
[72.51131236],[4.33479413],[0.03230548],[0.00104997],[0.97715085]
[101.83282793],[5.14829037],[0.02735524],[0.00075637],[0.96946635]
[70.07733329],[4.32454861],[0.02957645],[0.00088053],[0.98225841]
[105.90852245],[5.16626278],[0.02962875],[0.00088409],[0.96958825]
[166.01043055],[6.07794287],[0.02689682],[0.00072816],[0.96683757]
[97.8229199],[5.17745598],[0.02883356],[0.00083852],[0.97241548]
[102.22852301],[4.92409296],[0.02852843],[0.00081998],[0.97337443]
[69.72424791],[4.29618694],[0.03022102],[0.00091972],[0.97969746]
[76.42154078],[4.51195658],[0.03276054],[0.00108005],[0.9784195]
[77.15221612],[4.53095041],[0.03059503],[0.00094234],[0.97994472]
[187.06233192],[6.4672385],[0.02716919],[0.00074318],[0.96299979]
[97.53210686],[5.04574955],[0.03190973],[0.00102474],[0.97081444]
[69.60925161],[4.32605829],[0.03161068],[0.00100655],[0.97936765]
[76.51253626],[4.41081633],[0.03279764],[0.00108255],[0.97782538]
[63.09317928],[4.12376327],[0.03245273],[0.00106067],[0.9832911]
[84.59967053],[4.69038446],[0.02918138],[0.00085758],[0.97685374]
[69.87401914],[4.38723582],[0.03096697],[0.00096627],[0.9798719]
[72.29209954],[4.36613737],[0.03170035],[0.00101175],[0.97688823]
[83.56215948],[4.61996758],[0.03180269],[0.00101831],[0.97685005]
[78.23054092],[4.41194287],[0.03266582],[0.00107595],[0.97749948]
[84.2573848],[4.62934219],[0.03199835],[0.00103046],[0.97454253]
[50.44118283],[3.24427795],[0.04792141],[0.00230751],[0.99042559]
[85.38914656],[4.69968436],[0.03013681],[0.00091614],[0.97254605]
[47.24634127],[3.28558226],[0.04004443],[0.00161255],[0.99093859]
[50.0507],[3.31775826],[0.04277308],[0.00183761],[0.99006224]
[82.13895015],[4.75933913],[0.0303533],[0.00092771],[0.97366779]
[72.64005198],[4.49729549],[0.03268355],[0.00107555],[0.97933517]
[69.81152774],[4.43307874],[0.03365521],[0.00113963],[0.97725588]
[114.60324583],[5.29991773],[0.03189557],[0.00102455],[0.96826225]
[73.5161388],[4.43757157],[0.03059709],[0.00094336],[0.97885838]
[76.35732524],[4.45180084],[0.02938393],[0.00086895],[0.98081858]
[80.11930132],[4.45937103],[0.03242155],[0.0010582],[0.97661591]
[72.6972804],[4.28977853],[0.03298589],[0.00109442],[0.9790595]
[52.77680706],[3.24771375],[0.06394859],[0.00411205],[0.9793619]
[49.32450768],[3.36722407],[0.05084934],[0.00260243],[0.97788693]
[48.56361273],[3.30140283],[0.05231789],[0.00275214],[0.97947633]
[43.22951683],[3.05214392],[0.06342657],[0.00404084],[0.97565286]
[63.68727234],[3.65866607],[0.05723875],[0.00328937],[0.97218909]
[53.85253004],[3.31808897],[0.0565525],[0.0032129],[0.97973702]
[38.74326669],[3.09936053],[0.05632897],[0.00318609],[0.97919287]
[50.89970971],[3.54307677],[0.0543846],[0.00297365],[0.97984374]
[45.05374563],[3.34947387],[0.06243806],[0.00392268],[0.97700401]
[51.33949778],[3.44083578],[0.06369113],[0.00407466],[0.96594586]
[51.17626454],[3.42929067],[0.05957348],[0.00356162],[0.97964324]
[42.97104885],[3.26537652],[0.05775909],[0.00335036],[0.97723747]
[54.39262668],[3.62011216],[0.05789312],[0.00336512],[0.97581277]
[52.85966575],[3.44965311],[0.05634398],[0.0031891],[0.97907483]
[61.98848832],[3.5629076],[0.05840753],[0.00342734],[0.97129127]
[55.67338989],[3.53848076],[0.05539948],[0.00308135],[0.97725415]
[57.19945391],[3.54022985],[0.05664725],[0.00322728],[0.97879558]
[49.52589474],[3.31219678],[0.05735153],[0.00330371],[0.98075481]
[58.66004133],[3.60860157],[0.05769837],[0.00334098],[0.9787602]
[51.30895957],[3.58779811],[0.05858613],[0.00344701],[0.97681204]
[140.97174659],[5.7430572],[0.03354592],[0.00113309],[0.98387194]
[152.76605682],[5.84203943],[0.02900057],[0.00085011],[0.98250679]
[174.91305052],[6.23124145],[0.02720476],[0.00074659],[0.97912386]
[133.14471556],[5.46870713],[0.02757672],[0.00076784],[0.9856858]
[149.77980644],[5.78465407],[0.02947466],[0.00087565],[0.98262477]
[155.1094043],[5.88943586],[0.02826032],[0.00080447],[0.98113455]
[146.47315334],[5.78505804],[0.02953627],[0.00087929],[0.98228877]
[154.96053305],[5.77734133],[0.02974778],[0.00089276],[0.98083802]
[130.36081299],[5.40529348],[0.03121875],[0.00098298],[0.98562351]
[150.06055608],[5.88915649],[0.02883463],[0.00083922],[0.98414381]
[229.35523843],[6.90745513],[0.02643444],[0.00070454],[0.97884609]
[155.46334558],[5.86812719],[0.02830269],[0.00080782],[0.98234722]
[178.89005913],[6.35837513],[0.02612541],[0.00068865],[0.98051851]
[169.58077308],[5.7755828],[0.03151766],[0.00100247],[0.97779173]
[197.77065028],[6.76115215],[0.02586434],[0.00067557],[0.98185973]
[191.57528099],[6.39127527],[0.02713897],[0.00074324],[0.97954474]
[189.58665571],[6.17864718],[0.032608],[0.00107773],[0.98013321]
[199.47180411],[6.55859678],[0.02721015],[0.00074859],[0.98121043]
[188.40459125],[6.38010702],[0.02851728],[0.00082207],[0.98159284]
[159.72846271],[5.77496498],[0.03233644],[0.00105361],[0.9820586]
[155.44744593],[5.87303682],[0.02859144],[0.00082499],[0.98203433]
